update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_flow_processing_time_norm,policy_head_weight_production_flow_reconfiguration_time_norm,policy_head_weight_production_flow_predicted_finish_time_norm,policy_head_weight_production_flow_horizon_slack_norm,policy_head_weight_sum_production_flow,policy_head_weight_entropy_production_flow,policy_head_effective_feature_count_production_flow,policy_head_weight_production_cost_fixed_reconfiguration_cost_norm,policy_head_weight_production_cost_estimated_labor_cost_norm,policy_head_weight_production_cost_estimated_downtime_cost_norm,policy_head_weight_sum_production_cost,policy_head_weight_entropy_production_cost,policy_head_effective_feature_count_production_cost,policy_head_weight_production_variance_estimated_worker_load_variance_delta_norm,policy_head_weight_sum_production_variance,policy_head_weight_entropy_production_variance,policy_head_effective_feature_count_production_variance,policy_head_weight_worker_flow_stage_duration_norm,policy_head_weight_sum_worker_flow,policy_head_weight_entropy_worker_flow,policy_head_effective_feature_count_worker_flow,policy_head_weight_worker_cost_fixed_cost_norm,policy_head_weight_worker_cost_incremental_labor_cost_norm,policy_head_weight_worker_cost_incremental_downtime_cost_norm,policy_head_weight_sum_worker_cost,policy_head_weight_entropy_worker_cost,policy_head_effective_feature_count_worker_cost,policy_head_weight_worker_variance_incremental_load_variance_norm,policy_head_weight_sum_worker_variance,policy_head_weight_entropy_worker_variance,policy_head_effective_feature_count_worker_variance,policy_head_weight_production_wait_flow_estimated_flow_objective_delta_if_wait,policy_head_weight_sum_production_wait_flow,policy_head_weight_entropy_production_wait_flow,policy_head_effective_feature_count_production_wait_flow,policy_head_weight_production_wait_cost_estimated_cost_objective_delta_if_wait,policy_head_weight_sum_production_wait_cost,policy_head_weight_entropy_production_wait_cost,policy_head_effective_feature_count_production_wait_cost,policy_head_weight_production_wait_variance_estimated_load_variance_delta_if_wait,policy_head_weight_sum_production_wait_variance,policy_head_weight_entropy_production_wait_variance,policy_head_effective_feature_count_production_wait_variance,policy_head_weight_worker_wait_flow_estimated_flow_objective_delta_if_wait,policy_head_weight_sum_worker_wait_flow,policy_head_weight_entropy_worker_wait_flow,policy_head_effective_feature_count_worker_wait_flow,policy_head_weight_worker_wait_cost_estimated_cost_objective_delta_if_wait,policy_head_weight_sum_worker_wait_cost,policy_head_weight_entropy_worker_wait_cost,policy_head_effective_feature_count_worker_wait_cost,policy_head_weight_worker_wait_variance_estimated_load_variance_delta_if_wait,policy_head_weight_sum_worker_wait_variance,policy_head_weight_entropy_worker_wait_variance,policy_head_effective_feature_count_worker_wait_variance,policy_head_gate_production_residual,policy_head_gate_worker_residual,rollback_checkpoint,rollback_discarded_transitions
31,600,619,20,20,5120,5120,0,0.0,5120,0,0.0,0,87.80646700016223,64.24744280125014,0.033299000235274434,29.7283175913617,153.66496039996855,21.203336788645775,feasibility,not_applicable,-0.0004225029610097408,0.0008717767446796643,0.6147575948387385,-0.006134190043667331,0.00042916931852232665,0.0021484375,0.999834318831563,0.2127066056476906,0.0375,0.63188236951828,1.5035938024520874,0.31288108229637146,0.013841795735061169,0.04478960111737251,1.489752173423767,0.3209390938282013,0.9795074462890625,5e-05,0.24921000003814697,0.2516442835330963,0.2487570196390152,0.2503887116909027,1.0000000149011612,1.3862843246675518,3.9999598543921047,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5101754665374756,0.5028554201126099,,
32,620,639,20,20,4266,4266,0,0.0,4266,0,0.0,0,72.06002310011536,53.8100160008762,0.04210680047981441,21.730119792278856,123.80753799993545,21.780023072942083,feasibility,not_applicable,-0.0010953115910958889,0.0005026202523557873,0.6318198889493942,-0.0071622001462435326,0.0015067120548337698,0.014458955223880597,0.9988789336005254,0.2563647369840252,0.022388059701492536,0.6770081520080566,1.4894750118255615,0.31825101375579834,0.01181852538138628,0.029809849336743355,1.4776567220687866,0.3244306743144989,0.9912263751029968,5e-05,0.24920253455638885,0.25167006254196167,0.248628169298172,0.2504992187023163,0.9999999850988388,1.386283247419466,3.9999555454453293,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5102605223655701,0.5028409957885742,,
33,640,659,20,20,4320,4320,0,0.0,4320,0,0.0,0,70.83697119983844,52.56280470220372,0.03621769975870848,22.242665800265968,127.90074399998412,21.737192639335813,feasibility,not_applicable,-0.002549741430865491,0.0003844464582096621,0.5924874119022313,-0.0082823923919076,0.0013745926039786462,0.014246323529411764,1.0000750755562502,0.23863525425686555,0.029411764705882353,0.5677506923675537,1.515889048576355,0.29341360926628113,0.009407592937350273,0.0251468475908041,1.5064812898635864,0.29474055767059326,0.9926547408103943,5e-05,0.2492363154888153,0.2517077326774597,0.24860906600952148,0.2504468262195587,0.9999999403953552,1.3862830753507982,3.9999548571783663,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.510336697101593,0.5030112266540527,,
34,660,679,20,20,4774,4774,0,0.0,4774,0,0.0,0,77.48563780006953,56.61540720029734,0.03386240010149777,26.41355370543897,138.73058860003948,22.079748960032692,feasibility,not_applicable,-0.0006453279716273149,0.0002981252604513429,0.5982952517271042,-0.006479217799690863,0.0009344678194611333,0.006875,0.999968911409378,0.261713947057724,0.05333333333333334,0.7737606167793274,1.5708783864974976,0.29278498888015747,0.00863442663103342,0.020975524559617043,1.562243938446045,0.28936484456062317,0.9948675036430359,5e-05,0.249319389462471,0.25177887082099915,0.24864177405834198,0.25026002526283264,1.0000000596046448,1.386283311601582,3.9999558021709483,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5103517174720764,0.5033931732177734,,
35,680,699,20,20,4007,4007,0,0.0,4007,0,0.0,0,66.64042819989845,49.67748720315285,0.038237799890339375,19.272372796665877,120.28462959988974,21.436398346827424,feasibility,catastrophic_rolled_back,-0.000652183128136491,0.00024264714144039086,0.6170791337887446,-0.006701650729935084,0.0007839819919022303,0.006076388888888889,0.998940938994998,0.240080329693026,0.015873015873015872,0.9783687591552734,1.5269426107406616,0.2930791676044464,0.007431602105498314,0.017953161150217056,1.519511103630066,0.2917233407497406,0.9962475895881653,5e-05,0.24941352009773254,0.25186726450920105,0.2487150877714157,0.2500041425228119,1.0000000149011612,1.386283414658815,3.9999562143953464,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5106349587440491,0.5035544037818909,C:\Users\Administrator\Projects\fatigue_aware_reconfigurable_assembly_scheduling\result\runs\e1_single_flow_seed11_resgate_m2_20260915_220640\best_feasibility_checkpoint.pt,4007
36,700,719,20,20,4987,4987,0,0.0,4987,0,0.0,0,86.05373230017722,63.11866819951683,0.04507030011154711,29.868482708232477,147.93705619988032,21.312804798718705,feasibility,not_applicable,-0.001888527003570627,0.011943387810158758,0.5740485311700747,-0.001657318885032183,0.0011820666841231287,0.013638771186845425,0.9995827632836807,0.2913333842387566,0.1282051282051282,1.096392035484314,0.6839389204978943,0.3588799238204956,0.11006852984428406,0.14459656178951263,0.5738704204559326,0.3302755057811737,0.837662935256958,2.5e-05,0.24890270829200745,0.2505979537963867,0.24929578602313995,0.2512035667896271,1.0000000149011612,1.3862873554437365,3.999971977393542,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5059587359428406,0.5019339919090271,,
37,720,739,20,20,5460,5460,0,0.0,5460,0,0.0,0,90.94518339983188,66.2118589959573,0.03904539975337684,33.66003049025312,162.96801989991218,21.503411122557814,feasibility,not_applicable,-0.0011256488614044217,0.006037987740223058,0.5816602166308913,-0.003923257137378028,0.000596911144046232,0.006195494190378245,0.9996872845777246,0.2810228784936805,0.10465116279069768,0.887661874294281,0.7479251623153687,0.4104999005794525,0.10839530825614929,0.11038003116846085,0.6395298838615417,0.38298991322517395,0.9276972413063049,2.5e-05,0.2488887906074524,0.250667929649353,0.249220073223114,0.25122323632240295,1.0000000298023224,1.386286802342303,3.9999697650039194,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.506411075592041,0.501913845539093,,
38,740,759,20,20,4778,4778,0,0.0,4778,0,0.0,0,79.27884140005335,58.21810890221968,0.04496979992836714,27.252570298034698,138.97512880014256,21.89192707751124,feasibility,not_applicable,-0.0014491813443601132,0.0046233045527090625,0.5888167232275009,-0.005025696645801266,0.001012853019637987,0.012033730161686738,0.9998815087477366,0.30457050318519274,0.08666666666666667,1.1564581394195557,0.8872703909873962,0.3439290225505829,0.11403121799230576,0.08949919790029526,0.7732391357421875,0.33359295129776,0.932282567024231,2.5e-05,0.2488437443971634,0.25072193145751953,0.249228373169899,0.2512059211730957,0.9999999701976776,1.3862865343840403,3.9999686931791136,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5068982243537903,0.5020084381103516,,
39,760,779,20,20,4423,4423,0,0.0,4423,0,0.0,0,72.79026609985158,54.318193699698895,0.04031149996444583,24.235234210733324,133.77294169995002,21.41233207554907,feasibility,not_applicable,-0.005070715357682535,0.0028891593226165113,0.5607616115893637,-0.009233751493905271,0.0008961587756078058,0.013169642857142857,0.9992346742323467,0.31739820215318887,0.10714285714285714,0.9529016613960266,1.0788220167160034,0.29687920212745667,0.10685422271490097,0.07688865810632706,0.971967875957489,0.30593031644821167,0.9329243302345276,2.5e-05,0.24880623817443848,0.25079429149627686,0.24923168122768402,0.25116783380508423,1.0000000447034836,1.3862863579698697,3.9999679875280165,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5073795914649963,0.5021320581436157,,
40,780,799,20,20,4921,4921,0,0.0,4921,0,0.0,0,81.27886649989523,60.71455549844541,0.04311290034092963,27.845808500191197,146.20259419991635,21.632532096731328,feasibility,not_applicable,-0.001583913214166056,0.002382965603474431,0.5694061535132395,-0.006086492275988514,0.0009464136418937887,0.00974025974025974,0.9996072878311206,0.3218849495827378,0.11038961038961038,1.0092687606811523,1.0814003944396973,0.34209761023521423,0.10574479401111603,0.07080408185720444,0.9756556153297424,0.3551669716835022,0.9571632742881775,2.5e-05,0.2488604187965393,0.2509615123271942,0.24918842315673828,0.250989705324173,1.0000000596046448,1.3862866610578042,3.999969199870236,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5079232454299927,0.5022493004798889,,
41,800,819,20,20,4715,4715,0,0.0,4715,0,0.0,0,77.84226059983484,57.753098198678344,0.042338000144809484,26.31427581119351,140.54538020002656,21.5900496142133,feasibility,not_applicable,-0.00034455097960056484,0.002488101159247595,0.5710149022775728,-0.004810649396637706,0.000525279034116318,0.003957809553154417,1.0003909408240705,0.3219302693834981,0.14864864864864866,0.9807761907577515,1.1844018697738647,0.3070317506790161,0.09257900714874268,0.07529184967279434,1.0918229818344116,0.3258649706840515,0.9398646950721741,2.5e-05,0.24894294142723083,0.2511109411716461,0.2492024302482605,0.2507437467575073,1.0000000596046448,1.386287302697328,3.9999717664093914,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5082410573959351,0.5021806955337524,,
42,820,839,20,20,4761,4761,0,0.0,4761,0,0.0,0,82.07569749979302,60.29567360179499,0.03681520069949329,27.959914380218834,140.50824599992484,21.38968303437411,feasibility,not_applicable,0.00037295726438363395,0.0021560328857352334,0.5917293012142182,-0.004466319043810169,0.0006282018257479649,0.004166666666666667,0.9997817834218343,0.30958381325006484,0.10666666666666667,0.888571560382843,1.2732874155044556,0.28992438316345215,0.08284366875886917,0.08032502233982086,1.1904436349868774,0.3082129955291748,0.9232404828071594,2.5e-05,0.24901798367500305,0.25124332308769226,0.24926301836967468,0.25047567486763,1.0,1.3862878036861621,3.999973770351086,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.508764386177063,0.5021439790725708,,
43,840,859,20,20,4951,4951,0,0.0,4951,0,0.0,0,82.90998699981719,60.536337399389595,0.038568800082430243,28.886477491119877,152.01356680016033,21.07494084741908,feasibility,not_applicable,0.00041870756122546317,0.0016392997621994417,0.6302427907402699,-0.005064071036684208,0.00025682610141349217,0.00010016025641025641,1.0001288400246546,0.2764354839634437,0.07051282051282051,0.8303182721138,1.317641258239746,0.2880573570728302,0.07452027499675751,0.07222873717546463,1.2431211471557617,0.3039085566997528,0.9371272921562195,2.5e-05,0.24905072152614594,0.2513377070426941,0.24927856028079987,0.2503330409526825,1.0000000298023224,1.3862877318463505,3.9999734829937337,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5092359185218811,0.5020721554756165,,
44,860,879,20,20,4560,4560,0,0.0,4560,0,0.0,0,77.11761299986392,55.24451999878511,0.036704698810353875,27.38586650113575,135.18282680003904,21.478994599812808,feasibility,not_applicable,-0.0038774964761816794,0.001331591965532021,0.6376780942082405,-0.009588481017595364,0.0003149433452765354,0.0015190972222222222,0.9996320601138804,0.27054144095422494,0.0625,0.7190203666687012,1.4160338640213013,0.2770836651325226,0.06523477286100388,0.07593263685703278,1.3507992029190063,0.29199859499931335,0.9249008297920227,2.5e-05,0.24908816814422607,0.25138166546821594,0.24928729236125946,0.25024282932281494,0.9999999552965164,1.3862877332013142,3.9999734884135525,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5094398260116577,0.5021457076072693,,
45,880,899,20,20,4138,4138,0,0.0,4138,0,0.0,0,69.41854909993708,51.34914429811761,0.033643299248069525,22.273051106836647,123.56628999998793,21.44209886797065,feasibility,not_applicable,0.0003634004208904046,0.0008633498483015082,0.633104804616708,-0.005535972607322037,6.726434220791607e-05,0.0001201923076923077,1.0000537175398607,0.2520432582268348,0.038461538461538464,0.6741074323654175,1.4612385034561157,0.26888206601142883,0.04107272997498512,0.058509115129709244,1.4201658964157104,0.26517194509506226,0.9526496529579163,2.5e-05,0.2491866648197174,0.25151166319847107,0.24925954639911652,0.2500421404838562,1.0000000149011612,1.386287380164673,3.9999720762765962,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.509649932384491,0.5021082162857056,,
46,900,919,20,20,4492,4492,0,0.0,4492,0,0.0,0,78.06174610019661,57.75102810165845,0.036841099383309484,24.65360259427689,135.95426509995013,20.989083829803292,feasibility,not_applicable,0.001023257046308316,0.0009736893909678361,0.6116062033344323,-0.004605960097609901,9.913237969978043e-05,0.0,1.000118418058879,0.2484059481238815,0.007042253521126761,0.5333176851272583,1.5017927885055542,0.26793304085731506,0.03568778187036514,0.05428503081202507,1.4661051034927368,0.26379331946372986,0.9589505195617676,2.5e-05,0.24930962920188904,0.25164586305618286,0.2493111789226532,0.24973340332508087,1.000000074505806,1.3862869378986504,3.9999703072252473,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5099539160728455,0.5021683573722839,,
47,920,939,20,20,4395,4395,0,0.0,4395,0,0.0,0,71.92629410000518,52.978380899410695,0.032710600178688765,24.46997709106654,134.08156169997528,21.334137880000288,feasibility,not_applicable,-0.0003707226149845814,0.0005609496232785244,0.6487074610979661,-0.00657732242151447,0.00021529159140840605,0.002377717391304348,1.000141738117605,0.2491383405159349,0.028985507246376812,0.6059065461158752,1.503767728805542,0.27758699655532837,0.029439175501465797,0.04336712136864662,1.4743285179138184,0.2712409496307373,0.9755924940109253,2.5e-05,0.2493610978126526,0.25169217586517334,0.24930885434150696,0.24963785707950592,0.9999999850988388,1.3862866055667076,3.9999689779075647,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5100690126419067,0.5022421479225159,,
48,940,959,20,20,4733,4733,0,0.0,4733,0,0.0,0,80.05128000001423,59.85712629999034,0.03481410047970712,24.81755570624955,139.5619902999606,21.5515209692706,feasibility,not_applicable,-0.00019443490089395563,0.004018711581601245,0.5868629809166934,-0.004053708722789747,0.00013104196531875877,0.0004274894709925394,0.9997888155080177,0.1830420492569337,0.02027027027027027,0.6192825436592102,1.514249324798584,0.2923257648944855,0.01313882414251566,0.0758543536067009,1.5011104345321655,0.26398611068725586,0.9326671957969666,2.5e-05,0.24933169782161713,0.25166991353034973,0.2493341714143753,0.24966417253017426,0.9999999552965164,1.3862867718479772,3.99996964302754,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5101853013038635,0.5022040605545044,,
49,960,979,20,20,4537,4537,0,0.0,4537,0,0.0,0,75.06970999995247,55.669440001714975,0.03664330090396106,24.712575488490984,135.6439083002042,21.53159362266348,feasibility,not_applicable,-0.00012010724519864774,0.005558718377101222,0.6307572109598509,-0.003648319130789646,4.104882328378358e-05,0.0,0.9998851544420484,0.22450112656388485,0.04225352112676056,1.9748750925064087,1.5388768911361694,0.3117520213127136,0.013247760012745857,0.08552226424217224,1.5256290435791016,0.28535711765289307,0.9247442483901978,2.5e-05,0.24933750927448273,0.2516871392726898,0.24931150674819946,0.2496638149023056,0.9999999701976776,1.386286615868806,3.9999690191156394,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5102818012237549,0.502167284488678,,
50,980,999,20,20,4917,4917,0,0.0,4917,0,0.0,0,80.684491999913,59.28302740189247,0.03923860075883567,28.53542510420084,146.17230670014396,21.67446613094944,feasibility,not_applicable,-0.0010413608767769554,0.0005720696561703724,0.6447213137304628,-0.007202539565767367,0.00036638481663419054,0.0,1.0001213411232093,0.245608090725425,0.045454545454545456,0.7439178228378296,1.5691416263580322,0.286590576171875,0.018833976238965988,0.038372281938791275,1.5503077507019043,0.28594666719436646,0.9820728302001953,2.5e-05,0.24944069981575012,0.2517987787723541,0.24944111704826355,0.24931935966014862,0.9999999552965164,1.386285709454456,3.999965393487964,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.510541558265686,0.5021412968635559,,
