episode,trajectory_index,base_instance_index,preference_slot,preference_group_id,update_id,instance_id,instance_seed,pressure_type,cost_profile,w_flow,w_cost,w_variance,preference_source,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,preference_quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale
10,10,2,0,2,2,train_easy_1000002,1000002,easy,balanced_cost,1.0,0.0,0.0,group_anchor_0,140,140,0,0.0,140,0,0.0,0,0.0,1.9375000000000004,2.0000000000000004,-0.0625,1.9375000000000004,2.0,4.440892098500626e-16,feasibility,-876.8000000000001,-285.5065929363001,-4.185833333333334,0.9999999999999998,1.0,-0.4221879815100154,0.0,0.0,-0.0625,43,201.5,True,False,completed,1.0,1.0,876.8000000000001,876.8000000000001,285.5065929363001,4.185833333333334,0.2931728766602855,0.4221879815100154,0.2622,0.1920771545666667,0.75,0,0.0,0,0,1,0.0030864197530864196,1,35,1,2,1828,182.8,0,0,0,0.0,0,0.0,0,0,17,0.0,0,{},0.0,7,1.0,36,7,71,14,12,38,24,14,2,36,0,24,2,12,2,2,0,36,4,4,0,6,1,36,0,0,24,2,12,24,4,1.5833333333333333,0,10,1519,12.014557699999841,6.213603199998715,0.20201750000001084,0.48428879999869423,11.185215399999834,parallel_episode_batch,not_applicable,0.0010124507049719493,0.06427430757321417,0.9052662737667561,0.024096942409717787,2.357114696375599e-05,0.0,1.0000235599776108,0.7624769505734245,0.6666666666666666,1.9065937995910645,0.4067966639995575,0.3350849151611328,0.09053131937980652,0.2906436324119568,0.316265344619751,0.14371338486671448,0.24766391515731812,0.0001,-0.300832062959671,-0.2997691333293915,-0.19992177188396454,-0.19984692335128784,-0.1997993290424347,0.3005795180797577,-0.30012014508247375,-0.30053430795669556,-0.20021609961986542,-0.20017269253730774,-0.19966964423656464,0.01798621006309986,0.11949708312749863,0.01798621006309986,0.11958497017621994,1.001261830329895
11,11,2,1,2,2,train_easy_1000002,1000002,easy,balanced_cost,0.0,1.0,0.0,group_anchor_1,162,162,0,0.0,162,0,0.0,0,0.0,1.9374999999999996,1.9999999999999996,-0.0625,1.9374999999999996,2.0,-4.440892098500626e-16,feasibility,-893.7,-455.21219612803,-13.205555555555556,0.9999999999999998,1.0,-0.31281499518712136,0.0,0.0,-0.0625,43,214.60000000000002,True,False,completed,1.0,1.0,893.7,893.7,455.21219612803,13.205555555555556,0.3490565504125558,0.31281499518712136,0.31000000000000005,0.20366666666666675,0.75,0,0.0,0,0,4,0.012903225806451613,1,55,0,1,1805,180.5,0,0,0,0.0,0,0.0,0,0,12,0.0,0,{},0.0,11,0.9090909090909091,32,11,77,22,20,57,35,22,2,55,0,35,2,20,2,2,0,55,8,9,0,15,0,55,0,0,35,2,20,42,4,1.3571428571428572,0,10,1519,12.014557699999841,6.213603199998715,0.19216310000001613,0.4165110000008099,11.185215399999834,parallel_episode_batch,not_applicable,0.0010124507049719493,0.06427430757321417,0.9052662737667561,0.024096942409717787,2.357114696375599e-05,0.0,1.0000235599776108,0.7624769505734245,0.6666666666666666,1.9065937995910645,0.4067966639995575,0.3350849151611328,0.09053131937980652,0.2906436324119568,0.316265344619751,0.14371338486671448,0.24766391515731812,0.0001,-0.300832062959671,-0.2997691333293915,-0.19992177188396454,-0.19984692335128784,-0.1997993290424347,0.3005795180797577,-0.30012014508247375,-0.30053430795669556,-0.20021609961986542,-0.20017269253730774,-0.19966964423656464,0.01798621006309986,0.11949708312749863,0.01798621006309986,0.11958497017621994,1.001261830329895
12,12,2,2,2,2,train_easy_1000002,1000002,easy,balanced_cost,0.0,0.0,1.0,group_anchor_2,169,169,0,0.0,169,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-874.5999999999996,-488.53501324693,-1.4225,0.9999999999999998,1.0,-0.027662987991637904,0.0,0.0,-0.0625,43,192.0,True,False,completed,1.0,1.0,874.5999999999996,874.5999999999996,488.53501324693,1.4225,0.314779780333163,0.027662987991637904,0.16570000000000001,0.14441666666666667,0.75,0,0.0,0,0,0,0.0,2,68,0,2,1638,163.8,0,0,0,0.0,0,0.0,0,0,15,0.0,0,{},0.0,12,1.0,31,12,81,24,21,72,51,21,0,72,0,51,0,21,0,0,0,72,7,11,1,17,0,71,0,0,51,0,21,43,4,1.6744186046511629,0,10,1519,12.014557699999841,6.213603199998715,0.19843050000008589,0.2858784999989439,11.185215399999834,parallel_episode_batch,not_applicable,0.0010124507049719493,0.06427430757321417,0.9052662737667561,0.024096942409717787,2.357114696375599e-05,0.0,1.0000235599776108,0.7624769505734245,0.6666666666666666,1.9065937995910645,0.4067966639995575,0.3350849151611328,0.09053131937980652,0.2906436324119568,0.316265344619751,0.14371338486671448,0.24766391515731812,0.0001,-0.300832062959671,-0.2997691333293915,-0.19992177188396454,-0.19984692335128784,-0.1997993290424347,0.3005795180797577,-0.30012014508247375,-0.30053430795669556,-0.20021609961986542,-0.20017269253730774,-0.19966964423656464,0.01798621006309986,0.11949708312749863,0.01798621006309986,0.11958497017621994,1.001261830329895
13,13,2,3,2,2,train_easy_1000002,1000002,easy,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,169,169,0,0.0,169,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-1082.9999999999998,-524.4763672431,-8.851388888888888,0.9999999999999998,1.0,-0.32293842001375866,0.0,0.0,-0.0625,43,178.70000000000002,True,False,completed,1.0,1.0,1082.9999999999998,1082.9999999999998,524.4763672431,8.851388888888888,0.37047950438260474,0.32293842001375866,0.32810000000000006,0.27595000000000003,0.75,0,0.0,0,0,0,0.0,1,66,0,1,1521,152.1,0,0,0,0.0,0,0.0,0,0,15,0.0,0,{},0.0,13,0.7692307692307693,30,13,80,26,20,55,32,23,3,52,0,32,3,20,3,3,0,52,8,9,2,12,0,52,0,0,32,3,20,35,4,1.5714285714285714,0,10,1519,12.014557699999841,6.213603199998715,0.20139849999986836,0.3717567999988205,11.185215399999834,parallel_episode_batch,not_applicable,0.0010124507049719493,0.06427430757321417,0.9052662737667561,0.024096942409717787,2.357114696375599e-05,0.0,1.0000235599776108,0.7624769505734245,0.6666666666666666,1.9065937995910645,0.4067966639995575,0.3350849151611328,0.09053131937980652,0.2906436324119568,0.316265344619751,0.14371338486671448,0.24766391515731812,0.0001,-0.300832062959671,-0.2997691333293915,-0.19992177188396454,-0.19984692335128784,-0.1997993290424347,0.3005795180797577,-0.30012014508247375,-0.30053430795669556,-0.20021609961986542,-0.20017269253730774,-0.19966964423656464,0.01798621006309986,0.11949708312749863,0.01798621006309986,0.11958497017621994,1.001261830329895
14,14,2,4,2,2,train_easy_1000002,1000002,easy,balanced_cost,0.5,0.3,0.2,group_anchor_4,155,155,0,0.0,155,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-745.2000000000002,-399.17665370194993,-9.415555555555555,0.9999999999999998,1.0,-0.30883052338020056,0.0,0.0,-0.0625,43,192.70000000000002,True,False,completed,1.0,1.0,745.2000000000002,745.2000000000002,399.17665370194993,9.415555555555555,0.30883052338020056,0.30883052338020056,0.27680000000000005,0.20635000000000003,0.75,0,0.0,0,0,0,0.0,1,52,0,4,1746,174.60000000000002,0,0,0,0.0,0,0.0,0,0,19,0.0,0,{},0.0,10,1.0,33,10,77,20,15,48,31,17,2,46,0,31,2,15,2,2,0,46,7,8,2,11,0,46,0,0,31,2,15,30,4,1.6,0,10,1519,12.014557699999841,6.213603199998715,0.2056850999999824,0.33438080000064474,11.185215399999834,parallel_episode_batch,not_applicable,0.0010124507049719493,0.06427430757321417,0.9052662737667561,0.024096942409717787,2.357114696375599e-05,0.0,1.0000235599776108,0.7624769505734245,0.6666666666666666,1.9065937995910645,0.4067966639995575,0.3350849151611328,0.09053131937980652,0.2906436324119568,0.316265344619751,0.14371338486671448,0.24766391515731812,0.0001,-0.300832062959671,-0.2997691333293915,-0.19992177188396454,-0.19984692335128784,-0.1997993290424347,0.3005795180797577,-0.30012014508247375,-0.30053430795669556,-0.20021609961986542,-0.20017269253730774,-0.19966964423656464,0.01798621006309986,0.11949708312749863,0.01798621006309986,0.11958497017621994,1.001261830329895
15,15,3,0,3,2,train_balanced_1000003,1000003,balanced,balanced_cost,1.0,0.0,0.0,group_anchor_0,83,83,0,0.0,83,0,0.0,0,0.0,-1.1339285714285712,-1.0714285714285712,-0.0625,-1.1339285714285712,-1.0714285714285714,2.220446049250313e-16,feasibility,-4747.1,0.0,0.0,0.21428571428571427,0.0,-0.7982209816549243,-1.0,-0.7857142857142857,-0.0625,31,240.0,False,True,horizon,0.21428571428571427,0.543859649122807,,4747.1,0.0,0.0,0.39911049082746214,0.7982209816549243,0.1496681332,0.10173956546666667,0.75,0,0.0,0,0,105,0.11692650334075724,6,0,0,2,2393,239.3,0,0,0,0.0,0,0.0,0,0,0,0.0,0,{},0.0,0,,37,0,46,0,0,3,3,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,1,1.0,0,10,1519,12.014557699999841,6.213603199998715,0.1339636000000155,0.9549105999983567,11.185215399999834,parallel_episode_batch,not_applicable,0.0010124507049719493,0.06427430757321417,0.9052662737667561,0.024096942409717787,2.357114696375599e-05,0.0,1.0000235599776108,0.7624769505734245,0.6666666666666666,1.9065937995910645,0.4067966639995575,0.3350849151611328,0.09053131937980652,0.2906436324119568,0.316265344619751,0.14371338486671448,0.24766391515731812,0.0001,-0.300832062959671,-0.2997691333293915,-0.19992177188396454,-0.19984692335128784,-0.1997993290424347,0.3005795180797577,-0.30012014508247375,-0.30053430795669556,-0.20021609961986542,-0.20017269253730774,-0.19966964423656464,0.01798621006309986,0.11949708312749863,0.01798621006309986,0.11958497017621994,1.001261830329895
16,16,3,1,3,2,train_balanced_1000003,1000003,balanced,balanced_cost,0.0,1.0,0.0,group_anchor_1,127,127,0,0.0,127,0,0.0,0,0.0,-0.8482142857142859,-0.7857142857142859,-0.0625,-0.8482142857142859,-0.7857142857142858,-1.1102230246251565e-16,feasibility,-3879.8999999999996,-258.4119946143101,-8.393333333333333,0.3571428571428571,0.0,-0.20534768876985368,-1.0,-0.6428571428571429,-0.0625,37,240.0,False,True,horizon,0.35714285714285715,0.6491228070175439,,3879.8999999999996,258.4119946143101,8.393333333333333,0.4722393192840289,0.20534768876985368,0.15960000000000002,0.13892241760000001,0.75,0,0.0,0,0,82,0.09879518072289156,2,32,0,3,2231,223.10000000000002,0,0,0,0.0,0,0.0,0,0,9,0.0,0,{},0.0,6,1.0,33,6,66,12,10,20,10,10,0,20,0,10,0,10,0,0,0,20,1,1,0,2,0,20,0,0,10,0,10,17,4,1.1764705882352942,0,10,1519,12.014557699999841,6.213603199998715,0.13845839999999043,0.9252126000005774,11.185215399999834,parallel_episode_batch,not_applicable,0.0010124507049719493,0.06427430757321417,0.9052662737667561,0.024096942409717787,2.357114696375599e-05,0.0,1.0000235599776108,0.7624769505734245,0.6666666666666666,1.9065937995910645,0.4067966639995575,0.3350849151611328,0.09053131937980652,0.2906436324119568,0.316265344619751,0.14371338486671448,0.24766391515731812,0.0001,-0.300832062959671,-0.2997691333293915,-0.19992177188396454,-0.19984692335128784,-0.1997993290424347,0.3005795180797577,-0.30012014508247375,-0.30053430795669556,-0.20021609961986542,-0.20017269253730774,-0.19966964423656464,0.01798621006309986,0.11949708312749863,0.01798621006309986,0.11958497017621994,1.001261830329895
17,17,3,2,3,2,train_balanced_1000003,1000003,balanced,balanced_cost,0.0,0.0,1.0,group_anchor_2,211,211,0,0.0,211,0,0.0,0,0.0,1.9375000000000004,2.0000000000000004,-0.0625,1.9375000000000004,2.0,4.440892098500626e-16,feasibility,-870.4999999999999,-617.8510547055597,-4.755833333333334,0.9999999999999997,1.0,-0.08685528178124098,0.0,0.0,-0.0625,57,218.5,True,False,completed,1.0,1.0,870.4999999999999,870.4999999999999,617.8510547055597,4.755833333333334,0.3421548189162634,0.08685528178124098,0.25750000000000006,0.21633333333333338,0.75,0,0.0,0,0,0,0.0,2,78,0,5,1752,175.20000000000002,0,0,0,0.0,0,0.0,0,0,25,0.0,0,{},0.0,14,0.9285714285714286,43,14,102,28,24,78,54,24,0,78,0,54,0,24,0,0,0,78,8,12,1,19,0,78,0,0,54,0,24,57,4,1.368421052631579,0,10,1519,12.014557699999841,6.213603199998715,0.14193490000002384,0.3280727000023944,11.185215399999834,parallel_episode_batch,not_applicable,0.0010124507049719493,0.06427430757321417,0.9052662737667561,0.024096942409717787,2.357114696375599e-05,0.0,1.0000235599776108,0.7624769505734245,0.6666666666666666,1.9065937995910645,0.4067966639995575,0.3350849151611328,0.09053131937980652,0.2906436324119568,0.316265344619751,0.14371338486671448,0.24766391515731812,0.0001,-0.300832062959671,-0.2997691333293915,-0.19992177188396454,-0.19984692335128784,-0.1997993290424347,0.3005795180797577,-0.30012014508247375,-0.30053430795669556,-0.20021609961986542,-0.20017269253730774,-0.19966964423656464,0.01798621006309986,0.11949708312749863,0.01798621006309986,0.11958497017621994,1.001261830329895
18,18,3,3,3,2,train_balanced_1000003,1000003,balanced,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,199,199,0,0.0,199,0,0.0,0,0.0,0.294642857142857,0.357142857142857,-0.0625,0.294642857142857,0.3571428571428572,-2.220446049250313e-16,feasibility,-1290.2,-516.7726112310997,-0.8622222222222218,0.9285714285714283,0.0,-0.29192283482665005,-1.0,-0.07142857142857142,-0.0625,56,240.0,False,True,horizon,0.9285714285714286,0.9824561403508771,,1290.2,516.7726112310997,0.8622222222222217,0.3646575388996212,0.29192283482665005,0.2405,0.16936135553333334,0.75,0,0.0,0,0,12,0.03260869565217391,2,71,0,3,1876,187.60000000000002,0,0,0,0.0,0,0.0,0,0,20,0.0,0,{},0.0,12,0.9166666666666666,45,12,95,24,23,61,38,23,0,61,0,38,0,23,0,0,0,61,8,7,0,15,0,61,0,0,38,0,23,47,3,1.297872340425532,0,10,1519,12.014557699999841,6.213603199998715,0.11157559999992372,0.5287213000024167,11.185215399999834,parallel_episode_batch,not_applicable,0.0010124507049719493,0.06427430757321417,0.9052662737667561,0.024096942409717787,2.357114696375599e-05,0.0,1.0000235599776108,0.7624769505734245,0.6666666666666666,1.9065937995910645,0.4067966639995575,0.3350849151611328,0.09053131937980652,0.2906436324119568,0.316265344619751,0.14371338486671448,0.24766391515731812,0.0001,-0.300832062959671,-0.2997691333293915,-0.19992177188396454,-0.19984692335128784,-0.1997993290424347,0.3005795180797577,-0.30012014508247375,-0.30053430795669556,-0.20021609961986542,-0.20017269253730774,-0.19966964423656464,0.01798621006309986,0.11949708312749863,0.01798621006309986,0.11958497017621994,1.001261830329895
19,19,3,4,3,2,train_balanced_1000003,1000003,balanced,balanced_cost,0.5,0.3,0.2,group_anchor_4,104,104,0,0.0,104,0,0.0,0,0.0,-0.5625,-0.5,-0.0625,-0.5625,-0.5,0.0,feasibility,-3635.6000000000004,-46.6368735407,-2.138888888888889,0.4999999999999999,0.0,-0.3974924771193532,-1.0,-0.5,-0.0625,40,240.0,False,True,horizon,0.5,0.7017543859649122,,3635.6000000000004,46.6368735407,2.138888888888889,0.3974924771193532,0.3974924771193532,0.1496681332,0.11061627209999998,0.75,0,0.0,0,0,51,0.06818181818181818,3,6,0,0,2302,230.20000000000002,0,0,0,0.0,0,0.0,0,0,1,0.0,0,{},0.0,1,1.0,44,1,55,2,2,14,12,2,1,13,1,11,0,2,0,0,1,13,1,0,0,1,0,13,1,0,11,0,2,12,2,1.1666666666666667,0,10,1519,12.014557699999841,6.213603199998715,0.15250160000005053,1.0632727999989129,11.185215399999834,parallel_episode_batch,not_applicable,0.0010124507049719493,0.06427430757321417,0.9052662737667561,0.024096942409717787,2.357114696375599e-05,0.0,1.0000235599776108,0.7624769505734245,0.6666666666666666,1.9065937995910645,0.4067966639995575,0.3350849151611328,0.09053131937980652,0.2906436324119568,0.316265344619751,0.14371338486671448,0.24766391515731812,0.0001,-0.300832062959671,-0.2997691333293915,-0.19992177188396454,-0.19984692335128784,-0.1997993290424347,0.3005795180797577,-0.30012014508247375,-0.30053430795669556,-0.20021609961986542,-0.20017269253730774,-0.19966964423656464,0.01798621006309986,0.11949708312749863,0.01798621006309986,0.11958497017621994,1.001261830329895
20,20,4,0,4,3,train_balanced_1000004,1000004,balanced,balanced_cost,1.0,0.0,0.0,group_anchor_0,190,190,0,0.0,190,0,0.0,0,0.0,0.1708333333333334,0.2333333333333334,-0.0625,0.1708333333333334,0.23333333333333336,2.7755575615628914e-17,feasibility,-2170.0,-354.49711593821,-5.204722222222222,0.8666666666666666,0.0,-0.6439169139465876,-1.0,-0.13333333333333333,-0.0625,61,240.0,False,True,horizon,0.8666666666666667,0.953125,,2170.0,354.49711593821,5.204722222222222,0.4193301190853319,0.6439169139465876,0.21220000000000006,0.17856666666666668,0.75,0,0.0,0,0,13,0.02490421455938697,1,46,0,1,2161,216.10000000000002,0,0,0,0.0,0,0.0,0,0,17,0.0,0,{},0.0,9,1.0,53,9,94,18,16,49,32,17,1,48,0,32,1,16,1,1,0,48,4,6,0,9,0,48,0,0,32,1,16,35,4,1.4,0,10,1727,11.988052299999936,7.20553489999952,0.11556610000002365,0.48210820000167587,13.609354099999791,parallel_episode_batch,feasibility_best,-0.0019174602434591011,0.04049416572821361,0.9118152249742437,0.009211469562379298,0.0004400965079656561,0.0,1.0002499885029263,0.49371444268359077,0.3888888888888889,1.3871867656707764,0.3179391324520111,0.33512455224990845,0.08413102477788925,0.2585062086582184,0.23380807042121887,0.18821218609809875,0.40498292446136475,0.0001,-0.30058950185775757,-0.2996678352355957,-0.1998649388551712,-0.1997727006673813,-0.19983531534671783,0.30037346482276917,-0.29999247193336487,-0.30073925852775574,-0.20029708743095398,-0.2001054435968399,-0.1995159536600113,0.01798621006309986,0.11943460255861282,0.01798621006309986,0.11954136937856674,1.0009305477142334
21,21,4,1,4,3,train_balanced_1000004,1000004,balanced,balanced_cost,0.0,1.0,0.0,group_anchor_1,201,201,0,0.0,201,0,0.0,0,0.0,0.17083333333333328,0.23333333333333328,-0.0625,0.17083333333333328,0.23333333333333336,-8.326672684688674e-17,feasibility,-1760.8000000000002,-407.81799838215005,-2.8733333333333335,0.8666666666666666,0.0,-0.28968090964230475,-1.0,-0.13333333333333333,-0.0625,62,240.0,False,True,horizon,0.8666666666666667,0.96875,,1760.8000000000002,407.81799838215005,2.8733333333333335,0.3951250828091858,0.2896809096423048,0.22720000000000007,0.17033333333333336,0.75,0,0.0,0,0,36,0.1005586592178771,1,53,0,5,2178,217.8,0,0,0,0.0,0,0.0,0,0,30,0.0,0,{},0.0,10,1.0,53,10,100,20,18,58,38,20,2,56,0,38,2,18,2,2,0,56,7,9,0,14,0,56,0,0,38,2,18,37,5,1.5675675675675675,0,10,1727,11.988052299999936,7.20553489999952,0.10883140000009917,0.35401409999985844,13.609354099999791,parallel_episode_batch,feasibility_best,-0.0019174602434591011,0.04049416572821361,0.9118152249742437,0.009211469562379298,0.0004400965079656561,0.0,1.0002499885029263,0.49371444268359077,0.3888888888888889,1.3871867656707764,0.3179391324520111,0.33512455224990845,0.08413102477788925,0.2585062086582184,0.23380807042121887,0.18821218609809875,0.40498292446136475,0.0001,-0.30058950185775757,-0.2996678352355957,-0.1998649388551712,-0.1997727006673813,-0.19983531534671783,0.30037346482276917,-0.29999247193336487,-0.30073925852775574,-0.20029708743095398,-0.2001054435968399,-0.1995159536600113,0.01798621006309986,0.11943460255861282,0.01798621006309986,0.11954136937856674,1.0009305477142334
22,22,4,2,4,3,train_balanced_1000004,1000004,balanced,balanced_cost,0.0,0.0,1.0,group_anchor_2,205,205,0,0.0,205,0,0.0,0,0.0,-0.22916666666666696,-0.16666666666666696,-0.0625,-0.22916666666666696,-0.16666666666666669,-2.7755575615628914e-16,feasibility,-2459.6,-524.0756686792403,-2.3355555555555534,0.6666666666666666,0.0,-0.04462655513566299,-1.0,-0.3333333333333333,-0.0625,56,240.0,False,True,horizon,0.6666666666666666,0.875,,2459.6,524.0756686792403,2.3355555555555534,0.448132346213172,0.04462655513566299,0.27240000000000003,0.19326666666666667,0.75,0,0.0,0,0,24,0.10256410256410256,1,70,0,2,2003,200.3,0,0,0,0.0,0,0.0,0,0,28,0.0,0,{},0.0,13,0.9230769230769231,47,13,96,26,23,66,42,24,1,65,0,42,1,23,1,1,0,65,9,11,2,17,0,65,0,0,42,1,23,46,5,1.434782608695652,0,10,1727,11.988052299999936,7.20553489999952,0.11847160000002077,0.3738103999978648,13.609354099999791,parallel_episode_batch,feasibility_best,-0.0019174602434591011,0.04049416572821361,0.9118152249742437,0.009211469562379298,0.0004400965079656561,0.0,1.0002499885029263,0.49371444268359077,0.3888888888888889,1.3871867656707764,0.3179391324520111,0.33512455224990845,0.08413102477788925,0.2585062086582184,0.23380807042121887,0.18821218609809875,0.40498292446136475,0.0001,-0.30058950185775757,-0.2996678352355957,-0.1998649388551712,-0.1997727006673813,-0.19983531534671783,0.30037346482276917,-0.29999247193336487,-0.30073925852775574,-0.20029708743095398,-0.2001054435968399,-0.1995159536600113,0.01798621006309986,0.11943460255861282,0.01798621006309986,0.11954136937856674,1.0009305477142334
23,23,4,3,4,3,train_balanced_1000004,1000004,balanced,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,139,139,0,0.0,139,0,0.0,0,0.0,-0.8958333333333333,-0.8333333333333333,-0.0625,-0.8958333333333333,-0.8333333333333333,0.0,feasibility,-4239.0,-248.04072515099998,-6.43138888888889,0.3333333333333333,0.0,-0.36402786447309243,-1.0,-0.6666666666666666,-0.0625,43,240.0,False,True,horizon,0.3333333333333333,0.671875,,4239.0,248.04072515099998,6.43138888888889,0.47210249062335297,0.36402786447309243,0.29579999999999995,0.19411361955000003,0.75,0,0.0,0,0,47,0.06657223796033994,1,31,1,1,2290,229.0,0,0,0,0.0,0,0.0,0,0,15,0.0,0,{},0.0,6,1.0,44,6,68,12,9,23,13,10,2,21,1,12,1,9,1,1,1,21,3,2,1,3,0,21,1,0,12,1,9,18,3,1.2777777777777777,0,10,1727,11.988052299999936,7.20553489999952,0.10902229999987867,0.8579892999991898,13.609354099999791,parallel_episode_batch,feasibility_best,-0.0019174602434591011,0.04049416572821361,0.9118152249742437,0.009211469562379298,0.0004400965079656561,0.0,1.0002499885029263,0.49371444268359077,0.3888888888888889,1.3871867656707764,0.3179391324520111,0.33512455224990845,0.08413102477788925,0.2585062086582184,0.23380807042121887,0.18821218609809875,0.40498292446136475,0.0001,-0.30058950185775757,-0.2996678352355957,-0.1998649388551712,-0.1997727006673813,-0.19983531534671783,0.30037346482276917,-0.29999247193336487,-0.30073925852775574,-0.20029708743095398,-0.2001054435968399,-0.1995159536600113,0.01798621006309986,0.11943460255861282,0.01798621006309986,0.11954136937856674,1.0009305477142334
24,24,4,4,4,3,train_balanced_1000004,1000004,balanced,balanced_cost,0.5,0.3,0.2,group_anchor_4,193,193,0,0.0,193,0,0.0,0,0.0,0.1708333333333335,0.2333333333333335,-0.0625,0.1708333333333335,0.23333333333333336,1.3877787807814457e-16,feasibility,-1963.6000000000001,-368.14910431180004,-6.325555555555556,0.8666666666666666,0.0,-0.41352899644446484,-1.0,-0.13333333333333333,-0.0625,61,240.0,False,True,horizon,0.8666666666666667,0.953125,,1963.6000000000001,368.14910431180004,6.325555555555558,0.41352899644446484,0.41352899644446484,0.2717,0.14940045708333335,0.75,0,0.0,0,0,17,0.045454545454545456,2,51,0,2,2128,212.8,0,0,0,0.0,0,0.0,0,0,26,0.0,0,{},0.0,9,0.8888888888888888,54,9,95,18,17,36,19,17,1,35,1,18,0,17,0,0,1,35,4,3,0,7,0,35,1,0,18,0,17,31,3,1.1612903225806452,0,10,1727,11.988052299999936,7.20553489999952,0.11149399999999332,0.34641309999733494,13.609354099999791,parallel_episode_batch,feasibility_best,-0.0019174602434591011,0.04049416572821361,0.9118152249742437,0.009211469562379298,0.0004400965079656561,0.0,1.0002499885029263,0.49371444268359077,0.3888888888888889,1.3871867656707764,0.3179391324520111,0.33512455224990845,0.08413102477788925,0.2585062086582184,0.23380807042121887,0.18821218609809875,0.40498292446136475,0.0001,-0.30058950185775757,-0.2996678352355957,-0.1998649388551712,-0.1997727006673813,-0.19983531534671783,0.30037346482276917,-0.29999247193336487,-0.30073925852775574,-0.20029708743095398,-0.2001054435968399,-0.1995159536600113,0.01798621006309986,0.11943460255861282,0.01798621006309986,0.11954136937856674,1.0009305477142334
