episode,update_id,instance_id,instance_seed,pressure_type,cost_profile,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_total_reconfiguration_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_production_future_configuration_reuse_value_norm,policy_head_weight_production_configuration_opportunity_cost_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_fatigue_headroom_ratio,policy_head_weight_worker_total_incremental_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_weight_worker_qualification_opportunity_cost_norm,policy_head_weight_worker_recovery_eta_norm,policy_head_weight_worker_remaining_service_capacity_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
1802,181,train_high_arrival_pressure_1001802,1001802,high_arrival_pressure,balanced_cost,255,255,0,0.0,255,0,0.0,0,0.0,1.747826097917918,1.810326097917918,-0.0625,1.747826097917918,1.810326097917918,0.0,quality,-1148.4000000000003,-704.7379073447704,-2.859999999999999,1.0,1.0,-0.37934780416416397,0.0,0.0,-0.0625,71,136.70000000000002,True,False,completed,1.0,1.0,1148.4000000000003,1148.4000000000003,704.7379073447704,2.859999999999999,0.37934780416416397,0.29100000000000004,0.24205000000000002,0.75,0,0.0,0,0,0,0.0,1,93,0,0,945,94.5,0,0,0,0.0,0,0.0,0,0,27,1.809411145746708,34,{},0.0,17,0.8823529411764706,54,17,117,34,33,150,116,34,1,149,0,116,1,33,1,1,0,149,17,18,1,33,0,149,0,0,116,1,33,102,4,1.4705882352941178,0,10,2802,17.397615299996687,11.207734200113919,0.33461729998816736,0.18656019982881844,29.87785389999044,parallel_episode_batch,not_promoted,-0.0004702931936745617,9.329419845016673e-05,0.2664877992462028,-0.0030885240518149326,2.085375620743755e-05,0.0,0.9999450113285672,0.06493130218322304,0.0,0.2556350529193878,1.4934078454971313,0.30792608857154846,-0.0023002123925834894,0.009844408370554447,1.4957079887390137,0.30790889263153076,0.9989778995513916,2.5e-05,-0.30599623918533325,-0.3312760889530182,-0.3307797610759735,0.32436007261276245,0.1971815675497055,-0.22395692765712738,-0.3130022883415222,0.3196592628955841,-0.24932144582271576,-0.22517135739326477,-0.2086530178785324,-0.16015978157520294,0.1605032980442047,0.01824991963803768,0.01935790851712227,0.01798621006309986,0.01798621006309986
1803,181,train_balanced_1001803,1001803,balanced,labor_dominant,161,161,0,0.0,161,0,0.0,0,0.0,1.8099465123860043,1.8724465123860043,-0.0625,1.8099465123860043,1.8724465123860041,2.220446049250313e-16,quality,-599.2999999999998,-294.8952787344699,-5.632500000000001,0.9999999999999998,1.0,-0.25510697522799186,0.0,0.0,-0.0625,51,213.8,True,False,completed,1.0,1.0,599.2999999999998,599.2999999999998,294.8952787344699,5.632500000000001,0.25510697522799186,0.1731049838,0.1351993641666667,0.75,0,0.0,0,0,0,0.0,2,47,0,0,1815,181.5,0,0,0,0.0,0,0.0,0,0,21,0.8128721937537193,16,{},0.0,8,1.0,43,8,78,16,16,92,76,16,0,92,0,76,0,16,0,0,0,92,8,8,0,16,0,90,0,0,76,0,16,66,4,1.393939393939394,0,10,2802,17.397615299996687,11.207734200113919,0.24357720001717098,0.15175490008550696,29.87785389999044,parallel_episode_batch,not_promoted,-0.0004702931936745617,9.329419845016673e-05,0.2664877992462028,-0.0030885240518149326,2.085375620743755e-05,0.0,0.9999450113285672,0.06493130218322304,0.0,0.2556350529193878,1.4934078454971313,0.30792608857154846,-0.0023002123925834894,0.009844408370554447,1.4957079887390137,0.30790889263153076,0.9989778995513916,2.5e-05,-0.30599623918533325,-0.3312760889530182,-0.3307797610759735,0.32436007261276245,0.1971815675497055,-0.22395692765712738,-0.3130022883415222,0.3196592628955841,-0.24932144582271576,-0.22517135739326477,-0.2086530178785324,-0.16015978157520294,0.1605032980442047,0.01824991963803768,0.01935790851712227,0.01798621006309986,0.01798621006309986
1804,181,train_reconfiguration_bottleneck_1001804,1001804,reconfiguration_bottleneck,downtime_dominant,673,673,0,0.0,673,0,0.0,0,0.0,1.6559165350126792,1.7184165350126792,-0.06249999999999997,1.6559165350126792,1.718416535012679,2.220446049250313e-16,quality,-1580.0000000000127,-2287.947462801113,-27.063333333333336,1.0000000000000002,1.0,-0.5631669299746419,0.0,0.0,-0.06249999999999997,82,233.10000000000002,True,False,completed,1.0,1.0,1580.0000000000127,1580.0000000000127,2287.947462801113,27.063333333333336,0.5631669299746419,0.7499295923999998,0.74534436305,0.75,647,0.563588850174216,173,173,174,0.6327272727272727,0,103,5,0,1314,131.4,0,0,0,0.0,0,0.0,0,0,50,1.224337711930275,52,{},54.800000000000004,26,1.0,56,26,315,52,224,555,315,240,16,539,0,315,16,224,16,16,0,539,35,378,0,224,391,484,0,0,315,16,224,114,291,4.868421052631579,0,10,2802,17.397615299996687,11.207734200113919,0.5904787000035867,0.42012230001273565,29.87785389999044,parallel_episode_batch,not_promoted,-0.0004702931936745617,9.329419845016673e-05,0.2664877992462028,-0.0030885240518149326,2.085375620743755e-05,0.0,0.9999450113285672,0.06493130218322304,0.0,0.2556350529193878,1.4934078454971313,0.30792608857154846,-0.0023002123925834894,0.009844408370554447,1.4957079887390137,0.30790889263153076,0.9989778995513916,2.5e-05,-0.30599623918533325,-0.3312760889530182,-0.3307797610759735,0.32436007261276245,0.1971815675497055,-0.22395692765712738,-0.3130022883415222,0.3196592628955841,-0.24932144582271576,-0.22517135739326477,-0.2086530178785324,-0.16015978157520294,0.1605032980442047,0.01824991963803768,0.01935790851712227,0.01798621006309986,0.01798621006309986
1805,181,train_balanced_1001805,1001805,balanced,labor_dominant,222,222,0,0.0,222,0,0.0,0,0.0,1.7884559605959622,1.8509559605959622,-0.0625,1.7884559605959622,1.8509559605959625,-2.220446049250313e-16,quality,-757.8000000000001,-470.9854536817302,-2.219166666666668,0.9999999999999999,1.0,-0.298088078808075,0.0,0.0,-0.0625,63,217.3,True,False,completed,1.0,1.0,757.8000000000001,757.8000000000001,470.9854536817302,2.219166666666668,0.298088078808075,0.15720000000000003,0.14538333333333336,0.75,0,0.0,0,0,0,0.0,2,79,0,0,1746,174.60000000000002,0,0,0,0.0,0,0.0,0,0,36,1.6237407326698303,28,{},0.0,14,1.0,49,14,103,28,28,130,102,28,0,130,0,102,0,28,0,0,0,130,14,14,0,28,0,130,0,0,102,0,28,89,4,1.4606741573033708,0,10,2802,17.397615299996687,11.207734200113919,0.3313019000052009,0.1674624999286607,29.87785389999044,parallel_episode_batch,not_promoted,-0.0004702931936745617,9.329419845016673e-05,0.2664877992462028,-0.0030885240518149326,2.085375620743755e-05,0.0,0.9999450113285672,0.06493130218322304,0.0,0.2556350529193878,1.4934078454971313,0.30792608857154846,-0.0023002123925834894,0.009844408370554447,1.4957079887390137,0.30790889263153076,0.9989778995513916,2.5e-05,-0.30599623918533325,-0.3312760889530182,-0.3307797610759735,0.32436007261276245,0.1971815675497055,-0.22395692765712738,-0.3130022883415222,0.3196592628955841,-0.24932144582271576,-0.22517135739326477,-0.2086530178785324,-0.16015978157520294,0.1605032980442047,0.01824991963803768,0.01935790851712227,0.01798621006309986,0.01798621006309986
1806,181,train_balanced_1001806,1001806,balanced,balanced_cost,181,181,0,0.0,181,0,0.0,0,0.0,1.7965282493077224,1.8590282493077224,-0.0625,1.7965282493077224,1.8590282493077224,0.0,quality,-642.9,-469.13282268344,-3.112222222222222,1.0,1.0,-0.28194350138455526,0.0,0.0,-0.0625,53,204.70000000000002,True,False,completed,1.0,1.0,642.9,642.9,469.13282268344,3.112222222222222,0.28194350138455526,0.1891,0.14663450761666666,0.75,0,0.0,0,0,0,0.0,2,64,0,0,1603,160.3,0,0,0,0.0,0,0.0,0,0,19,1.5526072159409523,22,{},0.0,11,1.0,42,11,84,22,22,106,84,22,0,106,0,84,0,22,0,0,0,106,11,11,0,22,0,106,0,0,84,0,22,74,4,1.4324324324324325,0,10,2802,17.397615299996687,11.207734200113919,0.29818269997485913,0.13567390033858828,29.87785389999044,parallel_episode_batch,not_promoted,-0.0004702931936745617,9.329419845016673e-05,0.2664877992462028,-0.0030885240518149326,2.085375620743755e-05,0.0,0.9999450113285672,0.06493130218322304,0.0,0.2556350529193878,1.4934078454971313,0.30792608857154846,-0.0023002123925834894,0.009844408370554447,1.4957079887390137,0.30790889263153076,0.9989778995513916,2.5e-05,-0.30599623918533325,-0.3312760889530182,-0.3307797610759735,0.32436007261276245,0.1971815675497055,-0.22395692765712738,-0.3130022883415222,0.3196592628955841,-0.24932144582271576,-0.22517135739326477,-0.2086530178785324,-0.16015978157520294,0.1605032980442047,0.01824991963803768,0.01935790851712227,0.01798621006309986,0.01798621006309986
1807,181,train_balanced_1001807,1001807,balanced,balanced_cost,195,195,0,0.0,195,0,0.0,0,0.0,1.7856831440065988,1.8481831440065988,-0.0625,1.7856831440065988,1.848183144006599,-2.220446049250313e-16,quality,-709.8000000000004,-395.07443450174,-9.824722222222226,1.0,1.0,-0.3036337119868019,0.0,0.0,-0.0625,64,220.9,True,False,completed,1.0,1.0,709.8000000000004,709.8000000000004,395.07443450174,9.824722222222226,0.3036337119868019,0.36600000000000005,0.16517181088333335,0.75,0,0.0,0,0,1,0.011904761904761904,1,45,1,0,1970,197.0,0,0,0,0.0,0,0.0,0,0,19,1.3766551613807678,18,{},0.0,9,0.8888888888888888,55,9,96,18,17,116,96,20,3,113,0,96,3,17,3,3,0,113,11,10,1,17,0,113,0,0,96,3,17,79,8,1.4683544303797469,0,10,2802,17.397615299996687,11.207734200113919,0.2685942999960389,0.1461162998166401,29.87785389999044,parallel_episode_batch,not_promoted,-0.0004702931936745617,9.329419845016673e-05,0.2664877992462028,-0.0030885240518149326,2.085375620743755e-05,0.0,0.9999450113285672,0.06493130218322304,0.0,0.2556350529193878,1.4934078454971313,0.30792608857154846,-0.0023002123925834894,0.009844408370554447,1.4957079887390137,0.30790889263153076,0.9989778995513916,2.5e-05,-0.30599623918533325,-0.3312760889530182,-0.3307797610759735,0.32436007261276245,0.1971815675497055,-0.22395692765712738,-0.3130022883415222,0.3196592628955841,-0.24932144582271576,-0.22517135739326477,-0.2086530178785324,-0.16015978157520294,0.1605032980442047,0.01824991963803768,0.01935790851712227,0.01798621006309986,0.01798621006309986
1808,181,train_high_arrival_pressure_1001808,1001808,high_arrival_pressure,fixed_cost_dominant,264,264,0,0.0,264,0,0.0,0,0.0,1.720879391138358,1.783379391138358,-0.0625,1.720879391138358,1.7833793911383582,-2.220446049250313e-16,quality,-1216.2000000000003,-735.008006047,-18.71666666666667,1.0,1.0,-0.4332412177232836,0.0,0.0,-0.0625,72,137.9,True,False,completed,1.0,1.0,1216.2000000000003,1216.2000000000003,735.008006047,18.71666666666667,0.4332412177232836,0.4396000000000001,0.3016666666666667,0.75,0,0.0,0,0,0,0.0,2,98,0,0,972,97.2,0,0,0,0.0,0,0.0,0,0,28,2.5010091811418533,36,{},0.0,18,1.0,54,18,121,36,35,155,120,35,0,155,0,120,0,35,0,0,0,155,18,18,1,35,0,155,0,0,120,0,35,106,6,1.4622641509433962,0,10,2802,17.397615299996687,11.207734200113919,0.3574503999843728,0.1664012998517137,29.87785389999044,parallel_episode_batch,not_promoted,-0.0004702931936745617,9.329419845016673e-05,0.2664877992462028,-0.0030885240518149326,2.085375620743755e-05,0.0,0.9999450113285672,0.06493130218322304,0.0,0.2556350529193878,1.4934078454971313,0.30792608857154846,-0.0023002123925834894,0.009844408370554447,1.4957079887390137,0.30790889263153076,0.9989778995513916,2.5e-05,-0.30599623918533325,-0.3312760889530182,-0.3307797610759735,0.32436007261276245,0.1971815675497055,-0.22395692765712738,-0.3130022883415222,0.3196592628955841,-0.24932144582271576,-0.22517135739326477,-0.2086530178785324,-0.16015978157520294,0.1605032980442047,0.01824991963803768,0.01935790851712227,0.01798621006309986,0.01798621006309986
1809,181,train_balanced_1001809,1001809,balanced,labor_dominant,268,268,0,0.0,268,0,0.0,0,0.0,1.7648850464576484,1.8273850464576484,-0.0625,1.7648850464576484,1.827385046457648,4.440892098500626e-16,quality,-773.6000000000001,-750.1810383299602,-5.7580555555555515,1.0,1.0,-0.34522990708470386,0.0,0.0,-0.0625,65,185.4,True,False,completed,1.0,1.0,773.6000000000001,773.6000000000001,750.1810383299602,5.758055555555553,0.34522990708470386,0.23970000000000002,0.19058333333333335,0.75,0,0.0,0,0,0,0.0,2,119,0,0,1320,132.0,0,0,0,0.0,0,0.0,0,0,38,2.792770706117153,42,{},0.0,21,1.0,44,21,120,42,41,159,118,41,0,159,0,118,0,41,0,0,0,159,20,21,0,41,0,159,0,0,118,0,41,104,4,1.5288461538461537,0,10,2802,17.397615299996687,11.207734200113919,0.2781478999822866,0.18936879993998446,29.87785389999044,parallel_episode_batch,not_promoted,-0.0004702931936745617,9.329419845016673e-05,0.2664877992462028,-0.0030885240518149326,2.085375620743755e-05,0.0,0.9999450113285672,0.06493130218322304,0.0,0.2556350529193878,1.4934078454971313,0.30792608857154846,-0.0023002123925834894,0.009844408370554447,1.4957079887390137,0.30790889263153076,0.9989778995513916,2.5e-05,-0.30599623918533325,-0.3312760889530182,-0.3307797610759735,0.32436007261276245,0.1971815675497055,-0.22395692765712738,-0.3130022883415222,0.3196592628955841,-0.24932144582271576,-0.22517135739326477,-0.2086530178785324,-0.16015978157520294,0.1605032980442047,0.01824991963803768,0.01935790851712227,0.01798621006309986,0.01798621006309986
1810,182,train_worker_bottleneck_1001810,1001810,worker_bottleneck,balanced_cost,316,316,0,0.0,316,0,0.0,0,0.0,1.717699294060112,1.780199294060112,-0.0625,1.717699294060112,1.7801992940601117,2.220446049250313e-16,quality,-1344.7,-1308.6859120293498,-1.3688888888888833,0.9999999999999999,1.0,-0.43960141187977675,0.0,0.0,-0.0625,67,164.20000000000002,True,False,completed,1.0,1.0,1344.7,1344.7,1308.6859120293498,1.3688888888888842,0.43960141187977675,0.7272702628000001,0.6826057600166666,0.75,10,0.078125,0,0,16,0.0893854748603352,1,118,2,0,1113,111.30000000000001,0,0,0,0.0,0,0.0,0,0,36,2.3840457275509834,58,{},0.0,29,0.896551724137931,38,29,136,58,55,205,135,70,15,190,0,135,15,55,15,15,0,190,32,39,1,55,12,190,0,0,135,15,55,108,17,1.8981481481481481,0,10,2896,17.710301500017522,11.224375099816825,1.2081085000245366,0.26946789998328313,29.79824770000414,parallel_episode_batch,not_promoted,0.0019210128559042578,4.5267019073514305e-05,0.2541659595849721,-0.0005980130859508948,1.589119758294976e-05,0.0,1.000018474848374,0.055556303274858256,0.0,0.40239325165748596,1.5787646770477295,0.24521185457706451,-0.0015390814514830709,0.007294273469597101,1.58030366897583,0.24650581181049347,0.9991151094436646,2.5e-05,-0.30607298016548157,-0.33141377568244934,-0.330853670835495,0.3243906795978546,0.19722971320152283,-0.22402460873126984,-0.31309932470321655,0.31977105140686035,-0.24933761358261108,-0.22522716224193573,-0.2086750715970993,-0.16020531952381134,0.1605646163225174,0.018253812566399574,0.01936235837638378,0.01798621006309986,0.01798621006309986
1811,182,train_high_arrival_pressure_1001811,1001811,high_arrival_pressure,downtime_dominant,261,261,0,0.0,261,0,0.0,0,0.0,1.7183903816667734,1.7808903816667734,-0.0625,1.7183903816667734,1.7808903816667736,-2.220446049250313e-16,quality,-1347.2,-1028.8241375073997,-6.066666666666666,1.0,1.0,-0.4382192366664529,0.0,0.0,-0.0625,72,140.70000000000002,True,False,completed,1.0,1.0,1347.2,1347.2,1028.8241375073997,6.066666666666667,0.4382192366664529,0.38381014839999994,0.3235849455166668,0.75,0,0.0,0,0,0,0.0,1,94,0,0,901,90.10000000000001,0,0,0,0.0,0,0.0,0,0,41,2.6143934801220894,36,{},0.0,18,1.0,54,18,117,36,36,153,116,37,1,152,0,116,1,36,1,1,0,152,19,18,0,36,0,152,0,0,116,1,36,101,5,1.5148514851485149,0,10,2896,17.710301500017522,11.224375099816825,0.41473980000591837,0.2322052001254633,29.79824770000414,parallel_episode_batch,not_promoted,0.0019210128559042578,4.5267019073514305e-05,0.2541659595849721,-0.0005980130859508948,1.589119758294976e-05,0.0,1.000018474848374,0.055556303274858256,0.0,0.40239325165748596,1.5787646770477295,0.24521185457706451,-0.0015390814514830709,0.007294273469597101,1.58030366897583,0.24650581181049347,0.9991151094436646,2.5e-05,-0.30607298016548157,-0.33141377568244934,-0.330853670835495,0.3243906795978546,0.19722971320152283,-0.22402460873126984,-0.31309932470321655,0.31977105140686035,-0.24933761358261108,-0.22522716224193573,-0.2086750715970993,-0.16020531952381134,0.1605646163225174,0.018253812566399574,0.01936235837638378,0.01798621006309986,0.01798621006309986
1812,182,train_machine_bottleneck_1001812,1001812,machine_bottleneck,downtime_dominant,299,299,0,0.0,299,0,0.0,0,0.0,1.7212120963521582,1.7837120963521582,-0.0625,1.7212120963521582,1.7837120963521582,0.0,quality,-1299.1999999999996,-1237.2183234889997,-1.7458333333333382,1.0000000000000002,1.0,-0.43257580729568373,0.0,0.0,-0.0625,78,191.5,True,False,completed,1.0,1.0,1299.1999999999996,1299.1999999999996,1237.2183234889997,1.7458333333333382,0.43257580729568373,0.4171,0.32680503080000006,0.75,0,0.0,0,0,0,0.0,1,112,0,0,1421,142.1,0,0,0,0.0,0,0.0,0,0,51,2.436417579650879,44,{},0.0,22,0.9545454545454546,56,22,135,44,42,178,134,44,2,176,0,134,2,42,2,2,0,176,23,21,0,42,0,176,0,0,134,2,42,114,4,1.5614035087719298,0,10,2896,17.710301500017522,11.224375099816825,0.4559878000000026,0.2129696998745203,29.79824770000414,parallel_episode_batch,not_promoted,0.0019210128559042578,4.5267019073514305e-05,0.2541659595849721,-0.0005980130859508948,1.589119758294976e-05,0.0,1.000018474848374,0.055556303274858256,0.0,0.40239325165748596,1.5787646770477295,0.24521185457706451,-0.0015390814514830709,0.007294273469597101,1.58030366897583,0.24650581181049347,0.9991151094436646,2.5e-05,-0.30607298016548157,-0.33141377568244934,-0.330853670835495,0.3243906795978546,0.19722971320152283,-0.22402460873126984,-0.31309932470321655,0.31977105140686035,-0.24933761358261108,-0.22522716224193573,-0.2086750715970993,-0.16020531952381134,0.1605646163225174,0.018253812566399574,0.01936235837638378,0.01798621006309986,0.01798621006309986
1813,182,train_reconfiguration_bottleneck_1001813,1001813,reconfiguration_bottleneck,fixed_cost_dominant,610,610,0,0.0,610,0,0.0,0,0.0,1.6957774068908495,1.7582774068908495,-0.0625,1.6957774068908495,1.7582774068908498,-2.220446049250313e-16,quality,-1387.5999999999988,-1484.81476178727,-10.995555555555557,1.0000000000000002,1.0,-0.48344518621830035,0.0,0.0,-0.0625,77,201.8,True,False,completed,1.0,1.0,1387.5999999999988,1387.5999999999988,1484.81476178727,10.99555555555555,0.48344518621830035,0.7499595058999936,0.686063307983328,0.75,533,0.5292949354518371,155,155,279,0.8181818181818182,0,105,2,0,1116,111.60000000000001,0,0,0,0.0,0,0.0,0,0,38,1.057708963751793,52,{},48.7,26,0.9230769230769231,51,26,277,52,204,495,277,218,14,481,0,277,14,204,14,14,0,481,33,341,1,204,331,481,0,0,277,14,204,110,72,4.5,0,10,2896,17.710301500017522,11.224375099816825,1.0765152999956626,0.44399669993435964,29.79824770000414,parallel_episode_batch,not_promoted,0.0019210128559042578,4.5267019073514305e-05,0.2541659595849721,-0.0005980130859508948,1.589119758294976e-05,0.0,1.000018474848374,0.055556303274858256,0.0,0.40239325165748596,1.5787646770477295,0.24521185457706451,-0.0015390814514830709,0.007294273469597101,1.58030366897583,0.24650581181049347,0.9991151094436646,2.5e-05,-0.30607298016548157,-0.33141377568244934,-0.330853670835495,0.3243906795978546,0.19722971320152283,-0.22402460873126984,-0.31309932470321655,0.31977105140686035,-0.24933761358261108,-0.22522716224193573,-0.2086750715970993,-0.16020531952381134,0.1605646163225174,0.018253812566399574,0.01936235837638378,0.01798621006309986,0.01798621006309986
1814,182,train_reconfiguration_bottleneck_1001814,1001814,reconfiguration_bottleneck,downtime_dominant,320,320,0,0.0,320,0,0.0,0,0.0,1.7055417603598264,1.7680417603598264,-0.0625,1.7055417603598264,1.7680417603598264,0.0,quality,-1296.400000000001,-1894.3178118083713,-2.0600000000000014,1.0000000000000002,1.0,-0.4639164792803472,0.0,0.0,-0.0625,80,184.70000000000002,True,False,completed,1.0,1.0,1296.400000000001,1296.400000000001,1894.3178118083713,2.0600000000000014,0.4639164792803472,0.7499601274000001,0.7264270312500001,0.75,28,0.2204724409448819,0,0,129,0.6231884057971014,1,99,3,0,1176,117.60000000000001,0,0,0,0.0,0,0.0,0,0,53,1.5969110280275345,50,{},0.0,25,0.96,55,25,142,50,48,204,141,63,15,189,0,141,15,48,15,15,0,189,35,29,1,48,44,189,0,0,141,15,48,105,11,1.9428571428571428,0,10,2896,17.710301500017522,11.224375099816825,0.8148975999793038,0.2389688001421746,29.79824770000414,parallel_episode_batch,not_promoted,0.0019210128559042578,4.5267019073514305e-05,0.2541659595849721,-0.0005980130859508948,1.589119758294976e-05,0.0,1.000018474848374,0.055556303274858256,0.0,0.40239325165748596,1.5787646770477295,0.24521185457706451,-0.0015390814514830709,0.007294273469597101,1.58030366897583,0.24650581181049347,0.9991151094436646,2.5e-05,-0.30607298016548157,-0.33141377568244934,-0.330853670835495,0.3243906795978546,0.19722971320152283,-0.22402460873126984,-0.31309932470321655,0.31977105140686035,-0.24933761358261108,-0.22522716224193573,-0.2086750715970993,-0.16020531952381134,0.1605646163225174,0.018253812566399574,0.01936235837638378,0.01798621006309986,0.01798621006309986
1815,182,train_balanced_1001815,1001815,balanced,downtime_dominant,158,158,0,0.0,158,0,0.0,0,0.0,1.7996163809684749,1.8621163809684749,-0.0625,1.7996163809684749,1.8621163809684749,0.0,quality,-593.2000000000002,-384.19668334786013,-7.835833333333336,0.9999999999999998,1.0,-0.27576723806305004,0.0,0.0,-0.0625,52,200.5,True,False,completed,1.0,1.0,593.2000000000002,593.2000000000002,384.19668334786013,7.835833333333334,0.27576723806305004,0.25410000000000005,0.13901666666666668,0.75,0,0.0,0,0,0,0.0,2,40,0,0,1798,179.8,0,0,0,0.0,0,0.0,0,0,12,0.8859200328588486,14,{},0.0,7,1.0,45,7,78,14,14,92,78,14,0,92,0,78,0,14,0,0,0,92,7,7,0,14,0,92,0,0,78,0,14,67,5,1.373134328358209,0,10,2896,17.710301500017522,11.224375099816825,0.10866840000380762,0.11802389970398508,29.79824770000414,parallel_episode_batch,not_promoted,0.0019210128559042578,4.5267019073514305e-05,0.2541659595849721,-0.0005980130859508948,1.589119758294976e-05,0.0,1.000018474848374,0.055556303274858256,0.0,0.40239325165748596,1.5787646770477295,0.24521185457706451,-0.0015390814514830709,0.007294273469597101,1.58030366897583,0.24650581181049347,0.9991151094436646,2.5e-05,-0.30607298016548157,-0.33141377568244934,-0.330853670835495,0.3243906795978546,0.19722971320152283,-0.22402460873126984,-0.31309932470321655,0.31977105140686035,-0.24933761358261108,-0.22522716224193573,-0.2086750715970993,-0.16020531952381134,0.1605646163225174,0.018253812566399574,0.01936235837638378,0.01798621006309986,0.01798621006309986
1816,182,train_high_arrival_pressure_1001816,1001816,high_arrival_pressure,fixed_cost_dominant,250,250,0,0.0,250,0,0.0,0,0.0,1.7355895632583103,1.7980895632583103,-0.0625,1.7355895632583103,1.7980895632583094,8.881784197001252e-16,quality,-1246.5,-651.7548677685103,-9.064722222222228,1.0,1.0,-0.403820873483381,0.0,0.0,-0.0625,71,145.3,True,False,completed,1.0,1.0,1246.5,1246.5,651.7548677685103,9.064722222222228,0.403820873483381,0.3741481056,0.28092801088333336,0.75,0,0.0,0,0,0,0.0,1,86,0,0,1114,111.4,0,0,0,0.0,0,0.0,0,0,41,1.6314312666654587,34,{},0.0,17,1.0,54,17,114,34,31,147,114,33,2,145,0,114,2,31,2,2,0,145,17,18,2,31,0,145,0,0,114,2,31,100,7,1.47,0,10,2896,17.710301500017522,11.224375099816825,0.37569089999306016,0.1706574000127148,29.79824770000414,parallel_episode_batch,not_promoted,0.0019210128559042578,4.5267019073514305e-05,0.2541659595849721,-0.0005980130859508948,1.589119758294976e-05,0.0,1.000018474848374,0.055556303274858256,0.0,0.40239325165748596,1.5787646770477295,0.24521185457706451,-0.0015390814514830709,0.007294273469597101,1.58030366897583,0.24650581181049347,0.9991151094436646,2.5e-05,-0.30607298016548157,-0.33141377568244934,-0.330853670835495,0.3243906795978546,0.19722971320152283,-0.22402460873126984,-0.31309932470321655,0.31977105140686035,-0.24933761358261108,-0.22522716224193573,-0.2086750715970993,-0.16020531952381134,0.1605646163225174,0.018253812566399574,0.01936235837638378,0.01798621006309986,0.01798621006309986
