update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_flow_processing_time_norm,policy_head_weight_production_flow_reconfiguration_time_norm,policy_head_weight_production_flow_predicted_finish_time_norm,policy_head_weight_production_flow_horizon_slack_norm,policy_head_weight_sum_production_flow,policy_head_weight_entropy_production_flow,policy_head_effective_feature_count_production_flow,policy_head_weight_production_cost_fixed_reconfiguration_cost_norm,policy_head_weight_production_cost_estimated_labor_cost_norm,policy_head_weight_production_cost_estimated_downtime_cost_norm,policy_head_weight_sum_production_cost,policy_head_weight_entropy_production_cost,policy_head_effective_feature_count_production_cost,policy_head_weight_production_variance_estimated_worker_load_variance_delta_norm,policy_head_weight_sum_production_variance,policy_head_weight_entropy_production_variance,policy_head_effective_feature_count_production_variance,policy_head_weight_worker_flow_stage_duration_norm,policy_head_weight_sum_worker_flow,policy_head_weight_entropy_worker_flow,policy_head_effective_feature_count_worker_flow,policy_head_weight_worker_cost_fixed_cost_norm,policy_head_weight_worker_cost_incremental_labor_cost_norm,policy_head_weight_worker_cost_incremental_downtime_cost_norm,policy_head_weight_sum_worker_cost,policy_head_weight_entropy_worker_cost,policy_head_effective_feature_count_worker_cost,policy_head_weight_worker_variance_incremental_load_variance_norm,policy_head_weight_sum_worker_variance,policy_head_weight_entropy_worker_variance,policy_head_effective_feature_count_worker_variance,policy_head_weight_production_wait_flow_estimated_flow_objective_delta_if_wait,policy_head_weight_sum_production_wait_flow,policy_head_weight_entropy_production_wait_flow,policy_head_effective_feature_count_production_wait_flow,policy_head_weight_production_wait_cost_estimated_cost_objective_delta_if_wait,policy_head_weight_sum_production_wait_cost,policy_head_weight_entropy_production_wait_cost,policy_head_effective_feature_count_production_wait_cost,policy_head_weight_production_wait_variance_estimated_load_variance_delta_if_wait,policy_head_weight_sum_production_wait_variance,policy_head_weight_entropy_production_wait_variance,policy_head_effective_feature_count_production_wait_variance,policy_head_weight_worker_wait_flow_estimated_flow_objective_delta_if_wait,policy_head_weight_sum_worker_wait_flow,policy_head_weight_entropy_worker_wait_flow,policy_head_effective_feature_count_worker_wait_flow,policy_head_weight_worker_wait_cost_estimated_cost_objective_delta_if_wait,policy_head_weight_sum_worker_wait_cost,policy_head_weight_entropy_worker_wait_cost,policy_head_effective_feature_count_worker_wait_cost,policy_head_weight_worker_wait_variance_estimated_load_variance_delta_if_wait,policy_head_weight_sum_worker_wait_variance,policy_head_weight_entropy_worker_wait_variance,policy_head_effective_feature_count_worker_wait_variance,policy_head_gate_production_residual,policy_head_gate_worker_residual
31,600,619,20,20,4990,4990,0,0.0,4990,0,0.0,0,88.47484189993702,67.43974109948613,0.19224249967373908,26.76004929980263,154.15185420005582,20.566574413326265,feasibility,not_applicable,-0.001710194037654079,0.0033632408882952472,0.5052720314035049,-0.00508129368058573,0.002200955195943467,0.023343801689453613,0.9999192085785743,0.1790994263660067,0.038461538461538464,0.722210705280304,1.6115527153015137,0.3400309979915619,-0.00680473493412137,0.067139632999897,1.618357539176941,0.3193865120410919,0.9610128998756409,0.0001,0.24752900004386902,0.25032177567481995,0.2487115114927292,0.25343766808509827,0.9999999552965164,1.3862550310918644,3.9998426829815568,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5152429342269897,0.5055609345436096
32,620,639,20,20,4340,4340,0,0.0,4340,0,0.0,0,70.63144970010035,53.19261669763364,0.18407499976456165,21.99426689837128,133.90073279989883,21.21915459441214,feasibility,not_applicable,-0.0007082581629647928,0.000200247924808269,0.5307901002028409,-0.005916034439852571,0.0019187636447467787,0.018497242647058824,0.9996462153161273,0.20167303033282652,0.014705882352941176,0.6386204957962036,1.6023225784301758,0.3357759416103363,-0.0029382938519120216,0.01950361207127571,1.6052608489990234,0.33739960193634033,0.9966261386871338,0.0001,0.2476365715265274,0.2503223717212677,0.24897383153438568,0.2530671954154968,0.9999999701976776,1.3862620870619862,3.9998709058515893,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5150730609893799,0.5059100985527039
33,640,659,20,20,4452,4452,0,0.0,4452,0,0.0,0,76.51113849994726,56.290776701876894,0.17396570066921413,25.121948000742123,133.18585290014744,21.230633640831478,feasibility,not_applicable,-0.002228985956337835,0.00018039500859491194,0.5410211328949247,-0.0075489996799400876,0.001400217875821649,0.018117559541549002,0.9995937113251004,0.20343601464160851,0.007142857142857143,0.7145159244537354,1.5945614576339722,0.3304917812347412,-0.0031540081836283207,0.017679259181022644,1.5977152585983276,0.33313581347465515,0.9971384406089783,0.0001,0.24757346510887146,0.25030946731567383,0.24906225502490997,0.25305479764938354,0.9999999850988388,1.3862620005182817,3.999870559687959,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5153084993362427,0.5062048435211182
34,660,679,20,20,4955,4955,0,0.0,4955,0,0.0,0,84.29650420020334,62.4898699009791,0.17303490010090172,28.324880799278617,153.08112740004435,20.873912872904533,feasibility,not_applicable,-0.00162848506648189,0.002546884790577818,0.5352946819785314,-0.005707989091602847,0.002291098500091511,0.02297379511098067,1.0005433356914766,0.16143787652254105,0.01282051282051282,0.742152750492096,1.6303038597106934,0.34590327739715576,-0.009897592477500439,0.06772997230291367,1.640201449394226,0.32487255334854126,0.9616599678993225,0.0001,0.247718945145607,0.25040555000305176,0.2491483837366104,0.25272706151008606,0.9999999403953552,1.3862672990229505,3.9998917530769407,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5152827501296997,0.5063796043395996
35,680,699,20,20,4493,4493,0,0.0,4493,0,0.0,0,75.74967769999057,56.23109290446155,0.1985809993930161,23.881722591118887,136.33777860016562,21.184656925873515,feasibility,not_applicable,-0.0058856148512142015,0.0002812136742544629,0.5319475214666044,-0.01106448307580931,0.0013716468549805733,0.013966007604145668,0.9991674821981242,0.17076468829747657,0.007042253521126761,0.7265421748161316,1.5771865844726562,0.32346445322036743,-0.0032641307916492224,0.024922845885157585,1.5804506540298462,0.3259676694869995,0.9940633177757263,0.0001,0.24739298224449158,0.25025686621665955,0.24856530129909515,0.25378483533859253,0.9999999850988388,1.3862479517877961,3.9998143669792077,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5153960585594177,0.5062531232833862
36,700,719,20,20,4454,4454,0,0.0,4454,0,0.0,0,75.74526840006001,56.61680929688737,0.16200509993359447,23.953220506431535,133.49265100015327,21.28677255426513,feasibility,not_applicable,0.00017122621648013592,0.0020723941315996595,0.5119732077632632,-0.003912308968470565,0.001416055839841387,0.016600093990564346,0.9999378068106515,0.17218043129625066,0.03571428571428571,0.8459730744361877,1.5517115592956543,0.35202252864837646,-0.010272420011460781,0.06998372822999954,1.5619839429855347,0.33082735538482666,0.9604766964912415,0.0001,0.24742139875888824,0.25034022331237793,0.2485860139131546,0.25365230441093445,0.9999999403953552,1.3862502064172975,3.9998233850888454,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.515536367893219,0.5060402750968933
37,720,739,20,20,5043,5043,0,0.0,5043,0,0.0,0,86.95816270005889,64.42564700194634,0.18485499895177782,29.79563308437355,151.93618600000627,21.109750094304445,feasibility,not_applicable,-0.0003933566047727496,0.0010293691950117804,0.5299789243483846,-0.005178461218240989,0.0010811987007331527,0.01216376582278481,0.999971141920814,0.16612821902278102,0.03164556962025317,1.523176670074463,1.6219923496246338,0.3616237938404083,-0.007655258756130934,0.05046491324901581,1.6296476125717163,0.34416329860687256,0.980525553226471,0.0001,0.24746163189411163,0.25036102533340454,0.24853725731372833,0.2536400258541107,0.9999999403953552,1.3862504875838657,3.9998245097056184,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5155433416366577,0.5059518814086914
38,740,759,20,20,4629,4629,0,0.0,4629,0,0.0,0,77.17408120003529,57.18567799869925,0.17907279962673783,25.615983596770093,143.46069979993626,20.98037299024308,feasibility,not_applicable,-0.000737609022794521,0.0010491520450358783,0.5172844322985166,-0.005385876756021115,0.0022859667564984667,0.023238747572041536,0.9987094855471833,0.14588224170857098,0.0136986301369863,1.0308128595352173,1.5598392486572266,0.3498114049434662,-0.001327240839600563,0.059328485280275345,1.5611664056777954,0.36224573850631714,0.9712353944778442,0.0001,0.2475685328245163,0.25043952465057373,0.24876463413238525,0.2532273530960083,1.0000000447034836,1.3862583298185986,3.9998558773913104,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5160227417945862,0.5058979392051697
39,760,779,20,20,4052,4052,0,0.0,4052,0,0.0,0,65.69038329995237,48.71152739902027,0.16455330001190305,21.27788299624808,120.78254120005295,21.729696205841854,feasibility,not_applicable,0.00292093006282812,0.00019012225288861373,0.5291657007765025,-0.002275666203786386,0.0027392524325478007,0.026269531255820766,1.0000968230888247,0.24325160583248362,0.0625,0.7730992436408997,1.5580123662948608,0.3288477063179016,-0.001695506740361452,0.01494427490979433,1.5597078800201416,0.33219149708747864,0.9979348182678223,0.0001,0.2474929541349411,0.25048112869262695,0.24857598543167114,0.2534499764442444,1.0000000447034836,1.3862535436449162,3.9998367334321894,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5162554979324341,0.5057268738746643
40,780,799,20,20,4673,4673,0,0.0,4673,0,0.0,0,81.24025659984909,61.473873395938426,0.16908769961446524,25.047531405929476,143.9384904000908,20.75240253469057,feasibility,not_applicable,0.001731109106913209,0.000353458606507256,0.5213316662891491,-0.0033054781410641765,0.001926608819426415,0.021326013513513514,0.9997212834454872,0.17636264024956808,0.033783783783783786,1.3618193864822388,1.6033705472946167,0.3376010060310364,-0.0013620142126455903,0.029139889404177666,1.6047325134277344,0.34550872445106506,0.9925497770309448,0.0001,0.2474410980939865,0.2504739761352539,0.24861925840377808,0.2534656524658203,0.9999999850988388,1.386253034280351,3.9998346960576097,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5168256163597107,0.5059905052185059
41,800,819,20,20,4698,4698,0,0.0,4698,0,0.0,0,81.19942680001259,60.86326709901914,0.17269719950854778,26.07652890845202,144.13553970004432,20.848961317323177,feasibility,not_applicable,0.0025270578099062316,0.00304574577416674,0.507044479855009,-0.0010205146265090316,0.003025345548332946,0.02701890594451814,0.9997821132073531,0.19105692514898004,0.060810810810810814,3.076734781265259,1.557783603668213,0.37486860156059265,-0.014766003005206585,0.09191607683897018,1.57254958152771,0.3400205075740814,0.9398791790008545,0.0001,0.24744127690792084,0.2504886984825134,0.24878458678722382,0.25328540802001953,0.9999999701976776,1.3862562801159104,3.999847678884368,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5166866779327393,0.5056986808776855
42,820,839,20,20,4660,4660,0,0.0,4660,0,0.0,0,79.78582890005782,59.51001489954069,0.1837552001234144,25.776376806898043,142.6054217000492,20.9540617601876,feasibility,not_applicable,0.0008198569260843813,0.0008289418020803953,0.5099497415023307,-0.003865169327744372,0.0011801371631556994,0.013237618573316156,1.0005943236285693,0.2513355909247104,0.0821917808219178,2.3433022499084473,1.5515055656433105,0.36954692006111145,-0.0057309465482831,0.04625317454338074,1.5572364330291748,0.35699662566185,0.9843345284461975,0.0001,0.2473756968975067,0.25047510862350464,0.24895597994327545,0.2531932294368744,1.0000000149011612,1.3862576031737641,3.999852970917754,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5172132253646851,0.505301296710968
43,840,859,20,20,5095,5095,0,0.0,5095,0,0.0,0,88.3431750999298,65.61935529857874,0.16925480030477047,28.79711789637804,155.00737560004927,20.93687474856591,feasibility,not_applicable,-0.0011566756438696757,0.0007983419206539111,0.5138706002384424,-0.005896210447826888,0.0019162224629326375,0.021644631412345915,0.9999337624758482,0.17377791658509523,0.0375,1.0336862802505493,1.5623515844345093,0.3756307065486908,-0.005928215105086565,0.04881787672638893,1.56827974319458,0.366161972284317,0.9831097722053528,0.0001,0.2473660260438919,0.25057703256607056,0.24904482066631317,0.25301212072372437,1.0,1.386259870706121,3.999862040724071,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.517504096031189,0.5056182146072388
44,860,879,20,20,4603,4603,0,0.0,4603,0,0.0,0,79.3190450000111,58.552134201163426,0.20113679999485612,26.22526810131967,143.2262681000866,20.683428178645293,feasibility,not_applicable,-0.0003086790545947022,0.00029748910078018927,0.5408000784615675,-0.005567934462710077,0.0019109979847497824,0.01908067029176487,0.999367143958807,0.24391755989442268,0.04861111111111111,1.070193886756897,1.6004568338394165,0.3062165379524231,0.0015211738646030426,0.020557379350066185,1.5989357233047485,0.3136649429798126,0.9954931139945984,0.0001,0.24738526344299316,0.2507629096508026,0.24902835488319397,0.25282350182533264,1.0000000298023224,1.38626171286006,3.9998694090924722,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5187934041023254,0.5059012770652771
45,880,899,20,20,4172,4172,0,0.0,4172,0,0.0,0,70.12794520007446,52.43273009895347,0.1607511001639068,21.728797405026853,126.4747407999821,21.220462878105337,feasibility,not_applicable,-0.0053180256985466585,0.0001725621465690589,0.5065584810394229,-0.010297328814031613,0.0022335044160365324,0.022017045454545456,1.0000873546708713,0.19908012825092583,0.022727272727272728,0.8747849464416504,1.5478086471557617,0.3018055856227875,0.003096623346209526,0.01669270731508732,1.544711947441101,0.3072645664215088,0.9969408512115479,0.0001,0.2474031299352646,0.2509341835975647,0.24888144433498383,0.2527812719345093,1.0000000298023224,1.3862611750255338,3.999867257825182,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5195725560188293,0.5059550404548645
46,900,919,20,20,4597,4597,0,0.0,4597,0,0.0,0,78.98470510006882,58.376852297456935,0.18946970091201365,25.12053929688409,139.7806672998704,21.01338045216738,feasibility,not_applicable,-0.0003837542220329245,0.00031677064604688593,0.5409585951517025,-0.005634954593713499,0.001647070074492755,0.018468700866732333,0.9999849874940183,0.19805458032836518,0.041666666666666664,0.8272512555122375,1.5681363344192505,0.3062935471534729,0.0034037299919873476,0.02348116785287857,1.564732551574707,0.31244614720344543,0.9941228628158569,0.0001,0.2474644035100937,0.2512088119983673,0.24902531504631042,0.2523014545440674,0.9999999850988388,1.386266071893304,3.999886844694199,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5207555890083313,0.506157398223877
47,920,939,20,20,4486,4486,0,0.0,4486,0,0.0,0,79.08601470012218,59.598617701325566,0.17283619986847043,24.762509203748778,136.4803493001964,20.810296730678125,feasibility,not_applicable,0.0004693347186794583,0.0002325750567994784,0.5257199408722596,-0.004671577278944388,0.001494029915064998,0.016798708955167045,0.9999683381805957,0.20560010926614344,0.014084507042253521,0.7002437710762024,1.5700173377990723,0.30688849091529846,0.002754329703748226,0.017752230167388916,1.567263126373291,0.310862272977829,0.9966538548469543,0.0001,0.24763154983520508,0.25132572650909424,0.24930444359779358,0.2517382800579071,1.0,1.3862725997317793,3.999912955394664,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5213717818260193,0.5067393779754639
48,940,959,20,20,4624,4624,0,0.0,4624,0,0.0,0,76.48936849995516,57.220244098687544,0.1701008991803974,24.79796880390495,137.14602570002899,21.64435353662171,feasibility,not_applicable,-0.0018205567365129516,0.0020184513411288505,0.5506749573635729,-0.006318079967893762,0.0008240612462953958,0.006421232876712328,0.9992243884360954,0.18523450480289247,0.0273972602739726,0.9510467648506165,1.5499600172042847,0.32941365242004395,-0.004297069739550352,0.06394306570291519,1.5542569160461426,0.31101194024086,0.9623206257820129,0.0001,0.2476583570241928,0.251422643661499,0.24931620061397552,0.25160273909568787,0.9999999403953552,1.3862732343182826,3.9999154936862453,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5215920209884644,0.5067040920257568
49,960,979,20,20,4681,4681,0,0.0,4681,0,0.0,0,78.02435280010104,58.058682799106464,0.18286340008489788,25.78260901104659,135.52364379982464,21.920130717824907,feasibility,not_applicable,0.002910533592709013,0.00023133197454798564,0.5598579159862286,-0.0025723797593240603,0.002358130256873886,0.02153716216216216,0.9998701077860754,0.23548806614771084,0.02027027027027027,0.8014363050460815,1.5691285133361816,0.2977912425994873,0.0035828787367790937,0.01818472519516945,1.5655455589294434,0.3060952126979828,0.996271014213562,0.0001,0.247599795460701,0.25158393383026123,0.24927450716495514,0.25154173374176025,0.9999999701976776,1.3862719856199748,3.999910499001655,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5219545364379883,0.5068720579147339
50,980,999,20,20,5102,5102,0,0.0,5102,0,0.0,0,82.9284111999441,61.135706797242165,0.17369130020961165,29.45258389529772,151.06074079987593,21.80442963442991,feasibility,not_applicable,-0.00035582822747528555,0.00018078535854328947,0.5603230264037847,-0.0058686656571808275,0.0015860245119256433,0.012381114135496318,0.9991758581250906,0.195537512563169,0.00625,0.7498229742050171,1.5721933841705322,0.28755778074264526,0.0047211237251758575,0.01757306046783924,1.567472219467163,0.29507336020469666,0.9962654113769531,0.0001,0.2475397288799286,0.2516769468784332,0.24928662180900574,0.25149673223495483,1.0000000298023224,1.3862711248015538,3.999907055806497,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5231014490127563,0.5065978765487671
