update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,preference_stage,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,counterfactual_loss,counterfactual_eligible_count,counterfactual_high_flow_commit_flip_count,counterfactual_high_flow_commit_flip_rate,counterfactual_state_scale_mean,counterfactual_state_scale_max,counterfactual_low_flow_identity_violation_count,counterfactual_monotonicity_violation_count,counterfactual_flow_cost_flip_count,counterfactual_flow_variance_flip_count,counterfactual_coefficient_mean,canonical_teacher_kl,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_centered_production_pair_scale,policy_head_centered_worker_variance_scale,policy_head_centered_stage_index,counterfactual_constraint_status
49,480,489,10,10,2112,2112,0,0.0,2112,0,0.0,0,10.948823100014124,8.280064400023548,2.4428691000503022,2.8558536995842587,44.977992600004654,37.763637596110996,quality,production_pair,pending,-1.636346463452686e-05,8.640585926486617e-05,0.5452143915674903,-0.005425116364759478,1.3972660808852225e-07,0.0,1.000006360538078,0.04272442525534919,0.0,0.0,64.0,12.0,0.1875,0.0,0.0,0.0,0.0,3.0,12.0,0.2543514271577199,3.741708884387084e-06,0.12056542932987213,1.5381803512573242,0.27104029059410095,-0.0008842785027809441,0.009434972889721394,1.5390647649765015,0.2725091576576233,0.9987882375717163,2.5e-05,-0.3017454147338867,-0.3209330141544342,-0.21390782296657562,-0.2146688848733902,-0.21427525579929352,0.3155348598957062,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018376927822828293,0.13126184046268463,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
50,490,499,10,10,1935,1935,0,0.0,1935,0,0.0,0,11.137319899979047,7.57207830005791,3.2571096000319812,2.765732800180558,40.91326899998239,37.17537190057485,quality,production_pair,pending,-0.0035268357023596764,0.00026777545445516045,0.5890400693301232,-0.009283111873833884,1.1360443005239705e-06,0.0,0.9999882578849792,0.13477748205825205,0.0,0.0,64.0,12.596774193548388,0.19682459677419356,0.0,0.0,0.0,0.0,3.0,12.596774193548388,0.2550587692568379,4.730158745895741e-06,0.43653595447540283,1.516760230064392,0.2910933792591095,0.0005506098386831582,0.017037421464920044,1.5162097215652466,0.29053711891174316,0.996574342250824,2.5e-05,-0.30170685052871704,-0.32094472646713257,-0.21390359103679657,-0.21469129621982574,-0.21428664028644562,0.31550759077072144,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018380824476480484,0.13126309216022491,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
51,500,509,10,10,1890,1890,0,0.0,1890,0,0.0,0,10.306650699989405,7.395016700116685,2.428174900065642,2.667454300215468,39.642109300009906,37.83877717885341,quality,production_pair,pending,-0.000218414980918169,0.0001910043243697146,0.600661638379097,-0.006129299282717208,3.011888073463827e-07,0.0,0.9999869972467422,0.14518627449870108,0.0,0.0,64.0,13.616666666666667,0.21276041666666667,0.0,0.0,0.0,0.0,3.0,13.616666666666667,0.25634707262118656,4.5888085499730854e-06,0.4119946360588074,1.5519015789031982,0.26439571380615234,0.0022181570529937744,0.014813289046287537,1.549683690071106,0.263649046421051,0.9968609809875488,2.5e-05,-0.301695317029953,-0.3210267126560211,-0.2139788568019867,-0.21475136280059814,-0.21437367796897888,0.31556007266044617,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018380118533968925,0.13129299879074097,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
52,510,519,10,10,2025,2025,0,0.0,2025,0,0.0,0,10.651671100000385,8.080014900391689,2.0403531000192743,3.0012418997939676,43.850366600003326,37.15457413071846,quality,production_pair,pending,-0.0014874920016154647,0.00013661436707934627,0.6157733704894781,-0.007576765474823333,1.4376762351275829e-05,0.0,1.0000776574015617,0.12316863547312096,0.0,0.0,64.0,15.578125,0.243408203125,0.0,0.0,0.0,0.0,3.625,15.578125,0.2647726540453732,3.0356413294185813e-06,0.2724132537841797,1.5237199068069458,0.26495248079299927,0.002442695200443268,0.012157771736383438,1.5212771892547607,0.264638751745224,0.9978944063186646,2.5e-05,-0.30164119601249695,-0.32101911306381226,-0.214044988155365,-0.21474510431289673,-0.21440456807613373,0.3155664801597595,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018382027745246887,0.1313123255968094,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
53,520,529,10,10,1870,1870,0,0.0,1870,0,0.0,0,9.729155799985165,7.3237830001162365,2.1505603000114206,2.514932300487999,39.209306599979755,38.21125364987643,quality,production_pair,pending,0.0020869271053622165,0.00014991682655818295,0.5623777175943057,-0.003461765016739567,1.2794365403578921e-06,0.0,0.99999973376592,0.0975620227244993,0.0,0.0,64.0,15.766666666666667,0.24635416666666668,0.0,0.0,0.0,0.0,5.0,15.766666666666667,0.2687291964888573,2.5175057203341566e-06,0.2959379255771637,1.4648678302764893,0.27607759833335876,-0.0009823383297771215,0.01276453398168087,1.4658501148223877,0.2734091579914093,0.9978622794151306,2.5e-05,-0.3016725778579712,-0.3210182189941406,-0.2140764743089676,-0.21474593877792358,-0.2144128680229187,0.3156184256076813,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.01838342659175396,0.13132965564727783,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
54,530,539,10,10,1899,1899,0,0.0,1899,0,0.0,0,9.845398599980399,7.502669799898285,2.0896594999649096,2.8133818996720947,40.536461399984546,37.69213760669656,quality,production_pair,pending,-0.000965093324581782,0.00017991449894907418,0.5947558884819348,-0.006822515578824096,1.5030138541760608e-06,0.0,0.9999885817368825,0.08891036172086994,0.0,0.0,64.0,13.933333333333334,0.21770833333333334,0.0,0.0,0.0,0.0,5.0,13.933333333333334,0.26544468651215236,3.5879137461355033e-06,0.2922654151916504,1.5076698064804077,0.2794511914253235,0.0011052333284169436,0.013712923973798752,1.5065646171569824,0.28012925386428833,0.997592031955719,2.5e-05,-0.30173301696777344,-0.32118603587150574,-0.2142038643360138,-0.2148648500442505,-0.21453146636486053,0.31578442454338074,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018393130972981453,0.1314338594675064,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
55,540,549,10,10,2454,2454,0,0.0,2454,0,0.0,0,14.391536399984034,9.910535200149752,3.286018100072397,3.561682099447353,52.08294809999643,36.91642016420182,quality,production_pair,pending,-0.001187614583147642,0.00011170185070323686,0.48904111904975694,-0.006022055539711474,4.029052340625546e-06,0.0,1.0000081184582832,0.07521211449056864,0.0,0.0,64.0,14.64102564102564,0.22876602564102563,0.0,0.0,0.0,0.0,5.0,14.64102564102564,0.2703750370404659,2.376209789207888e-06,0.23033098876476288,1.4848201274871826,0.26526859402656555,-5.181936649023555e-05,0.010789746418595314,1.4848719835281372,0.26649683713912964,0.9983455538749695,2.5e-05,-0.3016858994960785,-0.32117143273353577,-0.21416530013084412,-0.21484974026679993,-0.2145352065563202,0.31570932269096375,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018388452008366585,0.13142834603786469,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
56,550,559,10,10,1895,1895,0,0.0,1895,0,0.0,0,10.007482199987862,7.461453199706739,1.982271299988497,2.8067979002953507,40.109522899991134,37.811517193009486,quality,production_pair,pending,-9.81769214073817e-05,0.00012163386794175798,0.575302176674207,-0.005790207084889213,2.787014643956809e-07,0.0,0.9999929010868073,0.07383886693666379,0.0,0.0,64.0,16.0,0.25,0.0,0.0,0.0,0.0,5.0,16.0,0.27401784658432005,3.5125793525973375e-06,0.18199285864830017,1.4857454299926758,0.27171552181243896,-0.00010672461939975619,0.011236382648348808,1.4858522415161133,0.27307096123695374,0.9982898831367493,2.5e-05,-0.30171850323677063,-0.32119056582450867,-0.2141522765159607,-0.21486125886440277,-0.2145197093486786,0.3157292604446411,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.01838761754333973,0.13142871856689453,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
57,560,569,10,10,2122,2122,0,0.0,2122,0,0.0,0,11.514513200003421,8.513202999602072,2.7528878999582957,2.9301334003685042,45.94324870000128,36.9314767897325,quality,production_pair,pending,0.004423724295681014,0.0001624310728349134,0.5364267418489737,-0.0008591409765786546,1.1223272480265223e-06,0.0,0.9999964728074915,0.11667622708003311,0.0,0.0,64.0,16.0,0.25,0.0,0.0,0.0,0.0,5.0,16.0,0.27679257357821746,3.7177099008712343e-06,0.3691408336162567,1.5183641910552979,0.27400797605514526,-0.0008163413731381297,0.013273975811898708,1.5191805362701416,0.27644333243370056,0.9976531863212585,2.5e-05,-0.30166298151016235,-0.32119113206863403,-0.2141370326280594,-0.2148621529340744,-0.21452267467975616,0.31562644243240356,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018389269709587097,0.1314234435558319,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
58,570,579,10,10,2373,2373,0,0.0,2373,0,0.0,0,13.739773899986176,9.480180999904405,5.219608499988681,3.410507799475454,51.68352320001577,36.271482869057806,quality,production_pair,pending,0.0070764071577669755,0.00021702739123659405,0.5552607892375243,0.0016325343902663964,2.8925776319217793e-07,0.0,0.9999934278036419,0.10415236514649893,0.013157894736842105,0.0,64.0,16.0,0.25,0.0,0.0,0.0,0.0,5.0,16.0,0.2795167800627257,4.413689565222069e-06,0.7655506730079651,1.5102139711380005,0.2585656940937042,-0.0002605716581456363,0.01487981341779232,1.5104745626449585,0.25818556547164917,0.9966883063316345,2.5e-05,-0.3015443980693817,-0.3212257921695709,-0.21413081884384155,-0.21488772332668304,-0.21455106139183044,0.315604031085968,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018388792872428894,0.13143762946128845,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
59,580,589,10,10,2100,2100,0,0.0,2100,0,0.0,0,12.697179599985247,8.493362799868919,4.335925999912433,3.2007022007601336,46.041292300011264,35.751696155379975,quality,production_pair,pending,5.5645924117980584e-05,0.00014461686981975976,0.6165437201658884,-0.006037104350098437,8.11908132859709e-07,0.0,0.9999809635407997,0.08651397766714747,0.0,0.0,64.0,16.0,0.25,0.0,0.0,0.0,0.0,5.0,16.0,0.2806751249414502,7.553690300648503e-06,0.21953538060188293,1.518829584121704,0.28247523307800293,0.000551970093511045,0.012201506644487381,1.5182777643203735,0.2837602496147156,0.998134195804596,2.5e-05,-0.3016199469566345,-0.32142436504364014,-0.2142166942358017,-0.2150402069091797,-0.2146880328655243,0.3157689869403839,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.01839268021285534,0.1315099596977234,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
60,590,599,10,10,2043,2043,0,0.0,2043,0,0.0,0,11.097646300011547,8.236308000108693,2.693008800037205,2.8452370008744765,44.610828200005926,36.6730559100009,quality,production_pair,pending,8.14195373095572e-05,0.0001683017230789119,0.5970291402190924,-0.005804301526495692,1.8917683384245265e-06,0.0,1.000001821666956,0.0967189857037738,0.0,0.0,64.0,15.453125,0.241455078125,0.0,0.0,0.0,0.0,5.0,15.453125,0.27620305167511106,8.3983203538196e-06,0.41722342371940613,1.4931247234344482,0.272870272397995,-0.00015885633183643222,0.013593936339020729,1.4932833909988403,0.27623894810676575,0.9975181221961975,2.5e-05,-0.3016403615474701,-0.32150882482528687,-0.21425656974315643,-0.2150990515947342,-0.21475248038768768,0.31582608819007874,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018391305580735207,0.1315380036830902,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
61,600,609,10,10,2359,2359,0,0.0,2359,0,0.0,0,12.855538100004196,9.450273999595083,3.380031600012444,3.4967879990290385,51.49944119999418,36.656060271626245,quality,production_pair,pending,-9.961865489950051e-05,0.00014220777282733597,0.5504937977404207,-0.005533129538643816,2.45478130286633e-06,0.0,1.000004856167613,0.09173684156927708,0.0,0.0,64.0,15.18918918918919,0.23733108108108109,0.0,0.0,0.0,0.0,5.0,15.18918918918919,0.2767817442481582,6.458069566252635e-06,0.25682124495506287,1.559899926185608,0.2698194682598114,-0.0023734797723591328,0.01223702635616064,1.5622735023498535,0.26979997754096985,0.9979431629180908,2.5e-05,-0.30154508352279663,-0.3215290606021881,-0.21425172686576843,-0.21511131525039673,-0.21476000547409058,0.3157622516155243,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018390290439128876,0.13153591752052307,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
62,610,619,10,10,1964,1964,0,0.0,1964,0,0.0,0,10.755422399990493,7.6926030999457,2.5802617999434005,2.7837204995157663,41.59224460000405,37.51838644500059,quality,production_pair,pending,-0.0006133769638836384,0.00014585669358043121,0.5275310085665795,-0.005815473738156499,4.7086344755869857e-07,0.0,0.9999917534089857,0.054764520196664716,0.0,0.0,64.0,16.0,0.25,0.0,0.0,0.0,0.0,5.951612903225806,16.0,0.28391330376748114,5.695260839392206e-06,0.13231948018074036,1.5358281135559082,0.2761215567588806,-4.859927867073566e-05,0.012326213531196117,1.5358766317367554,0.278425931930542,0.9980072379112244,2.5e-05,-0.3016200363636017,-0.32159623503685,-0.21432755887508392,-0.21515829861164093,-0.21480216085910797,0.31587597727775574,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018390066921710968,0.1315774917602539,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
63,620,629,10,10,2227,2227,0,0.0,2227,0,0.0,0,11.424178899993422,8.848224199551623,2.459744799969485,3.2372536002949346,47.493449699977646,37.798534206468275,quality,production_pair,pending,0.0008517374417611531,0.00017121375266080058,0.5548355115311486,-0.004610591461615903,2.620341932210327e-06,0.0,0.9999865846974509,0.11756173449435404,0.0,0.0,64.0,16.37142857142857,0.2558035714285714,0.0,0.0,0.0,0.0,6.228571428571429,16.37142857142857,0.2880242049694061,8.38225989809871e-06,0.29193371534347534,1.5037754774093628,0.27958813309669495,0.0014832639135420322,0.01417333073914051,1.5022920370101929,0.2823888063430786,0.997430145740509,2.5e-05,-0.3015001118183136,-0.3214593231678009,-0.21425478160381317,-0.21506573259830475,-0.214699849486351,0.3157052993774414,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018401289358735085,0.1315188705921173,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
64,630,639,10,10,1880,1880,0,0.0,1880,0,0.0,0,9.674427000019932,7.366859900183044,2.0746772999991663,2.7813185998238623,39.509196099999826,38.22410553563397,quality,production_pair,pending,0.0024473637342453,0.0001745181960965662,0.5884473244349162,-0.0033494433475425465,9.147191628737043e-07,0.0,1.0000769555568696,0.12390950129677852,0.0,0.0,64.0,17.0,0.265625,0.0,0.0,0.0,0.0,6.083333333333333,17.0,0.2904066527883212,8.12740855356727e-06,0.3422403633594513,1.54888916015625,0.28484708070755005,0.0007167577859945595,0.01414964348077774,1.5481723546981812,0.28420791029930115,0.9975324273109436,2.5e-05,-0.30147120356559753,-0.32159900665283203,-0.21431739628314972,-0.21516293287277222,-0.21479442715644836,0.31577834486961365,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.01839635893702507,0.1315651535987854,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
65,640,649,10,10,2201,2201,0,0.0,2201,0,0.0,0,12.264126499998383,8.926348199835047,2.7836992999655195,3.3031331995734945,47.97206189998542,36.53949657944479,quality,production_pair,pending,-0.003756187523582152,0.00016705279745760242,0.6018086765493665,-0.009690335313124316,1.7377079611183685e-06,0.0,0.9999708269323622,0.1127237287483045,0.0,0.0,64.0,17.114285714285714,0.2674107142857143,0.0,0.0,0.0,0.0,6.0,17.114285714285714,0.28929580918380193,8.242152443926897e-06,0.2780705988407135,1.555422306060791,0.2643231451511383,0.00317000481300056,0.013447764329612255,1.5522522926330566,0.2633712589740753,0.9974116086959839,2.5e-05,-0.3014483153820038,-0.32175391912460327,-0.21436819434165955,-0.21527333557605743,-0.2148895561695099,0.31586241722106934,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018396953120827675,0.13161033391952515,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
66,650,659,10,10,1763,1763,0,0.0,1763,0,0.0,0,9.244703500007745,6.9245677003927995,2.2845154000096954,2.6112874999816995,37.45492610000656,37.75190542409484,quality,production_pair,not_promoted,0.00045900103369993824,0.0001929100651198366,0.5923424714377948,-0.005367346507097993,2.9057901014896615e-06,0.0,0.9999816375119346,0.12231143028475344,0.0,0.0,64.0,15.857142857142858,0.24776785714285715,0.0,0.0,0.0,0.0,5.839285714285714,15.857142857142858,0.2857358514198235,1.2443409275419981e-05,0.3753887712955475,1.4726338386535645,0.2719005346298218,0.001304858480580151,0.015100649558007717,1.4713289737701416,0.26822400093078613,0.9969155788421631,2.5e-05,-0.3014419972896576,-0.3218730390071869,-0.2144010215997696,-0.215348020195961,-0.21496009826660156,0.31597641110420227,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018396522849798203,0.1316475123167038,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
67,660,669,10,10,2748,2748,0,0.0,2748,0,0.0,0,19.117695200024173,11.356355099735083,6.520606900012353,3.7812974999833386,59.061389100010274,35.1500663457987,quality,production_pair,pending,-3.565895522749701e-05,0.00012039196841468829,0.5115450308766476,-0.005090293961476946,7.987296730785935e-07,0.0,1.0000347945579262,0.09050797261730877,0.0,0.0,64.0,14.720930232558139,0.23001453488372092,0.0,0.0,0.0,0.0,5.255813953488372,14.720930232558139,0.28112864425016004,1.235119025242839e-05,0.20614176988601685,1.5131723880767822,0.2763875722885132,-0.00025751092471182346,0.011206217110157013,1.513429880142212,0.27645236253738403,0.9983561038970947,2.5e-05,-0.30132022500038147,-0.32191818952560425,-0.21441903710365295,-0.21537698805332184,-0.2149835228919983,0.3159821927547455,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018399830907583237,0.1316627860069275,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
68,670,679,10,10,2009,2009,0,0.0,2009,0,0.0,0,10.492405199998757,7.927946100069676,2.0492406000266783,2.920224401226733,43.11069339999813,37.479176623571476,quality,production_pair,pending,0.0007789580849930644,0.00012137898829678306,0.5723105696961284,-0.004882609060587129,3.0559196684265544e-07,0.0,0.9999941913411021,0.11662299020099454,0.0,0.0,64.0,14.0,0.21875,0.0,0.0,0.0,0.0,6.0,14.0,0.28058659797534347,1.6987486453956535e-05,0.3458966910839081,1.5301945209503174,0.276152104139328,-0.002371095586568117,0.011527123861014843,1.532565712928772,0.2742558717727661,0.9982576370239258,2.5e-05,-0.3012973964214325,-0.3220071494579315,-0.2144959568977356,-0.21543657779693604,-0.2150370180606842,0.3160352408885956,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018402762711048126,0.13170047104358673,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
69,680,689,10,10,1780,1780,0,0.0,1780,0,0.0,0,9.164395900006639,6.85995850013569,2.040976700023748,2.525893400190398,37.45181080000475,38.18414508616732,quality,production_pair,pending,0.00034304136144263405,0.00010186628053686166,0.6028980783053807,-0.005634030952933244,2.096481312362032e-06,0.0,1.0000902669770377,0.10161306995100208,0.0,0.0,64.0,13.392857142857142,0.20926339285714285,0.0,0.0,0.0,0.0,6.0,13.392857142857142,0.2789490536919662,1.949130315129618e-05,0.29167887568473816,1.5233919620513916,0.2957632839679718,-0.00040478623122908175,0.010601271875202656,1.5237966775894165,0.29280197620391846,0.9987152218818665,2.5e-05,-0.30135467648506165,-0.3220573663711548,-0.21453335881233215,-0.2154705822467804,-0.21507081389427185,0.3160819709300995,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018407918512821198,0.13173918426036835,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
70,690,699,10,10,2014,2014,0,0.0,2014,0,0.0,0,10.88963039999362,7.989023299829569,2.4438908000593074,2.6204950000392273,43.12935689999722,37.283186906399884,quality,production_pair,pending,-0.0005803543899673969,0.00010347663112497685,0.5384629340842366,-0.0059123404789716005,1.9831544088855235e-07,0.0,1.0000051818788052,0.052859837538562715,0.0,0.0,64.0,13.0,0.203125,0.0,0.0,0.0,0.0,6.0,13.0,0.27775436406955123,1.8094680513058847e-05,0.13513338565826416,1.4950741529464722,0.2795543968677521,-0.0014443962136283517,0.010234111919999123,1.496518611907959,0.2816646099090576,0.9986597895622253,2.5e-05,-0.3014044761657715,-0.32207995653152466,-0.21454700827598572,-0.21548853814601898,-0.2150716483592987,0.3161643445491791,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018410611897706985,0.13174036145210266,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
71,700,709,10,10,1787,1787,0,0.0,1787,0,0.0,0,9.561557000008179,6.993507099687122,1.8253406999574509,2.436149599554483,37.40697730000829,38.04674824607787,quality,production_pair,pending,0.00012697525588529452,7.382225781579368e-05,0.5285310692020825,-0.005120175945713916,2.608412557947304e-06,0.0,0.999974650996072,0.07466895898271884,0.0,0.0,64.0,13.053571428571429,0.20396205357142858,0.0,0.0,0.0,0.0,6.267857142857143,13.053571428571429,0.2817870538149561,2.4960293168468134e-05,0.16602516174316406,1.4990044832229614,0.2818422317504883,-0.0032036902848631144,0.008879654109477997,1.5022081136703491,0.2814399003982544,0.9990074038505554,2.5e-05,-0.301413893699646,-0.3221037685871124,-0.21457739174365997,-0.21551159024238586,-0.2150775045156479,0.3162306547164917,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.01841391623020172,0.1317434459924698,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
72,710,719,10,10,2245,2245,0,0.0,2245,0,0.0,0,11.582018899993272,8.971481899992796,2.216158799972618,3.2037623996729963,48.797159100009594,37.18169200647106,quality,production_pair,pending,0.006008721137833264,8.85937893650003e-05,0.5380130145284865,0.0006737624838327368,4.724520517942723e-06,0.0,0.9999389549096426,0.09126992766848868,0.0,0.0,64.0,14.0,0.21875,0.0,0.0,0.0,0.0,8.416666666666666,14.0,0.29069432492057484,1.747765834320742e-05,0.3431272506713867,1.5033456087112427,0.2656698226928711,-0.003207070752978325,0.009874537587165833,1.506552815437317,0.2688200771808624,0.998618483543396,2.5e-05,-0.30140653252601624,-0.3222178518772125,-0.21463927626609802,-0.21559153497219086,-0.2151462882757187,0.31627780199050903,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018415631726384163,0.13179868459701538,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
73,720,729,10,10,2268,2268,0,0.0,2268,0,0.0,0,12.509915000002366,9.112559700006386,4.795691900042584,3.3827472994162235,48.91685599999619,36.922012390982644,quality,production_pair,pending,-0.0011039421854851146,0.00017303907740521632,0.6330301852689849,-0.007346734850822638,1.4917848324734627e-05,0.0,0.9999639805820253,0.14336031101023158,0.0,0.0,64.0,15.458333333333334,0.24153645833333334,0.0,0.0,0.0,0.0,9.0,15.458333333333334,0.3003106862306595,1.978813947466228e-05,0.43949824571609497,1.584945797920227,0.2817651033401489,0.0016514209564775229,0.013660907745361328,1.58329439163208,0.28158190846443176,0.9976493716239929,2.5e-05,-0.30138829350471497,-0.32210010290145874,-0.21458764374256134,-0.21551279723644257,-0.21505671739578247,0.3162102997303009,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018416868522763252,0.13176259398460388,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
74,730,739,10,10,2555,2555,0,0.0,2555,0,0.0,0,14.561409499990987,10.33532179959002,2.8808234999596607,3.6739087997411843,55.14092239999445,36.655875497338045,quality,production_pair,pending,0.00027083551976829766,0.0001819487181819568,0.5195614580065012,-0.004833214983227663,7.355246310680741e-07,0.0,0.9999585464596749,0.13111735198181124,0.0,0.0,64.0,17.975,0.280859375,0.0,0.0,0.0,0.0,9.0,17.975,0.3086567912250757,1.1793257868930596e-05,0.36692148447036743,1.5717051029205322,0.27984026074409485,0.0001379223685944453,0.014736059121787548,1.571567177772522,0.2777250409126282,0.9972270727157593,2.5e-05,-0.30134227871894836,-0.3221990168094635,-0.2146478295326233,-0.21557492017745972,-0.21511195600032806,0.3162649869918823,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.01841786876320839,0.13178902864456177,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
75,740,749,10,10,2115,2115,0,0.0,2115,0,0.0,0,12.068343199993251,8.339162000018405,3.4862428000196815,3.0954164997383486,46.104038699995726,36.35745917428904,quality,production_pair,pending,-0.008710908196756946,8.377886853636214e-05,0.577287366723313,-0.014441267376669738,1.2128559105536517e-06,0.0,1.0000184011809967,0.0908685603781658,0.0,0.0,64.0,18.0,0.28125,0.0,0.0,0.0,0.0,9.0,18.0,0.3120860584518489,1.2519337026199483e-05,0.3751250207424164,1.5019158124923706,0.2739499509334564,4.615370198735036e-05,0.00966649129986763,1.5018696784973145,0.27698102593421936,0.9987549185752869,2.5e-05,-0.30121859908103943,-0.3223208487033844,-0.21477289497852325,-0.2156614363193512,-0.2151978313922882,0.31628546118736267,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018422415480017662,0.1318388134241104,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
