episode,trajectory_index,base_instance_index,preference_slot,preference_group_id,update_id,instance_id,instance_seed,pressure_type,cost_profile,w_flow,w_cost,w_variance,preference_source,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,preference_quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,counterfactual_loss,counterfactual_eligible_count,counterfactual_high_flow_commit_flip_count,counterfactual_high_flow_commit_flip_rate,counterfactual_state_scale_mean,counterfactual_state_scale_max,counterfactual_low_flow_identity_violation_count,counterfactual_monotonicity_violation_count,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale,policy_head_preference_action_scale_production,policy_head_preference_action_scale_worker
455,455,91,0,91,46,train_reconfiguration_bottleneck_1000091,1000091,reconfiguration_bottleneck,labor_dominant,1.0,0.0,0.0,group_anchor_0,336,336,0,0.0,336,0,0.0,0,0.0,1.6832404980340758,1.7457404980340758,-0.0625,1.6832404980340758,1.745740498034076,-2.220446049250313e-16,quality,-1241.5999999999997,-1307.5959021582305,-15.955833333333315,1.0000000000000002,1.0,-0.5085190039318479,0.0,0.0,-0.0625,77,192.0,True,False,completed,1.0,1.0,1241.5999999999997,1241.5999999999997,1307.5959021582305,15.955833333333318,0.4726374587671486,0.5085190039318479,0.7498999999999996,0.6734852950333331,0.75,22,0.15172413793103448,5,5,33,0.25190839694656486,0,123,1,0,1173,117.30000000000001,0,0,0,0.0,0,0.0,0,0,44,0.0,0,{},10.5,27,1.0,50,27,146,54,59,213,143,70,11,202,0,143,11,59,11,11,0,202,33,42,0,59,23,202,0,0,143,11,59,115,9,1.8521739130434782,0,10,3028,16.7117811999924,13.785714000245207,0.5118270999955712,0.2771272998506902,28.24406589999853,parallel_episode_batch,not_promoted,0.0008554466961262127,0.00023327495334039364,0.42568208153049153,-0.00328473673046877,2.3816259873873e-06,0.0,0.9999991916120052,0.06677474776127686,0.0,0.0,0.0,0.0,0.0,2.4573728342851004,2.6775654728213945,0.0,0.0,0.1946849226951599,1.631219506263733,0.2739403545856476,-0.0026547927409410477,0.017325235530734062,1.6338741779327393,0.27069029211997986,0.9960001111030579,2.5e-05,-0.298471599817276,-0.30476292967796326,-0.2035575956106186,-0.20325972139835358,-0.2030426263809204,0.3002969026565552,-0.3020595610141754,-0.30269935727119446,-0.20046859979629517,-0.20081517100334167,-0.20283924043178558,0.01798626407980919,0.12126205116510391,0.01798621006309986,0.12038221210241318,1.0105564594268799,1.0105564594268799,1.0105564594268799
456,456,91,1,91,46,train_reconfiguration_bottleneck_1000091,1000091,reconfiguration_bottleneck,labor_dominant,0.0,1.0,0.0,group_anchor_1,326,326,0,0.0,326,0,0.0,0,0.0,1.6690739775166097,1.7315739775166097,-0.0625,1.6690739775166097,1.7315739775166092,4.440892098500626e-16,quality,-1147.1000000000001,-1159.1372457388409,-17.08222222222223,1.0000000000000002,1.0,-0.5368520449667815,0.0,0.0,-0.0625,77,183.60000000000002,True,False,completed,1.0,1.0,1147.1000000000001,1147.1000000000001,1159.1372457388409,17.08222222222223,0.45635020850063573,0.5368520449667815,0.7253765946000004,0.5686186283666669,0.75,5,0.038461538461538464,4,4,4,0.03571428571428571,0,123,0,2,1168,116.80000000000001,0,0,0,0.0,0,0.0,0,0,41,0.0,0,{},3.0,26,0.9615384615384616,51,26,146,52,51,186,128,58,7,179,0,128,7,51,7,7,0,179,27,36,2,50,4,179,0,0,128,7,51,109,11,1.7064220183486238,0,10,3028,16.7117811999924,13.785714000245207,0.5047091000014916,0.30133159989782143,28.24406589999853,parallel_episode_batch,not_promoted,0.0008554466961262127,0.00023327495334039364,0.42568208153049153,-0.00328473673046877,2.3816259873873e-06,0.0,0.9999991916120052,0.06677474776127686,0.0,0.0,0.0,0.0,0.0,2.4573728342851004,2.6775654728213945,0.0,0.0,0.1946849226951599,1.631219506263733,0.2739403545856476,-0.0026547927409410477,0.017325235530734062,1.6338741779327393,0.27069029211997986,0.9960001111030579,2.5e-05,-0.298471599817276,-0.30476292967796326,-0.2035575956106186,-0.20325972139835358,-0.2030426263809204,0.3002969026565552,-0.3020595610141754,-0.30269935727119446,-0.20046859979629517,-0.20081517100334167,-0.20283924043178558,0.01798626407980919,0.12126205116510391,0.01798621006309986,0.12038221210241318,1.0105564594268799,1.0105564594268799,1.0105564594268799
457,457,91,2,91,46,train_reconfiguration_bottleneck_1000091,1000091,reconfiguration_bottleneck,labor_dominant,0.0,0.0,1.0,group_anchor_2,314,314,0,0.0,314,0,0.0,0,0.0,1.8856982430628875,1.9481982430628875,-0.0625,1.8856982430628875,1.9481982430628872,2.220446049250313e-16,quality,-1208.7,-1071.1078852068504,-5.778888888888894,1.0000000000000002,1.0,-0.1036035138742257,0.0,0.0,-0.0625,77,179.0,True,False,completed,1.0,1.0,1208.7,1208.7,1071.1078852068504,5.778888888888894,0.42677366846225584,0.1036035138742257,0.5561830780999999,0.47690181444999996,0.75,0,0.0,0,0,3,0.014423076923076924,1,125,1,5,1213,121.30000000000001,0,0,0,0.0,0,0.0,0,0,50,0.0,0,{},0.0,24,1.0,53,24,144,48,45,134,88,46,1,133,0,88,1,45,1,1,0,133,23,21,2,41,0,133,0,0,88,1,45,95,4,1.4105263157894736,0,10,3028,16.7117811999924,13.785714000245207,0.5159577000013087,0.37849800009280443,28.24406589999853,parallel_episode_batch,not_promoted,0.0008554466961262127,0.00023327495334039364,0.42568208153049153,-0.00328473673046877,2.3816259873873e-06,0.0,0.9999991916120052,0.06677474776127686,0.0,0.0,0.0,0.0,0.0,2.4573728342851004,2.6775654728213945,0.0,0.0,0.1946849226951599,1.631219506263733,0.2739403545856476,-0.0026547927409410477,0.017325235530734062,1.6338741779327393,0.27069029211997986,0.9960001111030579,2.5e-05,-0.298471599817276,-0.30476292967796326,-0.2035575956106186,-0.20325972139835358,-0.2030426263809204,0.3002969026565552,-0.3020595610141754,-0.30269935727119446,-0.20046859979629517,-0.20081517100334167,-0.20283924043178558,0.01798626407980919,0.12126205116510391,0.01798621006309986,0.12038221210241318,1.0105564594268799,1.0105564594268799,1.0105564594268799
458,458,91,3,91,46,train_reconfiguration_bottleneck_1000091,1000091,reconfiguration_bottleneck,labor_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,312,312,0,0.0,312,0,0.0,0,0.0,1.7412366353672264,1.8037366353672264,-0.0625,1.7412366353672264,1.8037366353672262,2.220446049250313e-16,quality,-1159.7,-1105.8813271456409,-9.593333333333328,1.0000000000000002,1.0,-0.3925267292655475,0.0,0.0,-0.0625,77,168.0,True,False,completed,1.0,1.0,1159.7,1159.7,1105.8813271456409,9.593333333333328,0.43546821458263285,0.3925267292655475,0.6841765946000002,0.5593686283666668,0.75,2,0.016260162601626018,0,0,3,0.024,1,121,0,4,1074,107.4,0,0,0,0.0,0,0.0,0,0,43,0.0,0,{},0.0,24,0.9166666666666666,53,24,140,48,47,167,118,49,2,165,0,118,2,47,2,2,0,165,24,24,1,45,2,165,0,0,118,2,47,112,5,1.4910714285714286,0,10,3028,16.7117811999924,13.785714000245207,0.5027037999971071,0.2823544998536818,28.24406589999853,parallel_episode_batch,not_promoted,0.0008554466961262127,0.00023327495334039364,0.42568208153049153,-0.00328473673046877,2.3816259873873e-06,0.0,0.9999991916120052,0.06677474776127686,0.0,0.0,0.0,0.0,0.0,2.4573728342851004,2.6775654728213945,0.0,0.0,0.1946849226951599,1.631219506263733,0.2739403545856476,-0.0026547927409410477,0.017325235530734062,1.6338741779327393,0.27069029211997986,0.9960001111030579,2.5e-05,-0.298471599817276,-0.30476292967796326,-0.2035575956106186,-0.20325972139835358,-0.2030426263809204,0.3002969026565552,-0.3020595610141754,-0.30269935727119446,-0.20046859979629517,-0.20081517100334167,-0.20283924043178558,0.01798626407980919,0.12126205116510391,0.01798621006309986,0.12038221210241318,1.0105564594268799,1.0105564594268799,1.0105564594268799
459,459,91,4,91,46,train_reconfiguration_bottleneck_1000091,1000091,reconfiguration_bottleneck,labor_dominant,0.5,0.3,0.2,group_anchor_4,306,306,0,0.0,306,0,0.0,0,0.0,1.6976934853615557,1.7601934853615557,-0.0625,1.6976934853615557,1.7601934853615555,2.220446049250313e-16,quality,-1194.0,-1105.8252998020505,-28.555555555555554,1.0000000000000002,1.0,-0.479613029276889,0.0,0.0,-0.0625,77,175.0,True,False,completed,1.0,1.0,1194.0,1194.0,1105.8252998020505,28.555555555555554,0.479613029276889,0.479613029276889,0.7422177899999998,0.6242797425166667,0.75,12,0.1016949152542373,0,0,13,0.07738095238095238,1,105,1,2,1313,131.3,0,0,0,0.0,0,0.0,0,0,47,0.0,0,{},0.0,24,0.8333333333333334,53,24,139,48,42,171,119,52,10,161,0,119,10,42,10,10,0,161,26,27,2,41,11,161,0,0,119,10,42,94,9,1.8191489361702127,0,10,3028,16.7117811999924,13.785714000245207,0.5181164999958128,0.2801481000788044,28.24406589999853,parallel_episode_batch,not_promoted,0.0008554466961262127,0.00023327495334039364,0.42568208153049153,-0.00328473673046877,2.3816259873873e-06,0.0,0.9999991916120052,0.06677474776127686,0.0,0.0,0.0,0.0,0.0,2.4573728342851004,2.6775654728213945,0.0,0.0,0.1946849226951599,1.631219506263733,0.2739403545856476,-0.0026547927409410477,0.017325235530734062,1.6338741779327393,0.27069029211997986,0.9960001111030579,2.5e-05,-0.298471599817276,-0.30476292967796326,-0.2035575956106186,-0.20325972139835358,-0.2030426263809204,0.3002969026565552,-0.3020595610141754,-0.30269935727119446,-0.20046859979629517,-0.20081517100334167,-0.20283924043178558,0.01798626407980919,0.12126205116510391,0.01798621006309986,0.12038221210241318,1.0105564594268799,1.0105564594268799,1.0105564594268799
460,460,92,0,92,47,train_balanced_1000092,1000092,balanced,downtime_dominant,1.0,0.0,0.0,group_anchor_0,174,174,0,0.0,174,0,0.0,0,0.0,1.7585272873194213,1.8210272873194213,-0.0625,1.7585272873194213,1.8210272873194222,-8.881784197001252e-16,quality,-668.9999999999999,-437.7070170185799,-11.305555555555555,0.9999999999999997,1.0,-0.35794542536115564,0.0,0.0,-0.0625,56,220.5,True,False,completed,1.0,1.0,668.9999999999999,668.9999999999999,437.7070170185799,11.305555555555555,0.30718975694968964,0.35794542536115564,0.187,0.15182110443333333,0.75,0,0.0,0,0,0,0.0,3,48,0,0,1853,185.3,0,0,0,0.0,0,0.0,0,0,19,0.0,0,{},0.0,8,1.0,48,8,86,16,16,99,83,16,0,99,0,83,0,16,0,0,0,99,8,8,0,16,0,99,0,0,83,0,16,70,4,1.4142857142857144,0,10,2854,16.444896400003927,12.5704208999814,0.127681300000404,0.1373941000929335,23.897716000006767,parallel_episode_batch,pending,-0.0026512544705635972,0.000512418301756649,0.3232771356900533,-0.005627815932449367,9.82646209261399e-07,0.0,1.000006119410197,0.06724524699772398,0.0,0.0,0.0,0.0,0.0,2.46227388381958,2.7130520502726236,0.0,0.0,0.19045008718967438,1.4838045835494995,0.28738969564437866,-0.0026931578759104013,0.028179483488202095,1.4864978790283203,0.29622119665145874,0.9903855919837952,2.5e-05,-0.2984656095504761,-0.3048768937587738,-0.20361845195293427,-0.20334044098854065,-0.2031354010105133,0.30030545592308044,-0.3018685579299927,-0.3025950789451599,-0.2004537135362625,-0.20069514214992523,-0.2027745097875595,0.01798626407980919,0.1212199255824089,0.01798621006309986,0.12041322886943817,1.0106223821640015,1.0106223821640015,1.0106223821640015
461,461,92,1,92,47,train_balanced_1000092,1000092,balanced,downtime_dominant,0.0,1.0,0.0,group_anchor_1,168,168,0,0.0,168,0,0.0,0,0.0,1.804370151095312,1.866870151095312,-0.0625,1.804370151095312,1.8668701510953118,2.220446049250313e-16,quality,-696.0,-362.88002310141985,-4.532222222222223,0.9999999999999997,1.0,-0.2662596978093763,0.0,0.0,-0.0625,56,217.20000000000002,True,False,completed,1.0,1.0,696.0,696.0,362.88002310141985,4.532222222222223,0.28004439370630746,0.2662596978093763,0.2583000000000001,0.15320443776666667,0.75,0,0.0,0,0,0,0.0,3,42,0,1,1937,193.70000000000002,0,0,0,0.0,0,0.0,0,0,16,0.0,0,{},0.0,7,1.0,49,7,84,14,14,82,68,14,0,82,0,68,0,14,0,0,0,82,6,7,0,13,0,82,0,0,68,0,14,59,3,1.3898305084745763,0,10,2854,16.444896400003927,12.5704208999814,0.10989759999210946,0.2069699999410659,23.897716000006767,parallel_episode_batch,pending,-0.0026512544705635972,0.000512418301756649,0.3232771356900533,-0.005627815932449367,9.82646209261399e-07,0.0,1.000006119410197,0.06724524699772398,0.0,0.0,0.0,0.0,0.0,2.46227388381958,2.7130520502726236,0.0,0.0,0.19045008718967438,1.4838045835494995,0.28738969564437866,-0.0026931578759104013,0.028179483488202095,1.4864978790283203,0.29622119665145874,0.9903855919837952,2.5e-05,-0.2984656095504761,-0.3048768937587738,-0.20361845195293427,-0.20334044098854065,-0.2031354010105133,0.30030545592308044,-0.3018685579299927,-0.3025950789451599,-0.2004537135362625,-0.20069514214992523,-0.2027745097875595,0.01798626407980919,0.1212199255824089,0.01798621006309986,0.12041322886943817,1.0106223821640015,1.0106223821640015,1.0106223821640015
462,462,92,2,92,47,train_balanced_1000092,1000092,balanced,downtime_dominant,0.0,0.0,1.0,group_anchor_2,178,178,0,0.0,178,0,0.0,0,0.0,1.8805878298542729,1.9430878298542729,-0.0625,1.8805878298542729,1.9430878298542733,-4.440892098500626e-16,quality,-737.2,-511.5360313313,-6.422222222222225,0.9999999999999997,1.0,-0.11382434029145339,0.0,0.0,-0.0625,56,226.20000000000002,True,False,completed,1.0,1.0,737.2,737.2,511.5360313313,6.422222222222225,0.31456588968297117,0.11382434029145337,0.18860000000000002,0.1615666666666667,0.75,0,0.0,0,0,0,0.0,3,54,0,0,1905,190.5,0,0,0,0.0,0,0.0,0,0,16,0.0,0,{},0.0,9,1.0,47,9,86,18,18,88,70,18,0,88,0,70,0,18,0,0,0,88,9,8,0,17,0,88,0,0,70,0,18,65,4,1.353846153846154,0,10,2854,16.444896400003927,12.5704208999814,0.13528239999141078,0.1754933000775054,23.897716000006767,parallel_episode_batch,pending,-0.0026512544705635972,0.000512418301756649,0.3232771356900533,-0.005627815932449367,9.82646209261399e-07,0.0,1.000006119410197,0.06724524699772398,0.0,0.0,0.0,0.0,0.0,2.46227388381958,2.7130520502726236,0.0,0.0,0.19045008718967438,1.4838045835494995,0.28738969564437866,-0.0026931578759104013,0.028179483488202095,1.4864978790283203,0.29622119665145874,0.9903855919837952,2.5e-05,-0.2984656095504761,-0.3048768937587738,-0.20361845195293427,-0.20334044098854065,-0.2031354010105133,0.30030545592308044,-0.3018685579299927,-0.3025950789451599,-0.2004537135362625,-0.20069514214992523,-0.2027745097875595,0.01798626407980919,0.1212199255824089,0.01798621006309986,0.12041322886943817,1.0106223821640015,1.0106223821640015,1.0106223821640015
463,463,92,3,92,47,train_balanced_1000092,1000092,balanced,downtime_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,177,177,0,0.0,177,0,0.0,0,0.0,1.7964212213802409,1.8589212213802409,-0.0625,1.7964212213802409,1.8589212213802409,0.0,quality,-744.2,-465.4842052378002,-8.552222222222225,0.9999999999999997,1.0,-0.2821575572395185,0.0,0.0,-0.0625,56,214.3,True,False,completed,1.0,1.0,744.2,744.2,465.4842052378002,8.552222222222225,0.3158915668390718,0.2821575572395185,0.16800000000000004,0.14281605625000002,0.75,0,0.0,0,0,0,0.0,1,47,0,1,1913,191.3,0,0,0,0.0,0,0.0,0,0,14,0.0,0,{},0.0,9,1.0,47,9,88,18,15,83,67,16,1,82,0,67,1,15,1,1,0,82,6,8,0,13,0,82,0,0,67,1,15,57,6,1.456140350877193,0,10,2854,16.444896400003927,12.5704208999814,0.09905050000816118,0.18990450003184378,23.897716000006767,parallel_episode_batch,pending,-0.0026512544705635972,0.000512418301756649,0.3232771356900533,-0.005627815932449367,9.82646209261399e-07,0.0,1.000006119410197,0.06724524699772398,0.0,0.0,0.0,0.0,0.0,2.46227388381958,2.7130520502726236,0.0,0.0,0.19045008718967438,1.4838045835494995,0.28738969564437866,-0.0026931578759104013,0.028179483488202095,1.4864978790283203,0.29622119665145874,0.9903855919837952,2.5e-05,-0.2984656095504761,-0.3048768937587738,-0.20361845195293427,-0.20334044098854065,-0.2031354010105133,0.30030545592308044,-0.3018685579299927,-0.3025950789451599,-0.2004537135362625,-0.20069514214992523,-0.2027745097875595,0.01798626407980919,0.1212199255824089,0.01798621006309986,0.12041322886943817,1.0106223821640015,1.0106223821640015,1.0106223821640015
464,464,92,4,92,47,train_balanced_1000092,1000092,balanced,downtime_dominant,0.5,0.3,0.2,group_anchor_4,196,196,0,0.0,196,0,0.0,0,0.0,1.7604273382775932,1.8229273382775932,-0.0625,1.7604273382775932,1.8229273382775928,4.440892098500626e-16,quality,-732.8000000000001,-665.6499353083602,-14.385555555555557,0.9999999999999997,1.0,-0.3541453234448144,0.0,0.0,-0.0625,56,219.10000000000002,True,False,completed,1.0,1.0,732.8000000000001,732.8000000000001,665.6499353083602,14.385555555555557,0.3541453234448144,0.3541453234448144,0.3027,0.2081741392833333,0.75,0,0.0,0,0,0,0.0,2,65,0,0,1851,185.10000000000002,0,0,0,0.0,0,0.0,0,0,19,0.0,0,{},0.0,12,0.8333333333333334,44,12,93,24,23,102,79,23,0,102,0,79,0,23,0,0,0,102,12,11,1,22,0,102,0,0,79,0,23,73,4,1.3972602739726028,0,10,2854,16.444896400003927,12.5704208999814,0.12146729999221861,0.19769279996398836,23.897716000006767,parallel_episode_batch,pending,-0.0026512544705635972,0.000512418301756649,0.3232771356900533,-0.005627815932449367,9.82646209261399e-07,0.0,1.000006119410197,0.06724524699772398,0.0,0.0,0.0,0.0,0.0,2.46227388381958,2.7130520502726236,0.0,0.0,0.19045008718967438,1.4838045835494995,0.28738969564437866,-0.0026931578759104013,0.028179483488202095,1.4864978790283203,0.29622119665145874,0.9903855919837952,2.5e-05,-0.2984656095504761,-0.3048768937587738,-0.20361845195293427,-0.20334044098854065,-0.2031354010105133,0.30030545592308044,-0.3018685579299927,-0.3025950789451599,-0.2004537135362625,-0.20069514214992523,-0.2027745097875595,0.01798626407980919,0.1212199255824089,0.01798621006309986,0.12041322886943817,1.0106223821640015,1.0106223821640015,1.0106223821640015
465,465,93,0,93,47,train_reconfiguration_bottleneck_1000093,1000093,reconfiguration_bottleneck,fixed_cost_dominant,1.0,0.0,0.0,group_anchor_0,376,376,0,0.0,376,0,0.0,0,0.0,1.704843937976206,1.767343937976206,-0.0625,1.704843937976206,1.7673439379762061,-2.220446049250313e-16,quality,-1044.3000000000015,-1254.6975469214735,-4.13916666666666,1.0,1.0,-0.4653121240475876,0.0,0.0,-0.0625,69,182.10000000000002,True,False,completed,1.0,1.0,1044.3000000000015,1044.3000000000015,1254.6975469214735,4.13916666666666,0.4148913618300578,0.4653121240475876,0.7499,0.73716897615,0.75,192,0.5175202156334232,42,42,185,0.7061068702290076,0,97,3,1,1242,124.2,0,0,0,0.0,0,0.0,0,0,36,0.0,0,{},9.0,25,0.92,44,25,170,50,87,271,166,105,18,253,0,166,18,87,18,18,0,253,34,114,1,87,120,253,0,0,166,18,87,90,82,3.011111111111111,0,10,2854,16.444896400003927,12.5704208999814,0.5724230000050738,0.39832179981749505,23.897716000006767,parallel_episode_batch,pending,-0.0026512544705635972,0.000512418301756649,0.3232771356900533,-0.005627815932449367,9.82646209261399e-07,0.0,1.000006119410197,0.06724524699772398,0.0,0.0,0.0,0.0,0.0,2.46227388381958,2.7130520502726236,0.0,0.0,0.19045008718967438,1.4838045835494995,0.28738969564437866,-0.0026931578759104013,0.028179483488202095,1.4864978790283203,0.29622119665145874,0.9903855919837952,2.5e-05,-0.2984656095504761,-0.3048768937587738,-0.20361845195293427,-0.20334044098854065,-0.2031354010105133,0.30030545592308044,-0.3018685579299927,-0.3025950789451599,-0.2004537135362625,-0.20069514214992523,-0.2027745097875595,0.01798626407980919,0.1212199255824089,0.01798621006309986,0.12041322886943817,1.0106223821640015,1.0106223821640015,1.0106223821640015
466,466,93,1,93,47,train_reconfiguration_bottleneck_1000093,1000093,reconfiguration_bottleneck,fixed_cost_dominant,0.0,1.0,0.0,group_anchor_1,313,313,0,0.0,313,0,0.0,0,0.0,1.6554702960968248,1.7179702960968248,-0.0625,1.6554702960968248,1.717970296096825,-2.220446049250313e-16,quality,-1131.8999999999996,-1293.89053900213,-14.321388888888889,1.0,1.0,-0.5640594078063498,0.0,0.0,-0.0625,69,199.4,True,False,completed,1.0,1.0,1131.8999999999996,1131.8999999999996,1293.89053900213,14.321388888888889,0.4564476292214723,0.5640594078063498,0.7498790049999999,0.7006856428166667,0.75,27,0.20610687022900764,4,4,114,0.504424778761062,0,104,3,3,1302,130.20000000000002,0,0,0,0.0,0,0.0,0,0,36,0.0,0,{},3.1,26,0.9230769230769231,43,26,139,52,53,195,125,70,17,178,0,125,17,53,17,17,0,178,33,41,0,53,45,178,0,0,125,17,53,89,13,2.191011235955056,0,10,2854,16.444896400003927,12.5704208999814,0.5941967999970075,0.3192138000886189,23.897716000006767,parallel_episode_batch,pending,-0.0026512544705635972,0.000512418301756649,0.3232771356900533,-0.005627815932449367,9.82646209261399e-07,0.0,1.000006119410197,0.06724524699772398,0.0,0.0,0.0,0.0,0.0,2.46227388381958,2.7130520502726236,0.0,0.0,0.19045008718967438,1.4838045835494995,0.28738969564437866,-0.0026931578759104013,0.028179483488202095,1.4864978790283203,0.29622119665145874,0.9903855919837952,2.5e-05,-0.2984656095504761,-0.3048768937587738,-0.20361845195293427,-0.20334044098854065,-0.2031354010105133,0.30030545592308044,-0.3018685579299927,-0.3025950789451599,-0.2004537135362625,-0.20069514214992523,-0.2027745097875595,0.01798626407980919,0.1212199255824089,0.01798621006309986,0.12041322886943817,1.0106223821640015,1.0106223821640015,1.0106223821640015
467,467,93,2,93,47,train_reconfiguration_bottleneck_1000093,1000093,reconfiguration_bottleneck,fixed_cost_dominant,0.0,0.0,1.0,group_anchor_2,408,408,0,0.0,408,0,0.0,0,0.0,1.9130564009891575,1.9755564009891575,-0.0625,1.9130564009891575,1.9755564009891573,2.220446049250313e-16,quality,-1207.8999999999999,-1374.031540611792,-2.57000000000001,1.0,1.0,-0.048887198021685535,0.0,0.0,-0.0625,69,219.3,True,False,completed,1.0,1.0,1207.8999999999999,1207.8999999999999,1374.031540611792,2.5700000000000074,0.4342303378155751,0.04888719802168551,0.7496745156999979,0.7233186454833317,0.75,214,0.5323383084577115,51,51,241,0.6227390180878553,0,101,7,5,1443,144.3,0,0,0,0.0,0,0.0,0,0,30,0.0,0,{},14.3,27,0.9629629629629629,42,27,186,54,99,272,153,119,20,252,0,153,20,99,20,20,0,252,33,138,2,98,132,252,0,0,153,20,99,86,32,3.1627906976744184,0,10,2854,16.444896400003927,12.5704208999814,0.575703299997258,0.4804961998888757,23.897716000006767,parallel_episode_batch,pending,-0.0026512544705635972,0.000512418301756649,0.3232771356900533,-0.005627815932449367,9.82646209261399e-07,0.0,1.000006119410197,0.06724524699772398,0.0,0.0,0.0,0.0,0.0,2.46227388381958,2.7130520502726236,0.0,0.0,0.19045008718967438,1.4838045835494995,0.28738969564437866,-0.0026931578759104013,0.028179483488202095,1.4864978790283203,0.29622119665145874,0.9903855919837952,2.5e-05,-0.2984656095504761,-0.3048768937587738,-0.20361845195293427,-0.20334044098854065,-0.2031354010105133,0.30030545592308044,-0.3018685579299927,-0.3025950789451599,-0.2004537135362625,-0.20069514214992523,-0.2027745097875595,0.01798626407980919,0.1212199255824089,0.01798621006309986,0.12041322886943817,1.0106223821640015,1.0106223821640015,1.0106223821640015
