episode,instance_id,reward_version,reward,base_reward,unshaped_training_reward,expected_reward,reward_identity_error,terminated,truncated,task_succeeded,task_failed,terminal_reason,completed_order_ratio,completed_operation_ratio,initial_progress,operation_progress,initial_preference_quality_score,preference_quality_score,actual_preference_quality_score,terminal_failure_penalty_configured,terminal_failure_penalty_applied,flow_time_objective,reconfiguration_cost,worker_load_variance,preference_key,step_count,policy_step_count,forced_action_count,forced_action_ratio,reward_flow,reward_cost,reward_variance,reward_operation_progress,reward_quality,reward_failure,reward_feasibility_shaping
243,train_easy_1000242,single_stage_progress_quality_failure_v2,0.7138607971445567,0.7138607971445567,0.7138607971445567,0.7138607971445567,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.2861392028554432,0.2861392028554432,1.0,-0.0,481.0,301.12858058932994,16.805833333333343,d17fb47064bdfcb2,141,141,0,0.0,-481.0,-301.12858058932994,-16.805833333333343,1.0,-0.2861392028554432,0.0,0.0
244,train_worker_bottleneck_1000243,single_stage_progress_quality_failure_v2,0.46798221667576645,0.46798221667576645,0.46798221667576645,0.46798221667576645,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5320177833242336,0.5320177833242336,1.0,-0.0,1364.1999999999996,871.7851260573894,50.80472222222222,d17fb47064bdfcb2,284,284,0,0.0,-1364.1999999999996,-871.7851260573894,-50.80472222222222,1.0,-0.5320177833242336,0.0,0.0
245,train_balanced_1000244,single_stage_progress_quality_failure_v2,0.6005404864377941,0.600540486437794,0.600540486437794,0.600540486437794,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.399459513562206,0.399459513562206,1.0,-0.0,798.1999999999999,777.5730897978896,86.41222222222221,d17fb47064bdfcb2,219,219,0,0.0,-798.1999999999999,-777.5730897978896,-86.41222222222221,1.0,-0.399459513562206,0.0,0.0
246,train_balanced_1000245,single_stage_progress_quality_failure_v2,0.6213753106876554,0.6213753106876554,0.6213753106876554,0.6213753106876554,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.37862468931234466,0.37862468931234466,1.0,-0.0,731.1999999999999,530.28799444115,65.52916666666668,d17fb47064bdfcb2,201,201,0,0.0,-731.1999999999999,-530.28799444115,-65.52916666666668,1.0,-0.37862468931234466,0.0,0.0
247,train_balanced_1000246,single_stage_progress_quality_failure_v2,0.5706948209444999,0.5706948209444999,0.5706948209444999,0.5706948209444999,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.42930517905550014,0.42930517905550014,1.0,-0.0,902.7,765.9970259223797,59.64555555555558,d17fb47064bdfcb2,240,240,0,0.0,-902.7,-765.9970259223797,-59.64555555555558,1.0,-0.42930517905550014,0.0,0.0
248,train_worker_bottleneck_1000247,single_stage_progress_quality_failure_v2,0.40901189542929217,0.40901189542929217,0.40901189542929217,0.40901189542929217,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5909881045707078,0.5909881045707078,1.0,-0.0,1733.8999999999996,1693.8546590580809,40.94666666666668,d17fb47064bdfcb2,349,349,0,0.0,-1733.8999999999996,-1693.8546590580809,-40.94666666666668,1.0,-0.5909881045707078,0.0,0.0
249,train_balanced_1000248,single_stage_progress_quality_failure_v2,0.5661712668082095,0.5661712668082095,0.5661712668082095,0.5661712668082095,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.43382873319179044,0.43382873319179044,1.0,-0.0,919.5,566.6233259334201,91.90805555555555,d17fb47064bdfcb2,241,241,0,0.0,-919.5,-566.6233259334201,-91.90805555555555,1.0,-0.43382873319179044,0.0,0.0
250,train_worker_bottleneck_1000249,single_stage_progress_quality_failure_v2,0.4535490210900295,0.4535490210900295,0.4535490210900295,0.4535490210900295,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5464509789099705,0.5464509789099705,1.0,-0.0,1445.8,1196.5759564984703,17.822222222222237,d17fb47064bdfcb2,325,325,0,0.0,-1445.8,-1196.5759564984703,-17.822222222222237,1.0,-0.5464509789099705,0.0,0.0
251,train_machine_bottleneck_1000250,single_stage_progress_quality_failure_v2,0.5070993914807302,0.5070993914807302,0.5070993914807302,0.5070993914807302,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4929006085192698,0.4929006085192698,1.0,-0.0,1166.4,875.4877819149601,83.63472222222225,d17fb47064bdfcb2,240,240,0,0.0,-1166.4,-875.4877819149601,-83.63472222222225,1.0,-0.4929006085192698,0.0,0.0
252,train_balanced_1000251,single_stage_progress_quality_failure_v2,0.7005662910852938,0.700566291085294,0.700566291085294,0.700566291085294,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.299433708914706,0.299433708914706,1.0,-0.0,512.9,180.08058955767999,12.478055555555558,d17fb47064bdfcb2,131,131,0,0.0,-512.9,-180.08058955767999,-12.478055555555558,1.0,-0.299433708914706,0.0,0.0
253,train_machine_bottleneck_1000252,single_stage_progress_quality_failure_v2,0.4739898092191017,0.4739898092191017,0.4739898092191017,0.4739898092191017,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5260101907808983,0.5260101907808983,1.0,-0.0,1331.7000000000005,571.4832441844399,76.73138888888893,d17fb47064bdfcb2,274,274,0,0.0,-1331.7000000000005,-571.4832441844399,-76.73138888888893,1.0,-0.5260101907808983,0.0,0.0
254,train_fatigue_bottleneck_1000253,single_stage_progress_quality_failure_v2,0.4145077720207254,0.4145077720207254,0.4145077720207254,0.4145077720207254,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5854922279792746,0.5854922279792746,1.0,-0.0,1695.0000000000005,1400.9695970787002,53.22250000000002,d17fb47064bdfcb2,337,337,0,0.0,-1695.0000000000005,-1400.9695970787002,-53.22250000000002,1.0,-0.5854922279792746,0.0,0.0
255,train_worker_bottleneck_1000254,single_stage_progress_quality_failure_v2,0.486026731470231,0.486026731470231,0.486026731470231,0.486026731470231,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.513973268529769,0.513973268529769,1.0,-0.0,1269.0,1222.7291081232015,56.73666666666667,d17fb47064bdfcb2,270,270,0,0.0,-1269.0,-1222.7291081232015,-56.73666666666668,1.0,-0.513973268529769,0.0,0.0
256,train_balanced_1000255,single_stage_progress_quality_failure_v2,0.5903187721369539,0.590318772136954,0.590318772136954,0.590318772136954,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.40968122786304595,0.40968122786304595,1.0,-0.0,832.7999999999998,475.26929869298016,84.40888888888891,d17fb47064bdfcb2,220,220,0,0.0,-832.7999999999998,-475.26929869298016,-84.40888888888891,1.0,-0.40968122786304595,0.0,0.0
257,train_balanced_1000256,single_stage_progress_quality_failure_v2,0.6179514908079716,0.6179514908079715,0.6179514908079715,0.6179514908079715,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.38204850919202843,0.38204850919202843,1.0,-0.0,741.9000000000001,389.8176985551398,39.576666666666675,d17fb47064bdfcb2,203,203,0,0.0,-741.9000000000001,-389.8176985551398,-39.576666666666675,1.0,-0.38204850919202843,0.0,0.0
258,train_easy_1000257,single_stage_progress_quality_failure_v2,0.6969045821476276,0.6969045821476276,0.6969045821476276,0.6969045821476276,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3030954178523724,0.3030954178523724,1.0,-0.0,521.9,383.34943511161015,17.838055555555567,d17fb47064bdfcb2,155,155,0,0.0,-521.9,-383.34943511161015,-17.838055555555567,1.0,-0.3030954178523724,0.0,0.0
259,train_fatigue_bottleneck_1000258,single_stage_progress_quality_failure_v2,0.3799753016053956,0.3799753016053956,0.3799753016053956,0.3799753016053956,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6200246983946044,0.6200246983946044,1.0,-0.0,1958.1000000000008,1746.2651808664004,3.521388888888888,d17fb47064bdfcb2,353,353,0,0.0,-1958.1000000000008,-1746.2651808664004,-3.5213888888888882,1.0,-0.6200246983946044,0.0,0.0
260,train_balanced_1000259,single_stage_progress_quality_failure_v2,0.644399097841263,0.644399097841263,0.644399097841263,0.644399097841263,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.355600902158737,0.355600902158737,1.0,-0.0,662.2000000000002,270.9289924549501,11.125555555555556,d17fb47064bdfcb2,169,169,0,0.0,-662.2000000000002,-270.9289924549501,-11.125555555555556,1.0,-0.355600902158737,0.0,0.0
261,train_machine_bottleneck_1000260,single_stage_progress_quality_failure_v2,0.5254860746190225,0.5254860746190226,0.5254860746190226,0.5254860746190226,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4745139253809774,0.4745139253809774,1.0,-0.0,1083.6000000000004,902.5085187562003,101.83805555555557,d17fb47064bdfcb2,247,247,0,0.0,-1083.6000000000004,-902.5085187562003,-101.83805555555557,1.0,-0.4745139253809774,0.0,0.0
262,train_balanced_1000261,single_stage_progress_quality_failure_v2,0.6559886295304216,0.6559886295304214,0.6559886295304214,0.6559886295304214,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3440113704695786,0.3440113704695786,1.0,-0.0,629.3000000000002,577.93331075642,40.11666666666668,d17fb47064bdfcb2,174,174,0,0.0,-629.3000000000002,-577.93331075642,-40.11666666666668,1.0,-0.3440113704695786,0.0,0.0
263,train_easy_1000262,single_stage_progress_quality_failure_v2,0.7180039490217196,0.7180039490217196,0.7180039490217196,0.7180039490217196,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.2819960509782804,0.2819960509782804,1.0,-0.0,471.3,345.56485576254005,40.86805555555555,d17fb47064bdfcb2,135,135,0,0.0,-471.3,-345.56485576254005,-40.86805555555555,1.0,-0.2819960509782804,0.0,0.0
264,train_easy_1000263,single_stage_progress_quality_failure_v2,0.6944846345274611,0.6944846345274611,0.6944846345274611,0.6944846345274611,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3055153654725388,0.3055153654725388,1.0,-0.0,527.8999999999999,387.14728770069,18.26666666666667,d17fb47064bdfcb2,172,172,0,0.0,-527.8999999999999,-387.14728770069,-18.26666666666667,1.0,-0.3055153654725388,0.0,0.0
265,train_balanced_1000264,single_stage_progress_quality_failure_v2,0.6048387096774194,0.6048387096774194,0.6048387096774194,0.6048387096774194,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3951612903225806,0.3951612903225806,1.0,-0.0,784.0,336.4720183933099,62.14916666666667,d17fb47064bdfcb2,188,188,0,0.0,-784.0,-336.4720183933099,-62.14916666666667,1.0,-0.3951612903225806,0.0,0.0
266,train_balanced_1000265,single_stage_progress_quality_failure_v2,0.5706134094151212,0.5706134094151212,0.5706134094151212,0.5706134094151212,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4293865905848789,0.4293865905848789,1.0,-0.0,903.0000000000002,644.1155433484704,77.33333333333336,d17fb47064bdfcb2,254,254,0,0.0,-903.0000000000002,-644.1155433484704,-77.33333333333336,1.0,-0.4293865905848789,0.0,0.0
267,train_fatigue_bottleneck_1000266,single_stage_progress_quality_failure_v2,0.4379881743192934,0.4379881743192934,0.4379881743192934,0.4379881743192934,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5620118256807066,0.5620118256807066,1.0,-0.0,1539.7999999999995,1281.7037658353192,23.125833333333336,d17fb47064bdfcb2,298,298,0,0.0,-1539.7999999999995,-1281.7037658353192,-23.125833333333336,1.0,-0.5620118256807066,0.0,0.0
268,train_fatigue_bottleneck_1000267,single_stage_progress_quality_failure_v2,0.4270918603409616,0.4270918603409616,0.4270918603409616,0.4270918603409616,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5729081396590384,0.5729081396590384,1.0,-0.0,1609.7,985.56703541379,44.81138888888891,d17fb47064bdfcb2,303,303,0,0.0,-1609.7,-985.56703541379,-44.81138888888891,1.0,-0.5729081396590384,0.0,0.0
269,train_balanced_1000268,single_stage_progress_quality_failure_v2,0.5909583374372109,0.5909583374372107,0.5909583374372107,0.5909583374372107,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.40904166256278934,0.40904166256278934,1.0,-0.0,830.6000000000003,516.09443928596,125.15472222222228,d17fb47064bdfcb2,228,228,0,0.0,-830.6000000000003,-516.09443928596,-125.15472222222228,1.0,-0.40904166256278934,0.0,0.0
270,train_balanced_1000269,single_stage_progress_quality_failure_v2,0.5965697240865026,0.5965697240865026,0.5965697240865026,0.5965697240865026,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.40343027591349745,0.40343027591349745,1.0,-0.0,811.5000000000001,421.6527924564999,100.3413888888889,d17fb47064bdfcb2,205,205,0,0.0,-811.5000000000001,-421.6527924564999,-100.3413888888889,1.0,-0.40343027591349745,0.0,0.0
271,train_fatigue_bottleneck_1000270,single_stage_progress_quality_failure_v2,0.4473939303556781,0.4473939303556781,0.4473939303556781,0.4473939303556781,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5526060696443219,0.5526060696443219,1.0,-0.0,1482.2000000000005,1400.3230235589804,0.7688888888888901,d17fb47064bdfcb2,298,298,0,0.0,-1482.2000000000005,-1400.3230235589804,-0.768888888888891,1.0,-0.5526060696443219,0.0,0.0
272,train_machine_bottleneck_1000271,single_stage_progress_quality_failure_v2,0.5082592121982212,0.5082592121982212,0.5082592121982212,0.5082592121982212,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4917407878017788,0.4917407878017788,1.0,-0.0,1160.9999999999998,899.798922796591,180.81555555555556,d17fb47064bdfcb2,252,252,0,0.0,-1160.9999999999998,-899.798922796591,-180.81555555555556,1.0,-0.4917407878017788,0.0,0.0
273,train_fatigue_bottleneck_1000272,single_stage_progress_quality_failure_v2,0.41100113025310814,0.41100113025310814,0.41100113025310814,0.41100113025310814,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5889988697468919,0.5889988697468919,1.0,-0.0,1719.7000000000007,1210.4771042601394,31.011388888888906,d17fb47064bdfcb2,303,303,0,0.0,-1719.7000000000007,-1210.4771042601394,-31.011388888888906,1.0,-0.5889988697468919,0.0,0.0
274,train_balanced_1000273,single_stage_progress_quality_failure_v2,0.6367398917542186,0.6367398917542184,0.6367398917542184,0.6367398917542184,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.36326010824578153,0.36326010824578153,1.0,-0.0,684.5999999999998,429.32264262959006,56.4125,d17fb47064bdfcb2,181,181,0,0.0,-684.5999999999998,-429.32264262959006,-56.4125,1.0,-0.36326010824578153,0.0,0.0
275,train_balanced_1000274,single_stage_progress_quality_failure_v2,0.588697017268446,0.588697017268446,0.588697017268446,0.588697017268446,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.411302982731554,0.411302982731554,1.0,-0.0,838.3999999999995,598.6515362180904,58.7488888888889,d17fb47064bdfcb2,224,224,0,0.0,-838.3999999999995,-598.6515362180904,-58.7488888888889,1.0,-0.411302982731554,0.0,0.0
276,train_balanced_1000275,single_stage_progress_quality_failure_v2,0.644364495516297,0.644364495516297,0.644364495516297,0.644364495516297,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.35563550448370296,0.35563550448370296,1.0,-0.0,662.3000000000001,277.0286222346999,0.791388888888889,d17fb47064bdfcb2,160,160,0,0.0,-662.3000000000001,-277.0286222346999,-0.791388888888889,1.0,-0.35563550448370296,0.0,0.0
277,train_balanced_1000276,single_stage_progress_quality_failure_v2,0.65355917433691,0.6535591743369098,0.6535591743369098,0.6535591743369098,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.34644082566309015,0.34644082566309015,1.0,-0.0,636.0999999999998,395.6497205295497,77.81000000000002,d17fb47064bdfcb2,162,162,0,0.0,-636.0999999999998,-395.6497205295497,-77.81000000000002,1.0,-0.34644082566309015,0.0,0.0
278,train_machine_bottleneck_1000277,single_stage_progress_quality_failure_v2,0.4739710877636464,0.4739710877636464,0.4739710877636464,0.4739710877636464,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5260289122363536,0.5260289122363536,1.0,-0.0,1331.8000000000002,949.6920839061801,107.72138888888894,d17fb47064bdfcb2,277,277,0,0.0,-1331.8000000000002,-949.6920839061801,-107.72138888888894,1.0,-0.5260289122363536,0.0,0.0
279,train_balanced_1000278,single_stage_progress_quality_failure_v2,0.6366047745358092,0.636604774535809,0.636604774535809,0.636604774535809,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.363395225464191,0.363395225464191,1.0,-0.0,685.0,517.7824208549201,95.78472222222221,d17fb47064bdfcb2,173,173,0,0.0,-685.0,-517.7824208549201,-95.78472222222221,1.0,-0.363395225464191,0.0,0.0
280,train_high_arrival_pressure_1000279,single_stage_progress_quality_failure_v2,0.4616449949988459,0.4616449949988459,0.4616449949988459,0.4616449949988459,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5383550050011541,0.5383550050011541,1.0,-0.0,1399.4,1123.3080132804698,95.2533333333334,d17fb47064bdfcb2,283,283,0,0.0,-1399.4,-1123.3080132804698,-95.2533333333334,1.0,-0.5383550050011541,0.0,0.0
281,train_high_arrival_pressure_1000280,single_stage_progress_quality_failure_v2,0.49325879644853665,0.49325879644853665,0.49325879644853665,0.49325879644853665,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5067412035514633,0.5067412035514633,1.0,-0.0,1232.8000000000002,562.7231884067298,141.02888888888887,d17fb47064bdfcb2,231,231,0,0.0,-1232.8000000000002,-562.7231884067298,-141.02888888888887,1.0,-0.5067412035514633,0.0,0.0
282,train_balanced_1000281,single_stage_progress_quality_failure_v2,0.637958532695375,0.6379585326953747,0.6379585326953747,0.6379585326953747,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3620414673046252,0.3620414673046252,1.0,-0.0,681.0,510.8554504266401,29.071388888888887,d17fb47064bdfcb2,173,173,0,0.0,-681.0,-510.8554504266401,-29.071388888888887,1.0,-0.3620414673046252,0.0,0.0
283,train_balanced_1000282,single_stage_progress_quality_failure_v2,0.5729564553093967,0.5729564553093965,0.5729564553093965,0.5729564553093965,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.42704354469060346,0.42704354469060346,1.0,-0.0,894.4,451.8073243274199,103.83222222222224,d17fb47064bdfcb2,221,221,0,0.0,-894.4,-451.8073243274199,-103.83222222222224,1.0,-0.42704354469060346,0.0,0.0
284,train_fatigue_bottleneck_1000283,single_stage_progress_quality_failure_v2,0.4006811579685464,0.4006811579685464,0.4006811579685464,0.4006811579685464,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5993188420314536,0.5993188420314536,1.0,-0.0,1794.9000000000005,1290.5650764202699,96.59888888888888,d17fb47064bdfcb2,282,282,0,0.0,-1794.9000000000005,-1290.5650764202699,-96.59888888888888,1.0,-0.5993188420314536,0.0,0.0
285,train_balanced_1000284,single_stage_progress_quality_failure_v2,0.5603025633842273,0.5603025633842273,0.5603025633842273,0.5603025633842273,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4396974366157726,0.4396974366157726,1.0,-0.0,941.7000000000003,927.0291924111108,97.1222222222222,d17fb47064bdfcb2,269,269,0,0.0,-941.7000000000003,-927.0291924111108,-97.1222222222222,1.0,-0.4396974366157726,0.0,0.0
286,train_balanced_1000285,single_stage_progress_quality_failure_v2,0.673325103804287,0.6733251038042869,0.6733251038042869,0.6733251038042869,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.32667489619571316,0.32667489619571316,1.0,-0.0,582.1999999999999,244.30831540684,26.168888888888887,d17fb47064bdfcb2,142,142,0,0.0,-582.1999999999999,-244.30831540684,-26.168888888888887,1.0,-0.32667489619571316,0.0,0.0
287,train_easy_1000286,single_stage_progress_quality_failure_v2,0.7168458781362008,0.7168458781362008,0.7168458781362008,0.7168458781362008,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.28315412186379924,0.28315412186379924,1.0,-0.0,473.99999999999994,255.19758531583997,31.094722222222227,d17fb47064bdfcb2,144,144,0,0.0,-473.99999999999994,-255.19758531583997,-31.094722222222227,1.0,-0.28315412186379924,0.0,0.0
288,train_worker_bottleneck_1000287,single_stage_progress_quality_failure_v2,0.4970178926441352,0.4970178926441352,0.4970178926441352,0.4970178926441352,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5029821073558648,0.5029821073558648,1.0,-0.0,1214.3999999999999,934.2251180732497,83.49,d17fb47064bdfcb2,268,268,0,0.0,-1214.3999999999999,-934.2251180732497,-83.49,1.0,-0.5029821073558648,0.0,0.0
289,train_high_arrival_pressure_1000288,single_stage_progress_quality_failure_v2,0.43482987281226226,0.43482987281226226,0.43482987281226226,0.43482987281226226,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5651701271877377,0.5651701271877377,1.0,-0.0,1559.6999999999991,687.6899315477195,41.54555555555556,d17fb47064bdfcb2,277,277,0,0.0,-1559.6999999999991,-687.6899315477195,-41.54555555555556,1.0,-0.5651701271877377,0.0,0.0
290,train_high_arrival_pressure_1000289,single_stage_progress_quality_failure_v2,0.4648460197559561,0.4648460197559561,0.4648460197559561,0.4648460197559561,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5351539802440439,0.5351539802440439,1.0,-0.0,1381.4999999999998,628.7876769401101,117.20138888888887,d17fb47064bdfcb2,241,241,0,0.0,-1381.4999999999998,-628.7876769401101,-117.20138888888887,1.0,-0.5351539802440439,0.0,0.0
291,train_reconfiguration_bottleneck_1000290,single_stage_progress_quality_failure_v2,0.49271196879490853,0.49271196879490853,0.49271196879490853,0.49271196879490853,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5072880312050915,0.5072880312050915,1.0,-0.0,1235.5000000000002,1493.2730335283907,56.41222222222225,d17fb47064bdfcb2,273,273,0,0.0,-1235.5000000000002,-1493.2730335283907,-56.41222222222225,1.0,-0.5072880312050915,0.0,0.0
292,train_balanced_1000291,single_stage_progress_quality_failure_v2,0.5824111822947,0.5824111822947,0.5824111822947,0.5824111822947,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4175888177053,0.4175888177053,1.0,-0.0,860.4000000000001,658.8562568378702,117.16250000000002,d17fb47064bdfcb2,237,237,0,0.0,-860.4000000000001,-658.8562568378702,-117.16250000000002,1.0,-0.4175888177053,0.0,0.0
293,train_balanced_1000292,single_stage_progress_quality_failure_v2,0.5719187875321703,0.5719187875321704,0.5719187875321704,0.5719187875321704,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4280812124678296,0.4280812124678296,1.0,-0.0,898.1999999999999,443.28697880313996,85.22805555555557,d17fb47064bdfcb2,219,219,0,0.0,-898.1999999999999,-443.28697880313996,-85.22805555555557,1.0,-0.4280812124678296,0.0,0.0
294,train_high_arrival_pressure_1000293,single_stage_progress_quality_failure_v2,0.46829268292682913,0.46829268292682913,0.46829268292682913,0.46829268292682913,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5317073170731709,0.5317073170731709,1.0,-0.0,1362.5000000000002,736.6138699320401,121.24916666666668,d17fb47064bdfcb2,244,244,0,0.0,-1362.5000000000002,-736.6138699320401,-121.24916666666668,1.0,-0.5317073170731709,0.0,0.0
295,train_machine_bottleneck_1000294,single_stage_progress_quality_failure_v2,0.44717719396310796,0.44717719396310796,0.44717719396310796,0.44717719396310796,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.552822806036892,0.552822806036892,1.0,-0.0,1483.4999999999995,671.8791064269004,115.25138888888891,d17fb47064bdfcb2,270,270,0,0.0,-1483.4999999999995,-671.8791064269004,-115.25138888888891,1.0,-0.552822806036892,0.0,0.0
296,train_high_arrival_pressure_1000295,single_stage_progress_quality_failure_v2,0.4082604701799747,0.4082604701799747,0.4082604701799747,0.4082604701799747,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5917395298200253,0.5917395298200253,1.0,-0.0,1739.3000000000006,1211.0389006131104,163.4847222222223,d17fb47064bdfcb2,302,302,0,0.0,-1739.3000000000006,-1211.0389006131104,-163.4847222222223,1.0,-0.5917395298200253,0.0,0.0
297,train_machine_bottleneck_1000296,single_stage_progress_quality_failure_v2,0.4590841271663033,0.4590841271663033,0.4590841271663033,0.4590841271663033,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5409158728336967,0.5409158728336967,1.0,-0.0,1413.9,983.7847116210802,71.24805555555555,d17fb47064bdfcb2,291,291,0,0.0,-1413.9,-983.7847116210802,-71.24805555555555,1.0,-0.5409158728336967,0.0,0.0
298,train_machine_bottleneck_1000297,single_stage_progress_quality_failure_v2,0.4443621551564526,0.4443621551564526,0.4443621551564526,0.4443621551564526,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5556378448435474,0.5556378448435474,1.0,-0.0,1500.4999999999998,828.05365171928,73.19555555555553,d17fb47064bdfcb2,277,277,0,0.0,-1500.4999999999998,-828.05365171928,-73.19555555555553,1.0,-0.5556378448435474,0.0,0.0
299,train_machine_bottleneck_1000298,single_stage_progress_quality_failure_v2,0.5112256635283092,0.5112256635283092,0.5112256635283092,0.5112256635283092,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4887743364716908,0.4887743364716908,1.0,-0.0,1147.3,617.4789361691201,135.30138888888885,d17fb47064bdfcb2,244,244,0,0.0,-1147.3,-617.4789361691201,-135.30138888888885,1.0,-0.4887743364716908,0.0,0.0
300,train_balanced_1000299,single_stage_progress_quality_failure_v2,0.6433971368827408,0.6433971368827409,0.6433971368827409,0.6433971368827409,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.35660286311725914,0.35660286311725914,1.0,-0.0,665.1,413.09190468302984,52.79138888888891,d17fb47064bdfcb2,186,186,0,0.0,-665.1,-413.09190468302984,-52.79138888888891,1.0,-0.35660286311725914,0.0,0.0
301,train_easy_1000300,single_stage_progress_quality_failure_v2,0.7023705004389816,0.7023705004389815,0.7023705004389815,0.7023705004389815,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.2976294995610185,0.2976294995610185,1.0,-0.0,508.50000000000006,347.17373568042,25.86583333333334,d17fb47064bdfcb2,156,156,0,0.0,-508.50000000000006,-347.17373568042,-25.86583333333334,1.0,-0.2976294995610185,0.0,0.0
302,train_balanced_1000301,single_stage_progress_quality_failure_v2,0.5937654626422564,0.5937654626422564,0.5937654626422564,0.5937654626422564,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4062345373577436,0.4062345373577436,1.0,-0.0,820.9999999999999,711.2659087295001,177.40916666666672,d17fb47064bdfcb2,234,234,0,0.0,-820.9999999999999,-711.2659087295001,-177.40916666666672,1.0,-0.4062345373577436,0.0,0.0
303,train_fatigue_bottleneck_1000302,single_stage_progress_quality_failure_v2,0.3514526710403,0.3514526710403,0.3514526710403,0.3514526710403,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6485473289597,0.6485473289597,1.0,-0.0,2214.3999999999996,1801.6734520754596,9.402222222222212,d17fb47064bdfcb2,419,419,0,0.0,-2214.3999999999996,-1801.6734520754596,-9.402222222222212,1.0,-0.6485473289597,0.0,0.0
