instance_id,seed,pressure_type,cost_profile,ood_factor,terminated,truncated,task_succeeded,task_failed,termination_reason,decisions,makespan,completed_orders,unfinished_orders,initial_progress,operation_progress,reward_version,initial_preference_quality_score,single_stage_proxy_return,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,preference,preference_key,preference_quality_score,actual_preference_quality_score,terminal_failure_penalty_configured,terminal_failure_penalty_applied,base_cumulative_reward,training_cumulative_reward,preference_flow,preference_cost,preference_variance,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_wait_count,forced_production_pair_count,forced_production_wait_count,forced_worker_pair_count,forced_worker_wait_count,forced_pair_wait_physically_unavailable_count,forced_wait_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_wait_count,forced_future_event_wait_count,forced_direct_process_count,forced_commit_reconfig_count,forced_worker_assign_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,quality_score,heuristic_quality_score,reward_quality_score,heuristic_reward_quality_score,quality_metric_version,quality_metric_sha256,decode_mode,result_role,action_trace_sha256,sampling_seed,sampling_repeat,derived_sampling_seed,sampling_evaluation_key,sampling_rng_version,inference_time_seconds,solve_time_seconds,inference_time_per_decision_ms,heuristic_completed,heuristic_makespan,heuristic_flow_time,heuristic_reconfiguration_cost,heuristic_worker_load_variance,relative_heuristic_gap_percent,makespan_heuristic_gap_percent,reconfiguration_cost_heuristic_gap_percent,worker_load_variance_heuristic_gap_percent,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,minimum_worker_alternatives,wait_total_ticks,wait_total_time,production_wait_ticks,production_wait_time,worker_wait_ticks,worker_wait_time,wait_min_estimated_deadline_slack_ticks,ranker_top_decision_count,ranker_top_selected_count,ranker_top_selection_rate,context_override_count,context_override_rate,production_pair_plus_wait_state_count,production_decision_state_count,production_pair_plus_wait_ratio,worker_pair_plus_wait_state_count,worker_decision_state_count,worker_pair_plus_wait_ratio,mean_commit_set_logit,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,wait_reason_counts,wait_mask_reason_counts,direct_process_action_count,commit_reconfig_action_count,worker_assign_action_count,wait_action_count,production_wait_action_count,worker_wait_action_count,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,schedule_violation_count,total_effective_load,max_module_load,ready_configuration_gap_ratio,heuristic_reconfiguration_ratio,mean_wave_overlap_ratio
test_fatigue_bottleneck_3000011,3000011,fatigue_bottleneck,balanced_cost,,True,False,True,False,completed,267,150.20000000000002,16,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.44070659958132874,1522.9000000000003,1522.9000000000003,911.5502068693401,34.3088888888889,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.5592934004186713,0.5592934004186713,1.0,-0.0,0.44070659958132874,0.44070659958132874,1.0,0.0,0.0,118,87,31,0,236,0,87,0,31,0,118,16,21,2,33,7,118,0,0,0,85,5,1.388235294117647,0.5040945593915945,0.45114635017864435,0.5592934004186713,0.5336727159678234,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,9d6cb0eb76386c9f3bd2e0d6bd93344a754d8263114c4509c647be4acf98666d,300011,0,2429233695395078075,,evaluation_unit_sha256_v2,7.066174800507724,141.22257799981162,26.46507415920496,True,158.4,1373.3,956.8397972415,11.5833333333,10.893468288065272,-5.176767676767669,-4.733246934620257,196.19184652363424,0.7427808929000002,0.5636665950666667,0.75,9,0.09090909090909091,2,2,0,1502,150.20000000000002,1119,111.9,383,38.300000000000004,898,149,51,0.3422818791946309,4,0.026845637583892617,194,194,1.0,73,73,1.0,0,42,0,0,"{""external_event:DIS_COMPLETE"": 17, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 1, ""external_event:INS_COMPLETE"": 14, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:ORDER_RELEASE"": 15, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 1, ""external_event:PROCESS_COMPLETE"": 70, ""reconfiguration_duration_improved"": 1, ""worker_phase_handoff"": 37}","{""external_event:DIS_COMPLETE"": 66, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 6, ""external_event:INS_COMPLETE"": 46, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 4, ""external_event:ORDER_RELEASE"": 45, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 2, ""external_event:PROCESS_COMPLETE"": 258, ""reconfiguration_duration_improved"": 16, ""worker_phase_handoff"": 88, ""worker_recovery_feasible"": 2}",56,18,36,157,120,37,6.300000000000001,18,0.7777777777777778,0,0.3811979167,0.3465,0.5540540541,0.2702702703,0.8487002165
test_high_arrival_pressure_3000012,3000012,high_arrival_pressure,balanced_cost,,True,False,True,False,completed,272,149.0,16,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.4892766859659138,1252.5999999999997,1252.5999999999997,755.3470793950296,88.33583333333337,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.5107233140340862,0.5107233140340862,1.0,-0.0,0.4892766859659138,0.4892766859659138,1.0,0.0,0.0,145,114,31,0,290,0,114,0,31,0,145,19,20,0,39,1,145,0,0,0,106,4,1.3679245283018868,0.5121674353330896,0.36753352095432884,0.5107233140340862,0.4883165614872932,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,8b767c6abb5f6ac214e76456dd40391e3342787c0aa360d7e6d557b57898e20b,300011,0,1589703336695965795,,evaluation_unit_sha256_v2,7.196441701380536,142.82610369985923,26.4575062550755,True,137.8,1145.2,633.1456350308,1.8322222222,9.37827453719871,8.127721335268497,19.300684961412546,4721.240145601229,0.7091000000000001,0.33365327638333336,0.75,1,0.009615384615384616,0,0,1,1490,149.0,1121,112.10000000000001,369,36.9,910,127,54,0.4251968503937008,5,0.03937007874015748,199,199,1.0,73,73,1.0,0,34,0,0,"{""external_event:DIS_COMPLETE"": 17, ""external_event:INS_COMPLETE"": 15, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:ORDER_RELEASE"": 14, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 1, ""external_event:PROCESS_COMPLETE"": 72, ""reconfiguration_duration_improved"": 3, ""worker_phase_handoff"": 39}","{""external_event:DIS_COMPLETE"": 66, ""external_event:INS_COMPLETE"": 46, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 6, ""external_event:ORDER_RELEASE"": 47, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 6, ""external_event:PROCESS_COMPLETE"": 270, ""reconfiguration_duration_improved"": 16, ""worker_phase_handoff"": 86}",58,17,34,163,124,39,6.6000000000000005,17,0.8235294117647058,0,0.3730729167,0.2003333333,0.3466666667,0.2,0.8231934249
test_balanced_3000013,3000013,balanced,fixed_cost_dominant,,True,False,True,False,completed,193,218.20000000000002,18,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.604351329572925,785.6,785.6,351.2990043560502,37.38916666666668,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.3956486704270749,0.3956486704270749,1.0,-0.0,0.6043513295729249,0.6043513295729249,1.0,0.0,0.0,87,71,16,0,174,0,71,0,16,0,87,5,4,0,9,0,87,0,0,0,66,4,1.3181818181818181,0.36138507552790455,0.28869394657188724,0.3956486704270749,0.3885661877101804,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,dfd89226243c1cc73c571b5ef97655ffbbbeb02bc58517c6fbf0d2d8bfd4152a,300011,0,162977077529245978,,evaluation_unit_sha256_v2,5.049813500838354,113.3320182999596,26.16483679190857,True,214.6,762.6,424.5061390068,1.2847222222,3.015997901914503,1.677539608574102,-17.24524757687359,2810.2918919422327,0.3786,0.2324522552,0.75,0,0.0,0,0,1,2182,218.20000000000002,1900,190.0,282,28.200000000000003,218,106,47,0.44339622641509435,1,0.009433962264150943,158,160,0.9875,33,33,1.0,0,20,0,0,"{""external_event:DIS_COMPLETE"": 7, ""external_event:DIS_COMPLETE+ORDER_RELEASE"": 1, ""external_event:INS_COMPLETE"": 8, ""external_event:ORDER_RELEASE"": 17, ""external_event:PROCESS_COMPLETE"": 63, ""worker_phase_handoff"": 17}","{""external_event:DIS_COMPLETE"": 20, ""external_event:DIS_COMPLETE+ORDER_RELEASE"": 2, ""external_event:INS_COMPLETE"": 38, ""external_event:ORDER_RELEASE"": 73, ""external_event:PROCESS_COMPLETE"": 202, ""no_state_progress"": 4, ""reconfiguration_duration_improved"": 4, ""worker_phase_handoff"": 42}",56,8,16,113,96,17,2.1,8,0.625,0,0.3365104167,0.19925,0.171875,0.15625,0.3224571227
test_machine_bottleneck_3000014,3000014,machine_bottleneck,balanced_cost,,True,False,True,False,completed,293,203.9,18,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.44472445613905043,1498.3000000000006,1498.3000000000006,823.9891238567601,88.81333333333333,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.5552755438609496,0.5552755438609496,1.0,-0.0,0.44472445613905043,0.44472445613905043,1.0,0.0,0.0,143,110,33,0,286,0,110,0,33,0,143,18,12,0,30,0,143,0,0,0,102,4,1.4019607843137254,0.5411239176717839,0.42476313490218337,0.5552755438609496,0.5510494219761308,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,c4d7a673044e0ffd0fc6e8d0ce51fff84e9540b2bb8c9b6628e2fd8379cd26a2,300011,0,4114412474905204691,,evaluation_unit_sha256_v2,7.707345898961648,148.61887889984064,26.30493480874283,True,200.7,1472.9,870.9912435087,2.5158333333,1.7244891031299168,1.594419531639271,-5.3963940512876585,3430.17555486625,0.6369755574999999,0.3012797401333333,0.75,0,0.0,0,0,1,2039,203.9,1540,154.0,499,49.900000000000006,361,150,60,0.4,3,0.02,220,220,1.0,73,73,1.0,0,44,0,0,"{""external_event:DIS_COMPLETE"": 16, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:INS_COMPLETE"": 18, ""external_event:ORDER_RELEASE"": 18, ""external_event:PROCESS_COMPLETE"": 83, ""worker_phase_handoff"": 37}","{""external_event:DIS_COMPLETE"": 60, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 4, ""external_event:INS_COMPLETE"": 60, ""external_event:ORDER_RELEASE"": 67, ""external_event:PROCESS_COMPLETE"": 306, ""reconfiguration_duration_improved"": 6, ""worker_phase_handoff"": 82}",66,18,36,173,136,37,6.0,18,0.8888888888888888,0,0.4673958333,0.4215833333,0.380952381,0.2380952381,0.563751215
test_reconfiguration_bottleneck_3000015,3000015,reconfiguration_bottleneck,balanced_cost,,False,True,False,True,horizon,422,240.0,16,1,0.0,0.9852941176470589,single_stage_progress_quality_failure_v2,0.0,-0.6512457418150203,,2101.6000000000013,3304.904821276931,9.23805555555556,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,1.0,0.6365398594620791,1.0,1.0,0.34875425818497974,-0.6512457418150204,1.0,0.0,0.0,228,122,106,0,456,0,122,0,106,0,228,152,108,94,90,144,228,0,0,0,134,5,1.7014925373134329,0.5797715753866001,0.47848258291645795,1.0,0.530295913574448,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,4ddca0ff1a7641f908070dc1ba735178b6d917d76d53d704de77b2eddc4cdde2,300011,0,6240111586054429331,,evaluation_unit_sha256_v2,11.83915209886618,160.54144579987042,28.054862793521753,True,204.5,1354.8,1582.8788009685,8.6455555556,55.1225273103042,17.359413202933986,108.79076902506955,6.8532322318116305,0.7500000000000002,0.7487351919333333,0.75,622,0.8360215053763441,90,90,0,2385,238.5,649,64.9,1736,173.60000000000002,-131,194,74,0.38144329896907214,1,0.005154639175257732,242,242,1.0,180,180,1.0,0,49,0,0,"{""external_event:DIS_COMPLETE"": 28, ""external_event:INS_COMPLETE"": 27, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:ORDER_RELEASE"": 16, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 1, ""external_event:PROCESS_COMPLETE"": 73, ""reconfiguration_duration_improved"": 2, ""worker_phase_handoff"": 124, ""worker_recovery_feasible"": 17}","{""external_event:DIS_COMPLETE"": 80, ""external_event:INS_COMPLETE"": 74, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:ORDER_RELEASE"": 67, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 2, ""external_event:PROCESS_COMPLETE"": 214, ""no_state_progress"": 1, ""reconfiguration_duration_improved"": 16, ""worker_phase_handoff"": 338, ""worker_recovery_feasible"": 50}",49,28,56,289,165,124,341.0,28,0.9285714285714286,0,0.3961458333,0.2135,0.5714285714,0.3116883117,0.6608854102
test_balanced_3000016,3000016,balanced,balanced_cost,,True,False,True,False,completed,198,209.60000000000002,17,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.601684717208183,794.3999999999996,794.3999999999996,369.73138559487,72.73583333333335,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.398315282791817,0.398315282791817,1.0,-0.0,0.6016847172081831,0.6016847172081831,1.0,0.0,0.0,95,77,18,0,190,0,77,0,18,0,95,8,8,0,16,0,95,0,0,0,73,3,1.3013698630136987,0.3986607976956564,0.31212962045734716,0.398315282791817,0.38797368286836337,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,53595d4971a3285a1d246764a94ace949f8b397955b886748449d1917c339532,300011,0,1475375636739963169,,evaluation_unit_sha256_v2,5.1716967017855495,115.53189929993823,26.11968031204823,True,204.3,760.7,508.1779562204,4.6622222222,4.430130143289022,2.594224180127269,-27.24371825476917,1460.1108198358445,0.30979999999999996,0.1597002198666667,0.75,0,0.0,0,0,2,2096,209.60000000000002,1795,179.5,301,30.1,304,103,47,0.4563106796116505,1,0.009708737864077669,160,161,0.9937888198757764,37,37,1.0,0,29,0,0,"{""external_event:DIS_COMPLETE"": 8, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:INS_COMPLETE"": 8, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:ORDER_RELEASE"": 16, ""external_event:PROCESS_COMPLETE"": 62, ""worker_phase_handoff"": 19}","{""external_event:DIS_COMPLETE"": 28, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 4, ""external_event:INS_COMPLETE"": 26, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:ORDER_RELEASE"": 71, ""external_event:PROCESS_COMPLETE"": 216, ""no_state_progress"": 2, ""reconfiguration_duration_improved"": 2, ""worker_phase_handoff"": 44}",56,9,18,115,96,19,1.5,9,0.6666666666666666,0,0.335625,0.1955833333,0.1692307692,0.2,0.3542397848
test_balanced_3000017,3000017,balanced,balanced_cost,,True,False,True,False,completed,171,191.10000000000002,15,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.6479831524380366,651.8999999999999,651.8999999999999,368.3911065645499,31.685555555555567,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.35201684756196333,0.35201684756196333,1.0,-0.0,0.6479831524380368,0.6479831524380368,1.0,0.0,0.0,92,77,15,0,184,0,77,0,15,0,92,8,9,1,16,0,92,0,0,0,67,4,1.373134328358209,0.334352192264463,0.25964866482534765,0.35201684756196333,0.33654005639409523,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,44cebdab920234a249b7db377b99215f9f8e6c1140e74e62895353a7b4cfede9,300011,0,1285723850188311192,,evaluation_unit_sha256_v2,4.445889600785449,102.1116990998853,25.99935439055818,True,185.5,608.7,369.2889263652,2.7622222222,7.097092163627372,3.018867924528314,-0.24312123558295348,1047.1037811838064,0.30700000000000005,0.17973815293333337,0.75,0,0.0,0,0,2,1911,191.10000000000002,1582,158.20000000000002,329,32.9,489,79,43,0.5443037974683544,0,0.0,139,139,1.0,32,32,1.0,0,15,0,0,"{""external_event:DIS_COMPLETE"": 8, ""external_event:INS_COMPLETE"": 8, ""external_event:ORDER_RELEASE"": 14, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 1, ""external_event:PROCESS_COMPLETE"": 53, ""worker_phase_handoff"": 16}","{""external_event:DIS_COMPLETE"": 24, ""external_event:INS_COMPLETE"": 22, ""external_event:ORDER_RELEASE"": 43, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 8, ""external_event:PROCESS_COMPLETE"": 204, ""reconfiguration_duration_improved"": 6, ""worker_phase_handoff"": 34}",47,8,16,100,84,16,5.6000000000000005,8,0.625,0,0.2764583333,0.1685,0.1636363636,0.1636363636,0.252772409
test_balanced_3000018,3000018,balanced,balanced_cost,,True,False,True,False,completed,287,217.3,18,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.547145723144264,993.1999999999999,993.1999999999999,964.4680177705601,123.82583333333336,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.4528542768557359,0.4528542768557359,1.0,-0.0,0.5471457231442642,0.5471457231442642,1.0,0.0,0.0,136,102,34,0,272,0,102,0,34,0,136,19,20,5,34,1,136,0,0,0,94,4,1.446808510638298,0.5161851905374075,0.32794755729034164,0.4528542768557359,0.4149765990639626,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,61158cdac88792b4f0d5185ce2b35e119d98a05bed43672b9927fea8c9da5d7f,300011,0,7978466175959795206,,evaluation_unit_sha256_v2,7.613032299792394,147.20195589982904,26.526244947011826,True,204.5,851.2,628.0777704873,1.21,16.682330827067656,6.259168704156485,53.55869338000429,10133.539944903585,0.6271999999999999,0.3505766143,0.75,1,0.007874015748031496,0,0,1,2173,217.3,1578,157.8,595,59.5,227,151,62,0.4105960264900662,3,0.019867549668874173,208,208,1.0,79,79,1.0,0,44,0,0,"{""external_event:DIS_COMPLETE"": 18, ""external_event:INS_COMPLETE"": 19, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:ORDER_RELEASE"": 18, ""external_event:PROCESS_COMPLETE"": 73, ""reconfiguration_duration_improved"": 4, ""worker_phase_handoff"": 39}","{""external_event:DIS_COMPLETE"": 56, ""external_event:INS_COMPLETE"": 52, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:ORDER_RELEASE"": 59, ""external_event:PROCESS_COMPLETE"": 288, ""reconfiguration_duration_improved"": 30, ""worker_phase_handoff"": 86}",55,20,40,172,133,39,6.2,20,0.8,0,0.371875,0.2068333333,0.2133333333,0.1866666667,0.3464692564
test_balanced_3000019,3000019,balanced,balanced_cost,,True,False,True,False,completed,205,218.3,15,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.6077795786061589,774.3999999999997,774.3999999999997,479.1389220291202,113.73916666666668,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.39222042139384106,0.39222042139384106,1.0,-0.0,0.607779578606159,0.607779578606159,1.0,0.0,0.0,102,81,21,0,204,0,81,0,21,0,102,12,10,1,21,0,102,0,0,0,76,4,1.3421052631578947,0.43221676226707384,0.29380085799581857,0.39222042139384106,0.3792033109156751,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,93e2b14ab5c999e7ccf00c8a3815d2c62dcbb2c77a4225b16fca398452fe8123,300011,0,3990988244446913500,,evaluation_unit_sha256_v2,5.361757199279964,118.33847489999607,26.154913167219338,True,213.0,733.0,490.9765337754,1.39,5.648021828103649,2.4882629107981273,-2.411034119136744,8082.673860911273,0.6792,0.22959064623333336,0.75,0,0.0,0,0,2,2183,218.3,1830,183.0,353,35.300000000000004,217,103,55,0.5339805825242718,5,0.04854368932038835,160,160,1.0,45,45,1.0,0,29,0,0,"{""external_event:DIS_COMPLETE"": 9, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:INS_COMPLETE"": 11, ""external_event:ORDER_RELEASE"": 15, ""external_event:PROCESS_COMPLETE"": 60, ""worker_phase_handoff"": 23}","{""external_event:DIS_COMPLETE"": 26, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 6, ""external_event:INS_COMPLETE"": 38, ""external_event:ORDER_RELEASE"": 59, ""external_event:PROCESS_COMPLETE"": 220, ""reconfiguration_duration_improved"": 6, ""worker_phase_handoff"": 54}",52,11,22,120,97,23,2.1,11,0.8181818181818182,0,0.3199479167,0.1694444444,0.2222222222,0.1904761905,0.2420470815
test_balanced_3000000,3000000,balanced,balanced_cost,,True,False,True,False,completed,177,189.70000000000002,14,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.6489994591671175,648.9999999999999,648.9999999999999,437.2736436501101,102.37222222222226,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.3510005408328825,0.3510005408328825,1.0,-0.0,0.6489994591671173,0.6489994591671173,1.0,0.0,0.0,93,75,18,0,186,0,75,0,18,0,93,10,9,0,19,0,93,0,0,0,66,3,1.4090909090909092,0.40114299076525783,0.2525464155302223,0.3510005408328825,0.3238293796134558,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,e5a40ec7bdf12ccc1f68788209eccff5b732a5e9d36c7789e9dcc6d144d5695f,300012,1,7730524122093058333,,evaluation_unit_sha256_v2,4.364853500388563,103.63064699992537,24.660189267731994,True,183.3,574.7,331.9508952146,4.3080555556,12.928484426657358,3.491543917075835,31.728412230194753,2276.29763360757,0.4596796611000001,0.21589640555,0.75,0,0.0,0,0,2,1897,189.70000000000002,1440,144.0,457,45.7,503,84,42,0.5,3,0.03571428571428571,138,139,0.9928057553956835,38,38,1.0,0,28,0,0,"{""external_event:DIS_COMPLETE"": 9, ""external_event:INS_COMPLETE"": 9, ""external_event:ORDER_RELEASE"": 14, ""external_event:PROCESS_COMPLETE"": 53, ""worker_phase_handoff"": 20}","{""external_event:DIS_COMPLETE"": 30, ""external_event:INS_COMPLETE"": 32, ""external_event:ORDER_RELEASE"": 51, ""external_event:PROCESS_COMPLETE"": 180, ""no_state_progress"": 2, ""reconfiguration_duration_improved"": 14, ""worker_phase_handoff"": 44}",45,9,18,105,85,20,2.2,9,0.8888888888888888,0,0.26671875,0.1500833333,0.1481481481,0.1481481481,0.2953631692
test_machine_bottleneck_3000001,3000001,machine_bottleneck,labor_dominant,,True,False,True,False,completed,246,190.60000000000002,16,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.5181123440265964,1116.1000000000001,1116.1000000000001,647.3204588482402,104.8413888888889,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.4818876559734035,0.4818876559734035,1.0,-0.0,0.5181123440265966,0.5181123440265966,1.0,0.0,0.0,107,78,29,0,214,0,78,0,29,0,107,11,13,0,24,0,107,0,0,0,73,5,1.4657534246575343,0.49424768379238926,0.37295740656908716,0.4818876559734035,0.46834433565194267,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,caffb985b87cb2377fddf7404257eead78b85ba2475d7967fd54c73447372a50,300012,1,4240123276627675273,,evaluation_unit_sha256_v2,6.158139002975076,133.5706138999667,25.033085377947465,True,179.7,1057.1,759.1407361555,2.4447222222,5.581307350298007,6.065664997217604,-14.729848100834223,4188.478582018303,0.6600999999999999,0.3083505156,0.75,0,0.0,0,0,1,1906,190.60000000000002,1461,146.1,445,44.5,494,139,53,0.381294964028777,4,0.02877697841726619,183,183,1.0,63,63,1.0,0,45,0,0,"{""external_event:DIS_COMPLETE"": 16, ""external_event:INS_COMPLETE"": 16, ""external_event:ORDER_RELEASE"": 14, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 2, ""external_event:PROCESS_COMPLETE"": 66, ""reconfiguration_duration_improved"": 1, ""worker_phase_handoff"": 31}","{""external_event:DIS_COMPLETE"": 56, ""external_event:INS_COMPLETE"": 54, ""external_event:ORDER_RELEASE"": 45, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 12, ""external_event:PROCESS_COMPLETE"": 238, ""reconfiguration_duration_improved"": 16, ""worker_phase_handoff"": 70}",52,16,32,146,115,31,3.6,16,0.6875,0,0.3905208333,0.3576666667,0.3676470588,0.2794117647,0.5983225536
test_reconfiguration_bottleneck_3000002,3000002,reconfiguration_bottleneck,fixed_cost_dominant,,True,False,True,False,completed,282,192.4,16,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.5119453924914675,1144.0,1144.0,1001.6951784892103,121.23555555555556,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.48805460750853247,0.48805460750853247,1.0,-0.0,0.5119453924914675,0.5119453924914675,1.0,0.0,0.0,131,92,39,0,262,0,92,0,39,0,131,44,16,5,43,39,131,0,0,0,86,8,1.5232558139534884,0.5357552480923502,0.46248938340024776,0.48805460750853247,0.514680902693521,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,0f578c22d0597a5adaac8f96836dc93852f945e8c4f3624b01942fb185886ed7,300012,1,5410848691043856757,,evaluation_unit_sha256_v2,7.294662898639217,143.09248829982243,25.86759893134474,True,215.9,1272.6,1648.0583407638,5.0780555556,-10.105296243910098,-10.884668828161185,-39.21967725821101,2287.4405119861067,0.7495999999999998,0.5483862405833332,0.75,78,0.41935483870967744,16,16,0,1924,192.4,1126,112.60000000000001,798,79.80000000000001,476,151,67,0.44370860927152317,1,0.006622516556291391,193,193,1.0,89,89,1.0,0,41,0,0,"{""external_event:DIS_COMPLETE"": 17, ""external_event:INS_COMPLETE"": 16, ""external_event:INS_COMPLETE+ORDER_RELEASE"": 1, ""external_event:ORDER_RELEASE"": 15, ""external_event:PROCESS_COMPLETE"": 68, ""reconfiguration_duration_improved"": 2, ""worker_phase_handoff"": 55, ""worker_recovery_feasible"": 4}","{""external_event:DIS_COMPLETE"": 56, ""external_event:INS_COMPLETE"": 56, ""external_event:INS_COMPLETE+ORDER_RELEASE"": 4, ""external_event:ORDER_RELEASE"": 57, ""external_event:PROCESS_COMPLETE"": 210, ""reconfiguration_duration_improved"": 18, ""worker_phase_handoff"": 152, ""worker_recovery_feasible"": 10}",53,17,34,178,123,55,42.7,17,1.0,0,0.3818229167,0.2333333333,0.5428571429,0.3857142857,0.5873142004
