update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,preference_stage,e2_7_safety_replay_pass,e2_7_safety_replay_rollback,failure_reason,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,counterfactual_loss,counterfactual_eligible_count,counterfactual_control_evaluated_state_count,counterfactual_high_flow_commit_flip_count,counterfactual_high_flow_commit_flip_rate,counterfactual_state_scale_mean,counterfactual_state_scale_max,counterfactual_low_flow_identity_violation_count,counterfactual_monotonicity_violation_count,counterfactual_flow_cost_flip_count,counterfactual_flow_cost_flip_rate,counterfactual_flow_variance_flip_count,counterfactual_flow_variance_flip_rate,counterfactual_coefficient_mean,counterfactual_gate_loss,production_pair_loss,production_pair_eligible_count,production_pair_control_evaluated_state_count,production_pair_correct_count,production_pair_correct_rate,worker_variance_loss,worker_variance_eligible_count,worker_variance_control_evaluated_state_count,worker_variance_correct_count,worker_variance_correct_rate,canonical_teacher_kl,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
11,200,219,20,20,3942,3942,0,0.0,3942,0,0.0,0,55.30572609999217,25.80877619990497,0.04900359996827319,22.28785330032406,48.59807659999933,37.93893868718168,quality,,,False,,not_promoted,-0.00021586705359720413,0.0010860163125588798,0.4666322162074427,-0.004339180650159476,0.002465298084350633,0.02721774193548387,0.9986914357831401,0.26679825996078793,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7123425006866455,1.3986495733261108,0.2700672149658203,0.03841504827141762,0.05988461524248123,1.3602346181869507,0.27121078968048096,0.9508315324783325,0.0001,-0.30134519934654236,-0.30846333503723145,-0.20675644278526306,-0.20590117573738098,-0.2061012089252472,0.30631089210510254,-0.2988366484642029,-0.30211141705513,-0.19979611039161682,-0.19948475062847137,-0.20055033266544342,0.018449636176228523,0.125428706407547,0.01798621006309986,0.12016578018665314
12,220,239,20,20,3945,3945,0,0.0,3945,0,0.0,0,57.6969567000051,26.61073179988307,0.03211369994096458,24.828404200146906,49.849939599997015,36.68167223529557,quality,,,False,,pending,-0.00014859212622527154,0.000997433558598371,0.4849691765923654,-0.00449956777024894,0.0013307365349441347,0.01614439908054567,1.0002769587501403,0.2597070055142526,0.07258064516129033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8040884137153625,1.4496378898620605,0.2762261927127838,0.03693200647830963,0.06775477528572083,1.412705898284912,0.2826738655567169,0.9398341178894043,0.0001,-0.30143988132476807,-0.30926454067230225,-0.2071155160665512,-0.20641867816448212,-0.20670312643051147,0.306744247674942,-0.2989944815635681,-0.30214521288871765,-0.2001969963312149,-0.19960373640060425,-0.20051272213459015,0.018505848944187164,0.12565593421459198,0.01798621006309986,0.12018294632434845
13,240,259,20,20,3711,3711,0,0.0,3711,0,0.0,0,41.715959500012104,25.754993599883164,0.04100019999896176,18.7875059004582,45.99195769999642,42.31088958066877,quality,,,False,,not_promoted,3.557751790202897e-05,0.0006293281373379206,0.474451949627235,-0.004394277719507829,0.0025996227797867475,0.03300749182958027,0.998448194100939,0.2389574336723007,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7881748676300049,1.450216293334961,0.2583332061767578,0.0190421249717474,0.043707504868507385,1.4311741590499878,0.24740518629550934,0.9713746309280396,0.0001,-0.30157989263534546,-0.30964717268943787,-0.2074713110923767,-0.2066722959280014,-0.20708784461021423,0.30705681443214417,-0.29821860790252686,-0.3014257848262787,-0.19955939054489136,-0.19917817413806915,-0.20032253861427307,0.01854841783642769,0.12596239149570465,0.01798621006309986,0.12010549753904343
14,260,279,20,20,4119,4119,0,0.0,4119,0,0.0,0,61.06967139999324,29.78276759981236,0.04109949999838136,24.939624700025888,52.175393299999996,36.37244599499307,quality,,,False,,catastrophic_rolled_back,0.0008582783648027824,0.006848565024064066,0.472546203319843,-0.0004429013289224643,0.002548617513653321,0.029394857871990938,1.0001048376927009,0.35417238620038216,0.2076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5896402597427368,1.4570435285568237,0.28986647725105286,0.014166600070893764,0.09555774927139282,1.442876935005188,0.26332923769950867,0.891323447227478,0.0001,-0.30164963006973267,-0.3101765215396881,-0.20793487131595612,-0.207037553191185,-0.20751117169857025,0.307361364364624,-0.2980232834815979,-0.3013770878314972,-0.19918397068977356,-0.19908544421195984,-0.20054762065410614,0.01854703202843666,0.12624837458133698,0.01798621006309986,0.1203439012169838
15,280,299,20,20,4286,4286,0,0.0,4286,0,0.0,0,70.92235979999532,28.421632399986265,0.046466400046483614,29.531314400330302,54.93356089999725,34.05481423648473,quality,,,False,,pending,0.0003430090302518055,0.008648637594453602,0.49154043664683156,-0.0002480771048550508,0.0015626774063514574,0.021598158376430397,0.9995345397671657,0.3544639320071064,0.17164179104477612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8662376403808594,1.2401745319366455,0.34410643577575684,0.06643718481063843,0.12037808448076248,1.1737374067306519,0.3422301709651947,0.8776203393936157,0.0001,-0.300130158662796,-0.3079657554626465,-0.20628860592842102,-0.2055480182170868,-0.20555074512958527,0.30544760823249817,-0.298881471157074,-0.3005005717277527,-0.1996905654668808,-0.1995377540588379,-0.20031610131263733,0.018344050273299217,0.12491185963153839,0.01798621006309986,0.12020862847566605
16,300,319,20,20,4557,4557,0,0.0,4557,0,0.0,0,68.88779649999924,32.02948049987026,0.04693940001016017,32.663869499534485,58.29145380000409,35.8313167379937,quality,,,False,,pending,0.002185514791765147,0.005785995800478203,0.4972174670547247,0.00010633797177837955,0.002120369693430904,0.029730902777777776,1.0011553147600756,0.3418000712473359,0.1597222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4829367399215698,1.332236409187317,0.3398071825504303,0.060574233531951904,0.11346588283777237,1.2716621160507202,0.351551353931427,0.8885024189949036,0.0001,-0.3000437617301941,-0.3081967234611511,-0.2065247744321823,-0.20571163296699524,-0.20571516454219818,0.3057870864868164,-0.2993497848510742,-0.30065658688545227,-0.19990533590316772,-0.19977490603923798,-0.20031960308551788,0.01839560642838478,0.12520654499530792,0.01798621006309986,0.12034495919942856
17,320,339,20,20,4189,4189,0,0.0,4189,0,0.0,0,58.6368136999954,27.28692589997081,0.0462064999883296,29.599686400586506,53.762682799992035,37.26885022123269,quality,,,False,,pending,0.0012828353933538451,0.0018086385764146337,0.48943249655492377,-0.002707170352523187,0.0016126403074436398,0.02282523510582519,0.9995545952609091,0.2862642024728385,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7962916493415833,1.3072340488433838,0.294735848903656,0.053416647017002106,0.07222889363765717,1.2538174390792847,0.3164904713630676,0.9399440288543701,0.0001,-0.30002227425575256,-0.30858728289604187,-0.20677626132965088,-0.20598837733268738,-0.20596939325332642,0.3060952425003052,-0.2997337579727173,-0.30136698484420776,-0.1998397558927536,-0.199893981218338,-0.20027582347393036,0.018482303246855736,0.1254512518644333,0.01798621006309986,0.12047169357538223
18,340,359,20,20,4153,4153,0,0.0,4153,0,0.0,0,64.97867569999653,28.664025899983244,0.04413310000381898,24.943701300115208,54.97272800000792,34.622354319308776,quality,,,False,,pending,0.0004848765782438792,0.0008615221297637058,0.46885309242285217,-0.003772893580249869,0.0019656867827647006,0.024953609991532105,1.0000758831317609,0.2841441943954963,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880458652973175,1.3238015174865723,0.2306041568517685,0.03598571568727493,0.0470539890229702,1.2878159284591675,0.23767246305942535,0.9583649635314941,0.0001,-0.30045652389526367,-0.3089231848716736,-0.20708869397640228,-0.20622068643569946,-0.20628176629543304,0.30649659037590027,-0.29991719126701355,-0.3014712631702423,-0.19967769086360931,-0.20005981624126434,-0.19999463856220245,0.018438249826431274,0.12581297755241394,0.01798621006309986,0.12052708864212036
19,360,379,20,20,4587,4587,0,0.0,4587,0,0.0,0,66.5919217000046,31.63475549974828,0.03356700004951563,28.448438599560177,59.129922100008116,36.48530646191124,quality,,,False,,not_promoted,0.0011888363191650973,0.0006830204296824781,0.45810168898767895,-0.003050670485309739,0.0013714316333385392,0.018933200096297596,1.0001287969450157,0.26067166307216716,0.09027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090531349182129,1.3386006355285645,0.220316082239151,0.03764628246426582,0.043404821306467056,1.3009543418884277,0.2309848964214325,0.961186408996582,0.0001,-0.3002687394618988,-0.3101899325847626,-0.20772196352481842,-0.2071448564529419,-0.20714691281318665,0.3070376515388489,-0.299623042345047,-0.30156633257865906,-0.2001219391822815,-0.19999141991138458,-0.19972680509090424,0.018387900665402412,0.126312717795372,0.01798621006309986,0.12118987739086151
20,380,399,20,20,4151,4151,0,0.0,4151,0,0.0,0,49.368227700004354,28.3061021000467,0.031088700037798844,23.13282529983553,52.28867870000249,40.833428312940676,quality,,,False,,not_promoted,-0.0007979464359008349,0.0004255551674689811,0.4349178243141908,-0.004934346548711451,0.0013313915929757058,0.016405157329371343,1.0004591341202076,0.18265877142548562,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7334383130073547,1.3805121183395386,0.23392510414123535,0.02587888389825821,0.033959969878196716,1.3546332120895386,0.23958000540733337,0.9789243340492249,0.0001,-0.3001151978969574,-0.31066909432411194,-0.20833341777324677,-0.207475483417511,-0.2075226753950119,0.30710726976394653,-0.3001607656478882,-0.3014158606529236,-0.2005261331796646,-0.2005130499601364,-0.19974645972251892,0.018402282148599625,0.126691997051239,0.01798621006309986,0.12177330255508423
21,400,419,20,20,3885,3885,0,0.0,3885,0,0.0,0,56.23118190000241,26.291313500099932,0.032419100069091655,20.51020840011188,50.76872100000037,36.308444164017075,quality,,,False,,not_promoted,0.0002772618451567947,0.000422555321329426,0.4117095072249897,-0.003628555303592174,0.0005076656313770504,0.00858094262295082,1.0002142264217626,0.17157570403985312,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7120181918144226,1.3990836143493652,0.23417797684669495,0.01860959082841873,0.032851919531822205,1.3804740905761719,0.23555991053581238,0.9803197979927063,0.0001,-0.2994527518749237,-0.3111843764781952,-0.2089276909828186,-0.20786327123641968,-0.20798265933990479,0.3072563409805298,-0.29988348484039307,-0.3013690710067749,-0.2010432779788971,-0.20023249089717865,-0.1993676722049713,0.01844223216176033,0.12697584927082062,0.01798621006309986,0.12171603739261627
22,420,439,20,20,4007,4007,0,0.0,4007,0,0.0,0,43.230533599999035,27.93875979994482,0.030120500014163554,19.10116630033008,51.82032559999789,42.15637852961281,quality,,,False,,not_promoted,-2.8229082032801613e-05,0.00034154619546219084,0.4102263989902678,-0.003959719566554423,0.0004694854197002733,0.004588293650793651,1.0001996041290344,0.17642277671349427,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5029506087303162,1.3877700567245483,0.22492367029190063,0.015312664210796356,0.023519296199083328,1.372457504272461,0.2244529277086258,0.9890660047531128,0.0001,-0.29968252778053284,-0.31239086389541626,-0.2099885493516922,-0.2086922824382782,-0.20876312255859375,0.3083047866821289,-0.30017614364624023,-0.3018409311771393,-0.20095574855804443,-0.20039965212345123,-0.19925940036773682,0.01850205473601818,0.1274946928024292,0.01798621006309986,0.12200592458248138
23,440,459,20,20,4055,4055,0,0.0,4055,0,0.0,0,62.73709749999398,28.617533699856722,0.03384860002552159,21.92939760009176,51.916203599990695,35.36749453435966,quality,,,False,,not_promoted,-0.004473496548598632,0.0003158305193551314,0.4008640783140436,-0.008324222286319127,0.0007660379324079258,0.009861158294370398,0.9994378197006881,0.1915310377953574,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5332247614860535,1.4675095081329346,0.24387671053409576,0.013750159181654453,0.022755581885576248,1.4537591934204102,0.24058298766613007,0.9912936687469482,0.0001,-0.3004790246486664,-0.3137957453727722,-0.21086205542087555,-0.20969046652317047,-0.2097899466753006,0.30957669019699097,-0.3004421293735504,-0.3016904592514038,-0.20114447176456451,-0.20059236884117126,-0.19916409254074097,0.018564313650131226,0.1280330866575241,0.01798621006309986,0.12217981368303299
